Filename,ID,mge_params,fasta_header,sample_taxid,ref_accession,ref_rank,n_reads_in,n_reads_aligned,n_reads_skipped,ref_length,cov_min,cov_max,cov_avg,cov_med,cleaning_removed_human,cleaning_removed_at,cleaning_removed_outlier,cleaning_removed_reference,cleaning_ambig_bases,cleaning_cov_percent
BSCRO2024-25_r_1.5_s_100_BSCRO2024-25,BSCRO2024-25,r_1.5_s_100_merge,>BSCRO2024-25_r_1.5_s_100_BSCRO2024-25_merge,2962817,QXV86730.1,family:Neobisiidae,,5535,null,1527,0.0,1385.0,572.43,510.0,null,null,null,null,null,null
BSCRO2003-25_r_1.5_s_100_BSCRO2003-25,BSCRO2003-25,r_1.5_s_100_merge,>BSCRO2003-25_r_1.5_s_100_BSCRO2003-25_merge,2962817,QXV86730.1,family:Neobisiidae,,943,null,1527,0.0,243.0,74.8,66.0,null,null,null,null,null,null
BSCRO2042-25_r_1.5_s_50_BSCRO2042-25,BSCRO2042-25,r_1.5_s_50_merge,>BSCRO2042-25_r_1.5_s_50_BSCRO2042-25_merge,2962817,QXV86730.1,family:Neobisiidae,,394,null,1527,0.0,99.0,28.04,26.0,null,null,null,null,null,null
BSCRO2053-25_r_1.5_s_50_BSCRO2053-25,BSCRO2053-25,r_1.5_s_50_merge,>BSCRO2053-25_r_1.5_s_50_BSCRO2053-25_merge,2962817,QXV86730.1,family:Neobisiidae,,208,null,1527,0.0,53.0,17.96,17.0,null,null,null,null,null,null
BSCRO1997-25_r_1.3_s_50_BSCRO1997-25,BSCRO1997-25,r_1.3_s_50_merge,>BSCRO1997-25_r_1.3_s_50_BSCRO1997-25_merge,2962822,AEX37728.1,order:Pseudoscorpiones,,130,null,1533,0.0,48.0,6.1,0.0,null,null,null,null,null,null
BSCRO2022-25_r_1.5_s_50_BSCRO2022-25,BSCRO2022-25,r_1.5_s_50_merge,>BSCRO2022-25_r_1.5_s_50_BSCRO2022-25_merge,2962817,QXV86730.1,family:Neobisiidae,,196,null,1527,0.0,48.0,14.12,12.0,null,null,null,null,null,null
BSCRO2004-25_r_1.5_s_100_BSCRO2004-25,BSCRO2004-25,r_1.5_s_100_merge,>BSCRO2004-25_r_1.5_s_100_BSCRO2004-25_merge,2962817,QXV86730.1,family:Neobisiidae,,74,null,1527,0.0,32.0,5.08,0.0,null,null,null,null,null,null
BSCRO2017-25_r_1.5_s_100_BSCRO2017-25,BSCRO2017-25,r_1.5_s_100_merge,>BSCRO2017-25_r_1.5_s_100_BSCRO2017-25_merge,2962817,QXV86730.1,family:Neobisiidae,,157,null,1527,0.0,40.0,16.09,16.0,null,null,null,null,null,null
BSCRO2060-25_r_1.3_s_50_BSCRO2060-25,BSCRO2060-25,r_1.3_s_50_merge,>BSCRO2060-25_r_1.3_s_50_BSCRO2060-25_merge,2962817,QXV86730.1,family:Neobisiidae,,243,null,1527,0.0,80.0,15.91,13.0,null,null,null,null,null,null
BSCRO2045-25_r_1_s_50_BSCRO2045-25,BSCRO2045-25,r_1_s_50_merge,>BSCRO2045-25_r_1_s_50_BSCRO2045-25_merge,2962817,QXV86730.1,family:Neobisiidae,,1305,null,1527,11.0,199.0,74.84,68.0,null,null,null,null,null,null
BSCRO2039-25_r_1.3_s_50_BSCRO2039-25,BSCRO2039-25,r_1.3_s_50_merge,>BSCRO2039-25_r_1.3_s_50_BSCRO2039-25_merge,2962817,QXV86730.1,family:Neobisiidae,,34,null,1527,0.0,16.0,2.33,0.0,null,null,null,null,null,null
