ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	marker_code	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons	group_id	r	s
0	0	data/BGE00406_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	654	1524	Ichneumonidae	BGLIB476-23_r_1_s_50	Hoplismenus axillatorius	0	BGLIB476-23	1	50
0	0	data/BGE00406_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	654	1524	Ichneumonidae	BGLIB476-23_r_1_s_100	Hoplismenus axillatorius	0	BGLIB476-23	1	100
0	0	data/BGE00406_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	654	1497	Ichneumonidae	BGLIB476-23_r_1.3_s_50	Hoplismenus axillatorius	0	BGLIB476-23	1.3	50
0	0	data/BGE00406_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	654	1476	Ichneumonidae	BGLIB476-23_r_1.3_s_100	Hoplismenus axillatorius	0	BGLIB476-23	1.3	100
0	0	data/BGE00406_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	594	1410	Ichneumonidae	BGLIB476-23_r_1.5_s_50	Hoplismenus axillatorius	0	BGLIB476-23	1.5	50
0	0	data/BGE00406_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	594	1359	Ichneumonidae	BGLIB476-23_r_1.5_s_100	Hoplismenus axillatorius	0	BGLIB476-23	1.5	100
0	0	data/BGE00406_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	657	1536	Ichneumonidae	BGLIB477-23_r_1_s_50	Ichneumon proletarius	0	BGLIB477-23	1	50
0	0	data/BGE00406_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	657	1536	Ichneumonidae	BGLIB477-23_r_1_s_100	Ichneumon proletarius	0	BGLIB477-23	1	100
0	0	data/BGE00406_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	657	1536	Ichneumonidae	BGLIB477-23_r_1.3_s_50	Ichneumon proletarius	0	BGLIB477-23	1.3	50
0	0	data/BGE00406_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	657	1536	Ichneumonidae	BGLIB477-23_r_1.3_s_100	Ichneumon proletarius	0	BGLIB477-23	1.3	100
0	0	data/BGE00406_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	636	1455	Ichneumonidae	BGLIB477-23_r_1.5_s_50	Ichneumon proletarius	0	BGLIB477-23	1.5	50
0	0	data/BGE00406_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	630	1449	Ichneumonidae	BGLIB477-23_r_1.5_s_100	Ichneumon proletarius	0	BGLIB477-23	1.5	100
24	72	data/BGE00406_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	654	1554	Ichneumonidae,Lycaenidae,Nymphalidae,Pyralidae	BGLIB478-23_r_1_s_50	Metopius anxius	0	BGLIB478-23	1	50
13	52	data/BGE00406_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	654	1518	Ichneumonidae,Nymphalidae,Crambidae,Geometridae	BGLIB478-23_r_1_s_100	Metopius anxius	0	BGLIB478-23	1	100
15	35	data/BGE00406_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	648	1545	Braconidae,Ichneumonidae	BGLIB478-23_r_1.3_s_50	Metopius anxius	0	BGLIB478-23	1.3	50
13	20	data/BGE00406_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	648	1488	Plataspidae,Staphylinidae,Ichneumonidae,Formicidae	BGLIB478-23_r_1.3_s_100	Metopius anxius	0	BGLIB478-23	1.3	100
10	19	data/BGE00406_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	576	1389	Ichneumonidae	BGLIB478-23_r_1.5_s_50	Metopius anxius	0	BGLIB478-23	1.5	50
11	21	data/BGE00406_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	513	1221	Aphididae,Ichneumonidae,Aulacidae,Gracillariidae	BGLIB478-23_r_1.5_s_100	Metopius anxius	0	BGLIB478-23	1.5	100
0	3	data/BGE00406_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	651	1497	Ichneumonidae	BGLIB479-23_r_1_s_50	Metopius anxius	0	BGLIB479-23	1	50
0	0	data/BGE00406_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	651	1491	Ichneumonidae	BGLIB479-23_r_1_s_100	Metopius anxius	0	BGLIB479-23	1	100
0	1	data/BGE00406_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	630	1419	Ichneumonidae,Vespidae	BGLIB479-23_r_1.3_s_50	Metopius anxius	0	BGLIB479-23	1.3	50
0	0	data/BGE00406_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	630	1413	Ichneumonidae,Vespidae	BGLIB479-23_r_1.3_s_100	Metopius anxius	0	BGLIB479-23	1.3	100
0	0	data/BGE00406_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	600	1329	Ichneumonidae,Apidae,Megachilidae,Cynipidae,Prodoxidae,Goeridae	BGLIB479-23_r_1.5_s_50	Metopius anxius	0	BGLIB479-23	1.5	50
0	0	data/BGE00406_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	600	1302	Miridae,Ichneumonidae,Apidae,Megachilidae	BGLIB479-23_r_1.5_s_100	Metopius anxius	0	BGLIB479-23	1.5	100
30	71	data/BGE00406_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	656	1554	Ichneumonidae	BGLIB480-23_r_1_s_50	Metopius dentatus	0	BGLIB480-23	1	50
20	58	data/BGE00406_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	635	1506	Ichneumonidae	BGLIB480-23_r_1_s_100	Metopius dentatus	0	BGLIB480-23	1	100
17	36	data/BGE00406_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	635	1494	Ichneumonidae	BGLIB480-23_r_1.3_s_50	Metopius dentatus	0	BGLIB480-23	1.3	50
23	41	data/BGE00406_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	596	1383	Ichneumonidae	BGLIB480-23_r_1.3_s_100	Metopius dentatus	0	BGLIB480-23	1.3	100
16	38	data/BGE00406_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	581	1365	Ichneumonidae	BGLIB480-23_r_1.5_s_50	Metopius dentatus	0	BGLIB480-23	1.5	50
10	32	data/BGE00406_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	524	1290	Ichneumonidae	BGLIB480-23_r_1.5_s_100	Metopius dentatus	0	BGLIB480-23	1.5	100
21	80	data/BGE00406_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	654	1533	Ichneumonidae,Gracillariidae,Hesperiidae,Geometridae	BGLIB481-23_r_1_s_50	Metopius dentatus	0	BGLIB481-23	1	50
19	53	data/BGE00406_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	601	1359	Braconidae,Ichneumonidae,Philopotamidae	BGLIB481-23_r_1_s_100	Metopius dentatus	0	BGLIB481-23	1	100
26	63	data/BGE00406_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	582	1407	Ichneumonidae,Vespidae	BGLIB481-23_r_1.3_s_50	Metopius dentatus	0	BGLIB481-23	1.3	50
33	74	data/BGE00406_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	535	1215	Ichneumonidae	BGLIB481-23_r_1.3_s_100	Metopius dentatus	0	BGLIB481-23	1.3	100
14	55	data/BGE00406_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	456	1116	Ichneumonidae	BGLIB481-23_r_1.5_s_50	Metopius dentatus	0	BGLIB481-23	1.5	50
14	29	data/BGE00406_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	569	954	Ichneumonidae	BGLIB481-23_r_1.5_s_100	Metopius dentatus	4	BGLIB481-23	1.5	100
57	164	data/BGE00406_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	656	1557	Culicidae,Ichneumonidae,Pamphiliidae,Lycaenidae	BGLIB482-23_r_1_s_50	Metopius dentatus	0	BGLIB482-23	1	50
35	131	data/BGE00406_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	656	1539	Anostostomatidae,Lonchodidae,Carabidae,Culicidae,Pamphiliidae,Lycaenidae	BGLIB482-23_r_1_s_100	Metopius dentatus	0	BGLIB482-23	1	100
32	82	data/BGE00406_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	602	1419	Lampyridae,Ichneumonidae	BGLIB482-23_r_1.3_s_50	Metopius dentatus	0	BGLIB482-23	1.3	50
25	77	data/BGE00406_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	599	1290	Ichneumonidae	BGLIB482-23_r_1.3_s_100	Metopius dentatus	0	BGLIB482-23	1.3	100
25	37	data/BGE00406_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	559	1314	Ichneumonidae	BGLIB482-23_r_1.5_s_50	Metopius dentatus	0	BGLIB482-23	1.5	50
29	37	data/BGE00406_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	532	1137	Ichneumonidae	BGLIB482-23_r_1.5_s_100	Metopius dentatus	0	BGLIB482-23	1.5	100
1	3	data/BGE00406_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	656	1551	Ichneumonidae	BGLIB483-23_r_1_s_50	Exochus citripes	0	BGLIB483-23	1	50
0	0	data/BGE00406_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	656	1530	Ichneumonidae	BGLIB483-23_r_1_s_100	Exochus citripes	0	BGLIB483-23	1	100
0	1	data/BGE00406_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	656	1524	Ichneumonidae	BGLIB483-23_r_1.3_s_50	Exochus citripes	0	BGLIB483-23	1.3	50
0	0	data/BGE00406_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	656	1494	Ichneumonidae	BGLIB483-23_r_1.3_s_100	Exochus citripes	0	BGLIB483-23	1.3	100
0	0	data/BGE00406_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	602	1419	Ichneumonidae,Vespidae	BGLIB483-23_r_1.5_s_50	Exochus citripes	0	BGLIB483-23	1.5	50
0	0	data/BGE00406_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	602	1323	Ichneumonidae,Vespidae	BGLIB483-23_r_1.5_s_100	Exochus citripes	0	BGLIB483-23	1.5	100
2	6	data/BGE00406_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	563	936	Braconidae,Ichneumonidae,Torymidae	BGLIB484-23_r_1_s_50	Exochus incidens	1	BGLIB484-23	1	50
