ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	marker_code	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons	group_id	r	s
27	60	data/BGE00150_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Noctuidae	BLAST	family	COI-5P	657	1524	Noctuidae	BHNHM381-24_r_1_s_50	Heptapotamia eustratii	0	BHNHM381-24	1	50
23	42	data/BGE00150_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Noctuidae	BLAST	family	COI-5P	639	1488	Noctuidae	BHNHM381-24_r_1_s_100	Heptapotamia eustratii	0	BHNHM381-24	1	100
12	20	data/BGE00150_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Noctuidae	BLAST	family	COI-5P	657	1491	Noctuidae	BHNHM381-24_r_1.3_s_50	Heptapotamia eustratii	0	BHNHM381-24	1.3	50
14	22	data/BGE00150_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Noctuidae	BLAST	family	COI-5P	639	1464	Noctuidae	BHNHM381-24_r_1.3_s_100	Heptapotamia eustratii	0	BHNHM381-24	1.3	100
1	5	data/BGE00150_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Noctuidae	BLAST	family	COI-5P	639	1473	Noctuidae	BHNHM381-24_r_1.5_s_50	Heptapotamia eustratii	0	BHNHM381-24	1.5	50
1	5	data/BGE00150_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Noctuidae	BLAST	family	COI-5P	639	1464	Noctuidae	BHNHM381-24_r_1.5_s_100	Heptapotamia eustratii	0	BHNHM381-24	1.5	100
0	0	data/BGE00150_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Noctuidae	BLAST	family	COI-5P	657	1545	Noctuidae	BHNHM382-24_r_1_s_50	Heptapotamia eustratii	0	BHNHM382-24	1	50
0	0	data/BGE00150_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Noctuidae	BLAST	family	COI-5P	657	1536	Noctuidae	BHNHM382-24_r_1_s_100	Heptapotamia eustratii	0	BHNHM382-24	1	100
0	1	data/BGE00150_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Noctuidae	BLAST	family	COI-5P	657	1545	Noctuidae	BHNHM382-24_r_1.3_s_50	Heptapotamia eustratii	0	BHNHM382-24	1.3	50
0	0	data/BGE00150_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Noctuidae	BLAST	family	COI-5P	657	1536	Noctuidae	BHNHM382-24_r_1.3_s_100	Heptapotamia eustratii	0	BHNHM382-24	1.3	100
0	0	data/BGE00150_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Noctuidae	BLAST	family	COI-5P	657	1545	Noctuidae	BHNHM382-24_r_1.5_s_50	Heptapotamia eustratii	0	BHNHM382-24	1.5	50
0	0	data/BGE00150_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Noctuidae	BLAST	family	COI-5P	657	1536	Noctuidae	BHNHM382-24_r_1.5_s_100	Heptapotamia eustratii	0	BHNHM382-24	1.5	100
0	0	data/BGE00150_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Noctuidae	BLAST	family	COI-5P	657	1545	Noctuidae	BHNHM383-24_r_1_s_50	Heptapotamia eustratii	0	BHNHM383-24	1	50
