ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	marker_code	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons	group_id	r	s
0	0	data/BGE00296_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	COI-5P	657	1542	Geometridae	BGSNL476-23_r_1_s_50	Psodos canaliculata	0	BGSNL476-23	1	50
3	3	data/BGE00296_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	COI-5P	657	1542	Geometridae	BGSNL476-23_r_1_s_100	Psodos canaliculata	0	BGSNL476-23	1	100
0	0	data/BGE00296_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	COI-5P	657	1542	Geometridae	BGSNL476-23_r_1.3_s_50	Psodos canaliculata	0	BGSNL476-23	1.3	50
1	1	data/BGE00296_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	COI-5P	657	1542	Geometridae	BGSNL476-23_r_1.3_s_100	Psodos canaliculata	0	BGSNL476-23	1.3	100
0	0	data/BGE00296_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	COI-5P	657	1542	Geometridae	BGSNL476-23_r_1.5_s_50	Psodos canaliculata	0	BGSNL476-23	1.5	50
0	0	data/BGE00296_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	COI-5P	657	1542	Geometridae	BGSNL476-23_r_1.5_s_100	Psodos canaliculata	0	BGSNL476-23	1.5	100
0	0	data/BGE00296_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	COI-5P	657	1542	Geometridae	BGSNL477-23_r_1_s_50	Psodos canaliculata	0	BGSNL477-23	1	50
0	0	data/BGE00296_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	COI-5P	657	1542	Geometridae	BGSNL477-23_r_1_s_100	Psodos canaliculata	0	BGSNL477-23	1	100
0	0	data/BGE00296_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	COI-5P	657	1542	Geometridae	BGSNL477-23_r_1.3_s_50	Psodos canaliculata	0	BGSNL477-23	1.3	50
0	0	data/BGE00296_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	COI-5P	657	1542	Geometridae	BGSNL477-23_r_1.3_s_100	Psodos canaliculata	0	BGSNL477-23	1.3	100
0	0	data/BGE00296_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	COI-5P	657	1542	Geometridae	BGSNL477-23_r_1.5_s_50	Psodos canaliculata	0	BGSNL477-23	1.5	50
0	0	data/BGE00296_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	COI-5P	657	1542	Geometridae	BGSNL477-23_r_1.5_s_100	Psodos canaliculata	0	BGSNL477-23	1.5	100
0	0	data/BGE00296_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	COI-5P	657	1542	Geometridae	BGSNL478-23_r_1_s_50	Psodos canaliculata	0	BGSNL478-23	1	50
0	0	data/BGE00296_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	COI-5P	657	1542	Geometridae	BGSNL478-23_r_1_s_100	Psodos canaliculata	0	BGSNL478-23	1	100
0	0	data/BGE00296_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	COI-5P	657	1542	Geometridae	BGSNL478-23_r_1.3_s_50	Psodos canaliculata	0	BGSNL478-23	1.3	50
0	0	data/BGE00296_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	COI-5P	657	1542	Geometridae	BGSNL478-23_r_1.3_s_100	Psodos canaliculata	0	BGSNL478-23	1.3	100
0	0	data/BGE00296_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	COI-5P	657	1542	Geometridae	BGSNL478-23_r_1.5_s_50	Psodos canaliculata	0	BGSNL478-23	1.5	50
0	0	data/BGE00296_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	COI-5P	657	1542	Geometridae	BGSNL478-23_r_1.5_s_100	Psodos canaliculata	0	BGSNL478-23	1.5	100
0	0	data/BGE00296_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	COI-5P	657	1542	Geometridae	BGSNL479-23_r_1_s_50	Psodos canaliculata	0	BGSNL479-23	1	50
0	0	data/BGE00296_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	COI-5P	657	1542	Geometridae	BGSNL479-23_r_1_s_100	Psodos canaliculata	0	BGSNL479-23	1	100
0	0	data/BGE00296_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	COI-5P	657	1542	Geometridae	BGSNL479-23_r_1.3_s_50	Psodos canaliculata	0	BGSNL479-23	1.3	50
0	0	data/BGE00296_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	COI-5P	657	1542	Geometridae	BGSNL479-23_r_1.3_s_100	Psodos canaliculata	0	BGSNL479-23	1.3	100
0	0	data/BGE00296_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	COI-5P	657	1542	Geometridae	BGSNL479-23_r_1.5_s_50	Psodos canaliculata	0	BGSNL479-23	1.5	50
0	0	data/BGE00296_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	COI-5P	657	1542	Geometridae	BGSNL479-23_r_1.5_s_100	Psodos canaliculata	0	BGSNL479-23	1.5	100
0	0	data/BGE00296_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	COI-5P	657	1542	Geometridae	BGSNL480-23_r_1_s_50	Psodos canaliculata	0	BGSNL480-23	1	50
0	0	data/BGE00296_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	COI-5P	657	1542	Geometridae	BGSNL480-23_r_1_s_100	Psodos canaliculata	0	BGSNL480-23	1	100
0	0	data/BGE00296_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	COI-5P	657	1542	Geometridae	BGSNL480-23_r_1.3_s_50	Psodos canaliculata	0	BGSNL480-23	1.3	50
0	0	data/BGE00296_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	COI-5P	657	1542	Geometridae	BGSNL480-23_r_1.3_s_100	Psodos canaliculata	0	BGSNL480-23	1.3	100
0	0	data/BGE00296_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	COI-5P	657	1542	Geometridae	BGSNL480-23_r_1.5_s_50	Psodos canaliculata	0	BGSNL480-23	1.5	50
0	0	data/BGE00296_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	COI-5P	657	1542	Geometridae	BGSNL480-23_r_1.5_s_100	Psodos canaliculata	0	BGSNL480-23	1.5	100
0	0	data/BGE00296_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	COI-5P	657	1536	Geometridae	BGSNL481-23_r_1_s_50	Psodos spitzi	0	BGSNL481-23	1	50
0	0	data/BGE00296_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	COI-5P	657	1536	Geometridae	BGSNL481-23_r_1_s_100	Psodos spitzi	0	BGSNL481-23	1	100
0	0	data/BGE00296_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	COI-5P	657	1536	Geometridae	BGSNL481-23_r_1.3_s_50	Psodos spitzi	0	BGSNL481-23	1.3	50
0	0	data/BGE00296_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	COI-5P	657	1536	Geometridae	BGSNL481-23_r_1.3_s_100	Psodos spitzi	0	BGSNL481-23	1.3	100
0	0	data/BGE00296_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	COI-5P	657	1536	Geometridae	BGSNL481-23_r_1.5_s_50	Psodos spitzi	0	BGSNL481-23	1.5	50
0	0	data/BGE00296_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	COI-5P	657	1536	Geometridae	BGSNL481-23_r_1.5_s_100	Psodos spitzi	0	BGSNL481-23	1.5	100
0	0	data/BGE00296_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	COI-5P	657	1536	Geometridae	BGSNL482-23_r_1_s_50	Psodos spitzi	0	BGSNL482-23	1	50
0	0	data/BGE00296_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	COI-5P	657	1536	Geometridae	BGSNL482-23_r_1_s_100	Psodos spitzi	0	BGSNL482-23	1	100
0	0	data/BGE00296_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	COI-5P	657	1536	Geometridae	BGSNL482-23_r_1.3_s_50	Psodos spitzi	0	BGSNL482-23	1.3	50
0	0	data/BGE00296_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	COI-5P	657	1536	Geometridae	BGSNL482-23_r_1.3_s_100	Psodos spitzi	0	BGSNL482-23	1.3	100
0	0	data/BGE00296_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	COI-5P	657	1536	Geometridae	BGSNL482-23_r_1.5_s_50	Psodos spitzi	0	BGSNL482-23	1.5	50
0	0	data/BGE00296_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	COI-5P	657	1536	Geometridae	BGSNL482-23_r_1.5_s_100	Psodos spitzi	0	BGSNL482-23	1.5	100
1	1	data/BGE00296_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	COI-5P	657	1536	Geometridae	BGSNL483-23_r_1_s_50	Psodos spitzi	0	BGSNL483-23	1	50
0	0	data/BGE00296_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	COI-5P	576	1455	Geometridae	BGSNL483-23_r_1_s_100	Psodos spitzi	0	BGSNL483-23	1	100
0	0	data/BGE00296_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	COI-5P	657	1536	Geometridae	BGSNL483-23_r_1.3_s_50	Psodos spitzi	0	BGSNL483-23	1.3	50
0	0	data/BGE00296_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	COI-5P	576	1455	Geometridae	BGSNL483-23_r_1.3_s_100	Psodos spitzi	0	BGSNL483-23	1.3	100
0	0	data/BGE00296_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	COI-5P	657	1536	Geometridae	BGSNL483-23_r_1.5_s_50	Psodos spitzi	0	BGSNL483-23	1.5	50
1	1	data/BGE00296_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	COI-5P	576	1455	Geometridae	BGSNL483-23_r_1.5_s_100	Psodos spitzi	0	BGSNL483-23	1.5	100
0	4	data/BGE00296_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	COI-5P	657	1536	Geometridae	BGSNL484-23_r_1_s_50	Rhoptria dolosaria	0	BGSNL484-23	1	50
0	0	data/BGE00296_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	COI-5P	657	1530	Geometridae	BGSNL484-23_r_1_s_100	Rhoptria dolosaria	0	BGSNL484-23	1	100
0	1	data/BGE00296_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	COI-5P	657	1536	Geometridae	BGSNL484-23_r_1.3_s_50	Rhoptria dolosaria	0	BGSNL484-23	1.3	50
0	0	data/BGE00296_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	COI-5P	657	1530	Geometridae	BGSNL484-23_r_1.3_s_100	Rhoptria dolosaria	0	BGSNL484-23	1.3	100
