ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	marker_code	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons	group_id	r	s	fcleaner	merge	n_reads_in	n_reads_aligned	n_reads_skipped	ref_length	cov_min	cov_max	cov_avg	cov_med	inst	validation_steps	assembly_params
0	0	data/BGE00197_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysididae	BLAST	family	COI-5P	653	1554	Chrysididae	BGENL2946-24_r_1_s_50	Chrysis mixta	0	BGENL2946-24	1	50	False	False	4098068	30954	10299	1569	0.0	3597.0	1607.7609942638624	1585.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00197_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysididae	BLAST	family	COI-5P	653	1548	Chrysididae	BGENL2946-24_r_1_s_100	Chrysis mixta	0	BGENL2946-24	1	100	False	False	4098068	22655	10299	1569	0.0	3015.0	1323.2026768642447	1283.0	Naturalis Biodiversity Center	1	6
0	3	data/BGE00197_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysididae	BLAST	family	COI-5P	653	1533	Chrysididae	BGENL2946-24_r_1.3_s_50	Chrysis mixta	0	BGENL2946-24	1.3	50	False	False	4098068	27454	10299	1569	0.0	3586.0	1434.5430210325048	1402.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00197_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysididae	BLAST	family	COI-5P	653	1527	Chrysididae	BGENL2946-24_r_1.3_s_100	Chrysis mixta	0	BGENL2946-24	1.3	100	False	False	4098068	21377	10299	1569	0.0	3007.0	1234.6347992351816	1209.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00197_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysididae	BLAST	family	COI-5P	644	1464	Chrysididae	BGENL2946-24_r_1.5_s_50	Chrysis mixta	0	BGENL2946-24	1.5	50	False	False	4098068	22853	10299	1569	0.0	3467.0	1190.7762906309752	1233.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00197_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysididae	BLAST	family	COI-5P	644	1407	Chrysididae	BGENL2946-24_r_1.5_s_100	Chrysis mixta	0	BGENL2946-24	1.5	100	False	False	4098068	18388	10299	1569	0.0	2965.0	1052.17017208413	1080.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00197_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysididae	BLAST	family	COI-5P	653	1542	Chrysididae	BGENL2947-24_r_1_s_50	Chrysis mixta	0	BGENL2947-24	1	50	False	False	8229907	2367	304	1569	0.0	250.0	136.20650095602295	138.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00197_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysididae	BLAST	family	COI-5P	653	1542	Chrysididae	BGENL2947-24_r_1_s_100	Chrysis mixta	0	BGENL2947-24	1	100	False	False	8229907	1844	304	1569	0.0	229.0	118.8623326959847	123.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00197_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysididae	BLAST	family	COI-5P	653	1542	Chrysididae	BGENL2947-24_r_1.3_s_50	Chrysis mixta	0	BGENL2947-24	1.3	50	False	False	8229907	2128	304	1569	0.0	238.0	121.69216061185469	125.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00197_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysididae	BLAST	family	COI-5P	653	1542	Chrysididae	BGENL2947-24_r_1.3_s_100	Chrysis mixta	0	BGENL2947-24	1.3	100	False	False	8229907	1719	304	1569	0.0	219.0	108.4225621414914	114.0	Naturalis Biodiversity Center	1	6
