Filename,Process ID,n_reads,n_aligned,skipped_reads_low_rel,length,cov_min,cov_max,cov_avg,cov_med
BGLIB965-24_r_1.5_s_50_BGLIB965-24,BGLIB965-24,5019253,236,496,1533,0.0,108.0,9.960861056751467,0.0
BGLIB1035-24_r_1.3_s_50_BGLIB1035-24,BGLIB1035-24,3664924,5963,1025,1533,80.0,554.0,282.3483365949119,284.0
BGLIB995-24_r_1.3_s_100_BGLIB995-24,BGLIB995-24,7148565,161,323,1533,0.0,87.0,12.187866927592955,2.0
BGLIB1041-24_r_1.3_s_100_BGLIB1041-24,BGLIB1041-24,11330207,286,2427,1533,0.0,209.0,20.483365949119374,3.0
BGLIB1016-24_r_1.3_s_100_BGLIB1016-24,BGLIB1016-24,6618157,4130,472,1542,0.0,566.0,208.2101167315175,194.0
BGLIB1045-24_r_1.3_s_100_BGLIB1045-24,BGLIB1045-24,6733185,180,287,1533,0.0,92.0,11.83757338551859,0.0
BGLIB1036-24_r_1.5_s_100_BGLIB1036-24,BGLIB1036-24,4934630,77,1183,1536,0.0,50.0,5.587890625,0.0
BGLIB992-24_r_1.5_s_100_BGLIB992-24,BGLIB992-24,18217818,3322,1251,1533,0.0,343.0,197.146771037182,207.0
BGLIB1022-24_r_1.5_s_50_BGLIB1022-24,BGLIB1022-24,8012998,695,1688,1533,0.0,81.0,28.54794520547945,26.0
BGLIB982-24_r_1.3_s_50_BGLIB982-24,BGLIB982-24,560876,50,58,1533,0.0,20.0,2.0,0.0
BGLIB1002-24_r_1.3_s_100_BGLIB1002-24,BGLIB1002-24,7072515,223,453,1533,0.0,134.0,18.13307240704501,4.0
BGLIB975-24_r_1.5_s_50_BGLIB975-24,BGLIB975-24,7730306,116,454,1533,0.0,51.0,5.176125244618396,2.0
BGLIB988-24_r_1_s_100_BGLIB988-24,BGLIB988-24,6395793,2087,423,1533,0.0,321.0,121.66536203522504,112.0
BGLIB1028-24_r_1_s_50_BGLIB1028-24,BGLIB1028-24,2490143,330,481,1533,0.0,72.0,21.931506849315067,19.0
BGLIB1044-24_r_1_s_50_BGLIB1044-24,BGLIB1044-24,11032414,1359,199,1533,10.0,115.0,49.25244618395303,44.0
BGLIB1017-24_r_1.5_s_100_BGLIB1017-24,BGLIB1017-24,19495375,3238,804,1542,0.0,332.0,203.7976653696498,206.0
BGLIB1026-24_r_1.5_s_100_BGLIB1026-24,BGLIB1026-24,9647810,527,613,1533,0.0,136.0,25.829745596868886,18.0
BGLIB1003-24_r_1.5_s_50_BGLIB1003-24,BGLIB1003-24,9797531,2596,568,1533,0.0,219.0,98.72015655577299,102.0
BGLIB1034-24_r_1.5_s_100_BGLIB1034-24,BGLIB1034-24,8205592,1015,399,1533,0.0,139.0,61.40704500978474,61.0
BGLIB1037-24_r_1.5_s_100_BGLIB1037-24,BGLIB1037-24,9181483,144,1357,1533,0.0,58.0,9.42270058708415,4.0
BGLIB971-24_r_1.3_s_100_BGLIB971-24,BGLIB971-24,12533718,1663,1123,1536,0.0,305.0,96.109375,83.5
BGLIB1017-24_r_1.5_s_50_BGLIB1017-24,BGLIB1017-24,19495375,4315,804,1542,0.0,380.0,236.09338521400778,236.0
BGLIB1016-24_r_1.3_s_50_BGLIB1016-24,BGLIB1016-24,6618157,9444,472,1542,0.0,953.0,366.9455252918288,333.0
BGLIB994-24_r_1_s_100_BGLIB994-24,BGLIB994-24,2549219,250,281,1533,0.0,124.0,20.13894324853229,6.0
BGLIB979-24_r_1_s_100_BGLIB979-24,BGLIB979-24,11045874,412,258,1533,0.0,88.0,29.195694716242663,23.0
BGLIB964-24_r_1.3_s_100_BGLIB964-24,BGLIB964-24,6077752,2147,567,1533,0.0,249.0,122.92367906066536,126.0
BGLIB1001-24_r_1.3_s_50_BGLIB1001-24,BGLIB1001-24,9292498,727,174,1533,0.0,157.0,34.80430528375734,20.0
BGLIB1015-24_r_1.3_s_50_BGLIB1015-24,BGLIB1015-24,4073657,3955,861,1542,0.0,409.0,145.14785992217898,139.0
BGLIB951-24_r_1.5_s_50_BGLIB951-24,BGLIB951-24,15204647,10004,86,1542,276.0,800.0,535.3190661478599,544.5
BGLIB1024-24_r_1.5_s_100_BGLIB1024-24,BGLIB1024-24,4659979,8658,378,1533,0.0,1066.0,465.73776908023484,447.0
BGLIB1002-24_r_1.5_s_100_BGLIB1002-24,BGLIB1002-24,7072515,134,453,1533,0.0,106.0,9.679060665362035,0.0
BGLIB981-24_r_1.3_s_100_BGLIB981-24,BGLIB981-24,4330650,1751,136,1533,0.0,260.0,95.0958904109589,94.0
BGLIB983-24_r_1_s_50_BGLIB983-24,BGLIB983-24,1928944,3449,217,1533,34.0,290.0,143.9041095890411,142.0
BGLIB996-24_r_1_s_100_BGLIB996-24,BGLIB996-24,10461839,163,110,1536,0.0,61.0,12.671875,7.5
BGLIB1013-24_r_1.3_s_100_BGLIB1013-24,BGLIB1013-24,10295869,191,1001,1542,0.0,73.0,12.249027237354085,6.0
BGLIB1043-24_r_1_s_50_BGLIB1043-24,BGLIB1043-24,3865106,451,755,1533,0.0,105.0,25.545988258317024,22.0
BGLIB986-24_r_1.5_s_100_BGLIB986-24,BGLIB986-24,11210228,2981,1829,1533,0.0,417.0,155.59882583170256,157.0
BGLIB1041-24_r_1.5_s_100_BGLIB1041-24,BGLIB1041-24,11330207,118,2427,1533,0.0,93.0,7.3992172211350296,0.0
BGLIB981-24_r_1_s_50_BGLIB981-24,BGLIB981-24,4330650,3515,136,1533,0.0,334.0,154.32093933463796,154.0
BGLIB1016-24_r_1_s_50_BGLIB1016-24,BGLIB1016-24,6618157,9990,472,1542,0.0,989.0,396.11284046692606,361.0
BGLIB1045-24_r_1.5_s_100_BGLIB1045-24,BGLIB1045-24,6733185,131,287,1533,0.0,74.0,7.291585127201565,0.0
BGLIB1005-24_r_1.3_s_100_BGLIB1005-24,BGLIB1005-24,7917900,388,977,1533,0.0,78.0,20.49119373776908,18.0
BGLIB1004-24_r_1.3_s_100_BGLIB1004-24,BGLIB1004-24,8060643,172,383,1533,0.0,68.0,10.784735812133073,6.0
BGLIB1017-24_r_1_s_100_BGLIB1017-24,BGLIB1017-24,19495375,3332,804,1542,0.0,332.0,209.69649805447472,209.0
BGLIB953-24_r_1_s_50_BGLIB953-24,BGLIB953-24,13819216,9361,7980,1542,0.0,1075.0,437.74708171206225,463.0
BGLIB979-24_r_1.3_s_100_BGLIB979-24,BGLIB979-24,11045874,193,258,1533,0.0,48.0,10.898238747553815,8.0
BGLIB1031-24_r_1_s_50_BGLIB1031-24,BGLIB1031-24,9121305,1233,235,1533,2.0,92.0,47.776908023483365,48.0
BGLIB1011-24_r_1.5_s_50_BGLIB1011-24,BGLIB1011-24,6606021,1444,399,1542,0.0,212.0,62.06031128404669,59.0
BGLIB1022-24_r_1.3_s_100_BGLIB1022-24,BGLIB1022-24,8012998,535,1688,1533,0.0,89.0,29.285714285714285,27.0
BGLIB1008-24_r_1.5_s_50_BGLIB1008-24,BGLIB1008-24,5825403,1243,1366,1533,0.0,117.0,41.64774951076321,41.0
BGLIB970-24_r_1.5_s_50_BGLIB970-24,BGLIB970-24,9581205,370,249,1536,0.0,59.0,14.01953125,12.0
BGLIB980-24_r_1.3_s_100_BGLIB980-24,BGLIB980-24,3126404,626,837,1533,0.0,139.0,30.841487279843445,24.0
BGLIB1033-24_r_1_s_50_BGLIB1033-24,BGLIB1033-24,8192629,872,762,1533,2.0,118.0,44.66536203522505,38.0
BGLIB1023-24_r_1.3_s_50_BGLIB1023-24,BGLIB1023-24,9614586,1088,1080,1533,0.0,264.0,50.81800391389432,40.0
BGLIB969-24_r_1_s_100_BGLIB969-24,BGLIB969-24,5398896,351,516,1536,0.0,107.0,23.69140625,18.0
BGLIB974-24_r_1.5_s_100_BGLIB974-24,BGLIB974-24,2459756,2887,173,1536,0.0,339.0,159.169921875,155.0
BGLIB968-24_r_1.3_s_100_BGLIB968-24,BGLIB968-24,3846425,534,1187,1533,0.0,105.0,27.181996086105674,22.0
BGLIB1042-24_r_1.5_s_100_BGLIB1042-24,BGLIB1042-24,11317679,149,1990,1533,0.0,99.0,8.972602739726028,0.0
BGLIB970-24_r_1.3_s_50_BGLIB970-24,BGLIB970-24,9581205,504,249,1536,0.0,82.0,19.640625,15.0
BGLIB1001-24_r_1.3_s_100_BGLIB1001-24,BGLIB1001-24,9292498,332,174,1533,0.0,132.0,23.481409001956948,8.0
BGLIB1023-24_r_1.3_s_100_BGLIB1023-24,BGLIB1023-24,9614586,539,1080,1533,0.0,222.0,33.303326810176124,23.0
BGLIB1035-24_r_1.5_s_100_BGLIB1035-24,BGLIB1035-24,3664924,3247,1025,1533,0.0,454.0,179.38747553816046,181.0
BGLIB1037-24_r_1.3_s_100_BGLIB1037-24,BGLIB1037-24,9181483,217,1357,1533,0.0,77.0,15.318982387475538,4.0
BGLIB1030-24_r_1_s_50_BGLIB1030-24,BGLIB1030-24,8154543,934,666,1533,10.0,90.0,40.95303326810176,39.0
BGLIB966-24_r_1.3_s_100_BGLIB966-24,BGLIB966-24,10100037,548,140,1533,0.0,69.0,30.180039138943247,31.0
BGLIB993-24_r_1.5_s_100_BGLIB993-24,BGLIB993-24,10508149,2574,1208,1533,0.0,250.0,148.90998043052838,171.0
BGLIB982-24_r_1.5_s_100_BGLIB982-24,BGLIB982-24,560876,5,58,1533,0.0,5.0,0.25440313111545987,0.0
BGLIB1038-24_r_1_s_50_BGLIB1038-24,BGLIB1038-24,8502560,8854,674,1533,199.0,1077.0,424.4481409001957,386.0
BGLIB1042-24_r_1_s_50_BGLIB1042-24,BGLIB1042-24,11317679,1911,1990,1533,0.0,223.0,82.43444227005871,80.0
BGLIB958-24_r_1_s_50_BGLIB958-24,BGLIB958-24,10647910,1352,1450,1533,0.0,332.0,65.25440313111547,40.0
BGLIB957-24_r_1_s_50_BGLIB957-24,BGLIB957-24,10778841,762,401,1533,0.0,201.0,46.816046966731896,25.0
BGLIB952-24_r_1.3_s_50_BGLIB952-24,BGLIB952-24,10907526,2061,901,1542,0.0,350.0,86.09727626459144,62.0
BGLIB1010-24_r_1.3_s_50_BGLIB1010-24,BGLIB1010-24,12294012,468,108,1542,0.0,101.0,23.315175097276263,19.5
BGLIB972-24_r_1_s_50_BGLIB972-24,BGLIB972-24,5681017,4421,349,1536,0.0,333.0,164.11328125,164.0
BGLIB1013-24_r_1_s_100_BGLIB1013-24,BGLIB1013-24,10295869,323,1001,1542,0.0,95.0,23.739299610894943,19.0
BGLIB952-24_r_1_s_100_BGLIB952-24,BGLIB952-24,10907526,1070,901,1542,0.0,273.0,69.9591439688716,54.0
BGLIB959-24_r_1_s_100_BGLIB959-24,BGLIB959-24,3311210,519,1043,1536,0.0,180.0,44.455078125,24.0
BGLIB968-24_r_1.5_s_100_BGLIB968-24,BGLIB968-24,3846425,415,1187,1533,0.0,98.0,19.767123287671232,16.0
BGLIB962-24_r_1_s_100_BGLIB962-24,BGLIB962-24,14958976,876,1743,1533,0.0,145.0,66.76712328767124,62.0
BGLIB993-24_r_1.5_s_50_BGLIB993-24,BGLIB993-24,10508149,4086,1208,1533,0.0,323.0,194.53816046966733,216.0
BGLIB1043-24_r_1.3_s_100_BGLIB1043-24,BGLIB1043-24,3865106,60,755,1533,0.0,39.0,4.908023483365949,0.0
BGLIB961-24_r_1_s_100_BGLIB961-24,BGLIB961-24,2197026,277,225,1533,0.0,125.0,23.64187866927593,4.0
BGLIB983-24_r_1.5_s_100_BGLIB983-24,BGLIB983-24,1928944,1350,217,1533,0.0,142.0,67.33659491193738,75.0
BGLIB1004-24_r_1.3_s_50_BGLIB1004-24,BGLIB1004-24,8060643,549,383,1533,0.0,91.0,21.68101761252446,16.0
BGLIB967-24_r_1.5_s_100_BGLIB967-24,BGLIB967-24,10452393,1057,619,1533,0.0,167.0,51.87084148727984,48.0
BGLIB997-24_r_1_s_100_BGLIB997-24,BGLIB997-24,12111827,246,433,1536,2.0,44.0,16.859375,16.0
BGLIB983-24_r_1.3_s_100_BGLIB983-24,BGLIB983-24,1928944,1508,217,1533,0.0,149.0,77.1917808219178,81.0
BGLIB969-24_r_1_s_50_BGLIB969-24,BGLIB969-24,5398896,1057,516,1536,0.0,135.0,45.2421875,42.5
BGLIB959-24_r_1.5_s_100_BGLIB959-24,BGLIB959-24,3311210,169,1043,1536,0.0,147.0,13.458984375,0.0
