ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	marker_code	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons	group_id	r	s	fcleaner	merge	n_reads_in	n_reads_aligned	n_reads_skipped	ref_length	cov_min	cov_max	cov_avg	cov_med
21	60	data/BGE00142_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pseudocerotidae	BLAST	family	COI-5P	448	1176	Pseudocerotidae	MUSBA3379-25_r_1_s_50	Pseudoceros	0	MUSBA3379-25	1	50	False	False	375112	50	44	1554	0.0	10.0	3.4382239382239383	3.0
29	69	data/BGE00142_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pseudocerotidae	BLAST	family	COI-5P	226	954	Pseudocerotidae	MUSBA3379-25_r_1_s_100	Pseudoceros	0	MUSBA3379-25	1	100	False	False	375112	36	44	1554	0.0	9.0	2.9073359073359075	2.0
0	25	data/BGE00142_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pseudocerotidae	BLAST	family	COI-5P	160	831	Pseudocerotidae,Pericelidae,Nematoplanidae	MUSBA3379-25_r_1.3_s_50	Pseudoceros	0	MUSBA3379-25	1.3	50	False	False	375112	24	44	1554	0.0	6.0	1.333976833976834	1.0
0	8	data/BGE00142_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pseudocerotidae	BLAST	family	COI-5P	145	729	Pseudocerotidae,Pericelidae,Prosthiostomidae,Nematoplanidae	MUSBA3379-25_r_1.3_s_100	Pseudoceros	0	MUSBA3379-25	1.3	100	False	False	375112	18	44	1554	0.0	6.0	1.1370656370656371	0.0
0	0	data/BGE00142_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pseudocerotidae	BLAST	family	COI-5P	144	414	Pseudocerotidae,Prosthiostomidae	MUSBA3379-25_r_1.5_s_50	Pseudoceros	0	MUSBA3379-25	1.5	50	False	False	375112	9	44	1554	0.0	4.0	0.4864864864864865	0.0
0	0	data/BGE00142_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pseudocerotidae	BLAST	family	COI-5P	145	366	Pseudocerotidae,Prosthiostomidae	MUSBA3379-25_r_1.5_s_100	Pseudoceros	0	MUSBA3379-25	1.5	100	False	False	375112	8	44	1554	0.0	4.0	0.4555984555984556	0.0
0	0	data/BGE00142_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Euryleptidae	BLAST	family	COI-5P	655	1542	Pseudocerotidae,Prosthiostomidae,Geoplanidae	MUSBA3380-25_r_1_s_50	Euryleptidae	0	MUSBA3380-25	1	50	False	False	7006840	301	78	1554	0.0	37.0	21.355212355212355	22.0
0	0	data/BGE00142_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Euryleptidae	BLAST	family	COI-5P	655	1527	Pseudocerotidae,Prosthiostomidae,Geoplanidae	MUSBA3380-25_r_1_s_100	Euryleptidae	0	MUSBA3380-25	1	100	False	False	7006840	195	78	1554	0.0	31.0	18.245173745173744	18.0
0	0	data/BGE00142_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Euryleptidae	BLAST	family	COI-5P	655	1509	Pseudocerotidae,Prosthiostomidae,Geoplanidae	MUSBA3380-25_r_1.3_s_50	Euryleptidae	0	MUSBA3380-25	1.3	50	False	False	7006840	214	78	1554	0.0	31.0	17.044401544401545	18.0
0	1	data/BGE00142_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Euryleptidae	BLAST	family	COI-5P	655	1509	Pseudocerotidae,Prosthiostomidae,Geoplanidae	MUSBA3380-25_r_1.3_s_100	Euryleptidae	0	MUSBA3380-25	1.3	100	False	False	7006840	170	78	1554	0.0	29.0	15.86872586872587	16.0
0	0	data/BGE00142_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Euryleptidae	BLAST	family	COI-5P	541	1305	Pseudocerotidae,Prosthiostomidae,Geoplanidae	MUSBA3380-25_r_1.5_s_50	Euryleptidae	0	MUSBA3380-25	1.5	50	False	False	7006840	152	78	1554	0.0	30.0	11.903474903474903	13.0
0	0	data/BGE00142_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Euryleptidae	BLAST	family	COI-5P	499	1263	Pseudocerotidae,Prosthiostomidae,Geoplanidae	MUSBA3380-25_r_1.5_s_100	Euryleptidae	0	MUSBA3380-25	1.5	100	False	False	7006840	122	78	1554	0.0	26.0	11.115830115830116	11.0
13	18	data/BGE00142_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pseudocerotidae	BLAST	family	COI-5P	655	1530	Pseudocerotidae,Prosthiostomidae	MUSBA3381-25_r_1_s_50	Pseudoceros paralaticlavus	6	MUSBA3381-25	1	50	False	False	7084302	165	301	1554	0.0	33.0	9.611969111969112	8.0
0	0	data/BGE00142_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pseudocerotidae	BLAST	family	COI-5P	655	1530	Pseudocerotidae,Prosthiostomidae	MUSBA3381-25_r_1_s_100	Pseudoceros paralaticlavus	7	MUSBA3381-25	1	100	False	False	7084302	68	301	1554	0.0	21.0	7.216216216216216	5.0
4	12	data/BGE00142_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pseudocerotidae	BLAST	family	COI-5P	640	1473	Pseudocerotidae,Prosthiostomidae	MUSBA3381-25_r_1.3_s_50	Pseudoceros paralaticlavus	0	MUSBA3381-25	1.3	50	False	False	7084302	114	301	1554	0.0	30.0	7.384169884169884	5.0
