Filename,Process ID,n_reads,n_aligned,skipped_reads_low_rel,length,cov_min,cov_max,cov_avg,cov_med
UNIFI377-23_r_1.3_s_50_UNIFI377-23,UNIFI377-23,10275269,32591,5290,1539,1198.0,3538.0,2087.0545808966863,1955.0
UNIFI325-23_r_1.5_s_100_UNIFI325-23,UNIFI325-23,13603181,7045,176,1539,0.0,1045.0,411.4795321637427,340.0
UNIFI347-23_r_1.3_s_50_UNIFI347-23,UNIFI347-23,9573016,18786,4029,1539,0.0,2658.0,1558.2085769980506,1586.0
UNIFI342-23_r_1.5_s_50_UNIFI342-23,UNIFI342-23,4567234,4112,319,1539,167.0,451.0,261.17153996101365,241.0
UNIFI354-23_r_1.3_s_100_UNIFI354-23,UNIFI354-23,250298,850,70,1539,0.0,147.0,61.1150097465887,58.0
UNIFI352-23_r_1_s_100_UNIFI352-23,UNIFI352-23,70708,4,18,1539,0.0,4.0,0.29239766081871343,0.0
UNIFI377-23_r_1.5_s_50_UNIFI377-23,UNIFI377-23,10275269,29056,5290,1539,213.0,3529.0,1862.0487329434698,1782.0
UNIFI352-23_r_1_s_50_UNIFI352-23,UNIFI352-23,70708,5,18,1539,0.0,5.0,0.3235867446393762,0.0
UNIFI288-23_r_1_s_100_UNIFI288-23,UNIFI288-23,14730817,984,36,1539,6.0,122.0,88.75828460038986,88.0
UNIFI328-23_r_1_s_50_UNIFI328-23,UNIFI328-23,1234070,1975,163,1539,0.0,222.0,89.20077972709552,82.0
UNIFI360-23_r_1_s_50_UNIFI360-23,UNIFI360-23,5724944,3998,99,1539,0.0,1402.0,124.53801169590643,43.0
UNIFI310-23_r_1_s_50_UNIFI310-23,UNIFI310-23,8111399,67005,300,1539,5748.0,9127.0,6684.561403508772,6392.0
UNIFI302-23_r_1_s_50_UNIFI302-23,UNIFI302-23,1104873,167,80,1539,4.0,19.0,11.961013645224172,12.0
UNIFI321-23_r_1_s_50_UNIFI321-23,UNIFI321-23,8326152,2344,32,1539,29.0,273.0,121.87134502923976,110.0
UNIFI347-23_r_1.5_s_50_UNIFI347-23,UNIFI347-23,9573016,16292,4029,1539,0.0,2650.0,1361.8245614035088,1520.0
UNIFI327-23_r_1_s_50_UNIFI327-23,UNIFI327-23,418449,216,59,1539,0.0,25.0,10.497076023391813,10.0
UNIFI296-23_r_1_s_50_UNIFI296-23,UNIFI296-23,15483477,1498,1138,1539,73.0,142.0,104.64327485380117,104.0
UNIFI363-23_r_1.5_s_50_UNIFI363-23,UNIFI363-23,6152098,117,47,1545,0.0,20.0,4.788349514563107,3.0
UNIFI292-23_r_1_s_50_UNIFI292-23,UNIFI292-23,13696100,1187,1248,1533,31.0,177.0,70.21135029354207,66.0
UNIFI318-23_r_1.3_s_100_UNIFI318-23,UNIFI318-23,4296021,6053,448,1539,29.0,833.0,320.00194931773876,315.0
UNIFI348-23_r_1.5_s_50_UNIFI348-23,UNIFI348-23,5957815,2348,28,1530,54.0,203.0,123.79607843137255,126.5
UNIFI336-23_r_1_s_100_UNIFI336-23,UNIFI336-23,6863663,1194,13,1539,19.0,178.0,81.42495126705653,75.0
UNIFI323-23_r_1.5_s_100_UNIFI323-23,UNIFI323-23,4939793,3462,25,1539,0.0,714.0,205.66471734892787,144.0
UNIFI299-23_r_1_s_100_UNIFI299-23,UNIFI299-23,14999958,3238,1811,1539,246.0,408.0,330.8732943469786,331.0
UNIFI338-23_r_1.3_s_100_UNIFI338-23,UNIFI338-23,8963099,24388,64,1539,706.0,2765.0,1517.2124756335284,1459.0
UNIFI321-23_r_1.5_s_100_UNIFI321-23,UNIFI321-23,8326152,1422,32,1539,0.0,246.0,84.24756335282652,83.0
UNIFI293-23_r_1.3_s_50_UNIFI293-23,UNIFI293-23,11438032,1624,918,1533,96.0,176.0,132.8454011741683,133.0
UNIFI359-23_r_1.3_s_100_UNIFI359-23,UNIFI359-23,321838,252,20,1539,0.0,35.0,13.94541910331384,13.0
UNIFI369-23_r_1.3_s_100_UNIFI369-23,UNIFI369-23,5700861,7673,9,1539,150.0,916.0,456.140350877193,424.0
UNIFI361-23_r_1.5_s_50_UNIFI361-23,UNIFI361-23,7516362,385,144,1539,0.0,162.0,17.483430799220272,10.0
UNIFI287-23_r_1.3_s_100_UNIFI287-23,UNIFI287-23,15083776,1556,678,1539,88.0,191.0,143.2085769980507,146.0
UNIFI332-23_r_1.5_s_100_UNIFI332-23,UNIFI332-23,5630119,5786,451,1539,0.0,1047.0,318.7797270955166,286.0
UNIFI307-23_r_1.3_s_50_UNIFI307-23,UNIFI307-23,10261051,3949,5,1539,253.0,495.0,380.52826510721246,388.0
UNIFI287-23_r_1_s_100_UNIFI287-23,UNIFI287-23,15083776,1599,678,1539,91.0,194.0,146.98050682261209,150.0
UNIFI376-23_r_1_s_50_UNIFI376-23,UNIFI376-23,1970666,207,28,1539,0.0,43.0,8.300194931773879,6.0
UNIFI364-23_r_1_s_100_UNIFI364-23,UNIFI364-23,10436162,5216,629,1545,0.0,1341.0,390.5747572815534,253.0
UNIFI335-23_r_1.3_s_100_UNIFI335-23,UNIFI335-23,7539835,2218,291,1539,64.0,292.0,160.1598440545809,151.0
UNIFI298-23_r_1_s_100_UNIFI298-23,UNIFI298-23,10933558,491,1431,1539,14.0,120.0,46.0,40.0
UNIFI370-23_r_1.5_s_50_UNIFI370-23,UNIFI370-23,950209,677,52,1539,0.0,68.0,26.265107212475634,24.0
UNIFI315-23_r_1.5_s_50_UNIFI315-23,UNIFI315-23,6315536,4151,6,1539,0.0,492.0,160.92787524366472,147.0
UNIFI362-23_r_1.3_s_50_UNIFI362-23,UNIFI362-23,6847545,360,21,1539,0.0,53.0,17.512670565302145,15.0
BGE00424-NC_r_1.5_s_50_BGE00424-NC,BGE00424-NC,70354,3,27,1539,0.0,2.0,0.08966861598440545,0.0
UNIFI288-23_r_1.3_s_50_UNIFI288-23,UNIFI288-23,14730817,1239,36,1539,5.0,135.0,94.51461988304094,94.0
UNIFI348-23_r_1.3_s_100_UNIFI348-23,UNIFI348-23,5957815,1833,28,1530,25.0,183.0,108.31176470588235,109.0
UNIFI366-23_r_1.3_s_50_UNIFI366-23,UNIFI366-23,358849,24,81,1539,0.0,7.0,0.9649122807017544,0.0
UNIFI305-23_r_1.5_s_50_UNIFI305-23,UNIFI305-23,8840934,1311,408,1539,78.0,165.0,108.6159844054581,107.0
UNIFI373-23_r_1.3_s_50_UNIFI373-23,UNIFI373-23,4708087,4435,6,1539,12.0,440.0,159.93567251461988,149.0
UNIFI349-23_r_1.5_s_100_UNIFI349-23,UNIFI349-23,5270125,2154,582,1530,0.0,371.0,144.54117647058823,138.0
UNIFI369-23_r_1.5_s_50_UNIFI369-23,UNIFI369-23,5700861,11210,9,1539,10.0,1248.0,533.635477582846,535.0
UNIFI313-23_r_1.3_s_100_UNIFI313-23,UNIFI313-23,4797838,945,2,1539,0.0,183.0,51.20662768031189,43.0
UNIFI356-23_r_1.5_s_50_UNIFI356-23,UNIFI356-23,20977,7,3,1539,0.0,2.0,0.24171539961013644,0.0
UNIFI332-23_r_1.5_s_50_UNIFI332-23,UNIFI332-23,5630119,9972,451,1539,0.0,1780.0,448.4697855750487,365.0
UNIFI374-23_r_1.3_s_100_UNIFI374-23,UNIFI374-23,4966896,734,257,1539,12.0,80.0,46.146198830409354,46.0
UNIFI376-23_r_1.3_s_50_UNIFI376-23,UNIFI376-23,1970666,179,28,1539,0.0,35.0,7.1949317738791425,6.0
UNIFI378-23_r_1.3_s_50_UNIFI378-23,UNIFI378-23,992663,914,87,1539,0.0,132.0,32.41325536062378,26.0
UNIFI298-23_r_1.3_s_100_UNIFI298-23,UNIFI298-23,10933558,401,1431,1539,14.0,60.0,38.15399610136452,37.0
UNIFI316-23_r_1_s_100_UNIFI316-23,UNIFI316-23,10064937,6260,853,1539,144.0,776.0,490.7076023391813,497.0
UNIFI294-23_r_1.5_s_100_UNIFI294-23,UNIFI294-23,18580804,5367,7,1539,407.0,696.0,565.2300194931773,561.0
UNIFI380-23_r_1_s_100_UNIFI380-23,UNIFI380-23,2927593,163,43,1539,0.0,22.0,8.705653021442496,9.0
UNIFI372-23_r_1.3_s_100_UNIFI372-23,UNIFI372-23,647856,124,34,1539,0.0,28.0,7.779727095516569,6.0
UNIFI367-23_r_1_s_100_UNIFI367-23,UNIFI367-23,6266468,3713,352,1539,51.0,373.0,203.44444444444446,195.0
UNIFI341-23_r_1_s_50_UNIFI341-23,UNIFI341-23,5704216,8206,91,1539,221.0,732.0,407.69395711500977,396.0
UNIFI372-23_r_1.3_s_50_UNIFI372-23,UNIFI372-23,647856,188,34,1539,0.0,30.0,9.623781676413255,8.0
UNIFI315-23_r_1.3_s_50_UNIFI315-23,UNIFI315-23,6315536,4952,6,1539,28.0,563.0,192.44639376218325,168.0
UNIFI379-23_r_1_s_50_UNIFI379-23,UNIFI379-23,4972347,534,32,1539,0.0,147.0,17.672514619883042,14.0
UNIFI290-23_r_1_s_100_UNIFI290-23,UNIFI290-23,13849703,2143,905,1539,4.0,286.0,193.46588693957116,189.0
UNIFI380-23_r_1.5_s_50_UNIFI380-23,UNIFI380-23,2927593,271,43,1539,0.0,34.0,10.80896686159844,10.0
UNIFI301-23_r_1_s_50_UNIFI301-23,UNIFI301-23,15037214,2706,134,1539,162.0,300.0,223.21637426900585,223.0
UNIFI303-23_r_1.3_s_100_UNIFI303-23,UNIFI303-23,14272823,1358,1394,1539,79.0,165.0,125.0701754385965,126.0
UNIFI303-23_r_1_s_100_UNIFI303-23,UNIFI303-23,14272823,1395,1394,1539,79.0,166.0,127.77972709551656,129.0
UNIFI340-23_r_1.5_s_100_UNIFI340-23,UNIFI340-23,5584770,1651,61,1539,16.0,263.0,97.89083820662768,85.0
UNIFI360-23_r_1.3_s_100_UNIFI360-23,UNIFI360-23,5724944,366,99,1539,0.0,151.0,16.167641325536064,7.0
UNIFI373-23_r_1_s_50_UNIFI373-23,UNIFI373-23,4708087,4845,6,1539,64.0,448.0,176.84600389863547,165.0
UNIFI365-23_r_1.3_s_50_UNIFI365-23,UNIFI365-23,2218588,453,56,1539,1.0,64.0,20.62768031189084,18.0
UNIFI352-23_r_1.3_s_50_UNIFI352-23,UNIFI352-23,70708,1,18,1539,0.0,1.0,0.04678362573099415,0.0
UNIFI325-23_r_1.3_s_50_UNIFI325-23,UNIFI325-23,13603181,14141,176,1539,0.0,1953.0,676.1306042884991,556.0
UNIFI358-23_r_1.3_s_50_UNIFI358-23,UNIFI358-23,6343196,1175,164,1539,4.0,225.0,47.021442495126706,40.0
UNIFI336-23_r_1.5_s_50_UNIFI336-23,UNIFI336-23,6863663,1194,13,1539,0.0,179.0,72.3391812865497,66.0
UNIFI363-23_r_1_s_100_UNIFI363-23,UNIFI363-23,6152098,75,47,1545,0.0,19.0,4.318446601941748,3.0
UNIFI379-23_r_1.5_s_100_UNIFI379-23,UNIFI379-23,4972347,61,32,1539,0.0,13.0,3.0194931773879143,3.0
UNIFI310-23_r_1.3_s_50_UNIFI310-23,UNIFI310-23,8111399,66856,300,1539,5741.0,9107.0,6677.04873294347,6386.0
UNIFI316-23_r_1.5_s_100_UNIFI316-23,UNIFI316-23,10064937,5477,853,1539,0.0,740.0,428.31189083820664,443.0
UNIFI327-23_r_1_s_100_UNIFI327-23,UNIFI327-23,418449,111,59,1539,0.0,18.0,7.146198830409356,8.0
UNIFI322-23_r_1.3_s_50_UNIFI322-23,UNIFI322-23,6448904,10391,328,1539,2.0,1532.0,659.0994152046784,569.0
UNIFI379-23_r_1.5_s_50_UNIFI379-23,UNIFI379-23,4972347,407,32,1539,0.0,143.0,12.676413255360623,9.0
UNIFI350-23_r_1.3_s_50_UNIFI350-23,UNIFI350-23,5499540,3591,76,1530,0.0,450.0,194.57843137254903,175.0
UNIFI320-23_r_1.5_s_50_UNIFI320-23,UNIFI320-23,9829424,42315,13176,1539,0.0,6415.0,3341.2202729044834,3538.0
UNIFI373-23_r_1_s_100_UNIFI373-23,UNIFI373-23,4708087,1451,6,1539,11.0,174.0,71.04288499025341,66.0
UNIFI313-23_r_1.5_s_100_UNIFI313-23,UNIFI313-23,4797838,861,2,1539,0.0,157.0,46.30799220272905,42.0
UNIFI318-23_r_1.5_s_100_UNIFI318-23,UNIFI318-23,4296021,4986,448,1539,0.0,826.0,256.3567251461988,262.0
UNIFI366-23_r_1.5_s_100_UNIFI366-23,UNIFI366-23,358849,3,81,1539,0.0,3.0,0.2573099415204678,0.0
