ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	marker_code	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons	group_id	r	s	fcleaner	merge	n_reads_in	n_reads_aligned	n_reads_skipped	ref_length	cov_min	cov_max	cov_avg	cov_med
0	0	data/BGE00185_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cicadellidae	BLAST	family	COI-5P	656	1527	Cicadellidae	BGENL1996-24_r_1_s_50	Eremochlorita tessellata	0	BGENL1996-24	1	50	False	False	8454619	1624	48	1536	0.0	139.0	83.4921875	81.0
0	0	data/BGE00185_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cicadellidae	BLAST	family	COI-5P	656	1527	Cicadellidae	BGENL1996-24_r_1_s_100	Eremochlorita tessellata	0	BGENL1996-24	1	100	False	False	8454619	904	48	1536	0.0	112.0	59.30078125	55.0
0	0	data/BGE00185_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cicadellidae	BLAST	family	COI-5P	656	1527	Cicadellidae	BGENL1996-24_r_1.3_s_50	Eremochlorita tessellata	0	BGENL1996-24	1.3	50	False	False	8454619	1289	48	1536	0.0	131.0	66.71484375	66.0
0	0	data/BGE00185_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cicadellidae	BLAST	family	COI-5P	656	1527	Cicadellidae	BGENL1996-24_r_1.3_s_100	Eremochlorita tessellata	0	BGENL1996-24	1.3	100	False	False	8454619	810	48	1536	0.0	106.0	51.443359375	50.0
0	0	data/BGE00185_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cicadellidae	BLAST	family	COI-5P	629	1377	Cicadellidae	BGENL1996-24_r_1.5_s_50	Eremochlorita tessellata	0	BGENL1996-24	1.5	50	False	False	8454619	895	48	1536	0.0	126.0	45.46484375	40.0
18	46	data/BGE00185_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cicadellidae	BLAST	family	COI-5P	655	1527	Cicadellidae	BGENL1997-24_r_1_s_50	Tamaricella tamaricis	0	BGENL1997-24	1	50	False	False	4297701	383	424	1536	0.0	43.0	21.263671875	20.0
0	0	data/BGE00185_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cicadellidae	BLAST	family	COI-5P	629	1338	Cicadellidae	BGENL1996-24_r_1.5_s_100	Eremochlorita tessellata	0	BGENL1996-24	1.5	100	False	False	8454619	596	48	1536	0.0	97.0	36.318359375	29.0
23	58	data/BGE00185_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cicadellidae	BLAST	family	COI-5P	655	1470	Cicadellidae	BGENL1997-24_r_1_s_100	Tamaricella tamaricis	0	BGENL1997-24	1	100	False	False	4297701	216	424	1536	0.0	37.0	15.884765625	14.0
6	6	data/BGE00185_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cicadellidae	BLAST	family	COI-5P	656	1527	Cicadellidae	BGENL1997-24_r_1.3_s_50	Tamaricella tamaricis	0	BGENL1997-24	1.3	50	False	False	4297701	264	424	1536	0.0	30.0	12.2578125	11.0
1	2	data/BGE00185_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cicadellidae	BLAST	family	COI-5P	656	1458	Cicadellidae	BGENL1997-24_r_1.3_s_100	Tamaricella tamaricis	0	BGENL1997-24	1.3	100	False	False	4297701	148	424	1536	0.0	23.0	8.66796875	8.0
