ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	marker_code	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons	group_id	r	s	fcleaner	merge	n_reads_in	n_reads_aligned	n_reads_skipped	ref_length	cov_min	cov_max	cov_avg	cov_med
38	80	data/BGE00102_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1533	Scarabaeidae	BBIOP2186-24_r_1_s_50	Scarabaeus puncticollis	0	BBIOP2186-24	1	50	False	False	12641202	2100	743	1542	0.0	195.0	84.36770428015564	89.0
32	106	data/BGE00102_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1533	Cosmopterigidae	BBIOP2186-24_r_1_s_100	Scarabaeus puncticollis	0	BBIOP2186-24	1	100	False	False	12641202	639	743	1542	0.0	82.0	39.02723735408561	40.0
5	21	data/BGE00102_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1533	Scarabaeidae	BBIOP2186-24_r_1.3_s_50	Scarabaeus puncticollis	0	BBIOP2186-24	1.3	50	False	False	12641202	1831	743	1542	0.0	176.0	65.8852140077821	65.0
12	32	data/BGE00102_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1524	Scarabaeidae,Crambidae,Geometridae	BBIOP2186-24_r_1.3_s_100	Scarabaeus puncticollis	0	BBIOP2186-24	1.3	100	False	False	12641202	509	743	1542	0.0	56.0	25.54863813229572	26.0
5	12	data/BGE00102_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1512	Scarabaeidae	BBIOP2186-24_r_1.5_s_50	Scarabaeus puncticollis	0	BBIOP2186-24	1.5	50	False	False	12641202	1510	743	1542	0.0	155.0	53.35019455252918	49.0
7	13	data/BGE00102_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	633	1434	Scarabaeidae	BBIOP2186-24_r_1.5_s_100	Scarabaeus puncticollis	0	BBIOP2186-24	1.5	100	False	False	12641202	440	743	1542	0.0	51.0	21.414396887159533	23.0
0	0	data/BGE00102_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1539	Scarabaeidae	BBIOP2187-24_r_1_s_50	Gymnopleurus flagellatus	0	BBIOP2187-24	1	50	False	False	9569171	6956	1858	1542	0.0	1024.0	344.4688715953307	255.5
0	0	data/BGE00102_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1539	Scarabaeidae	BBIOP2187-24_r_1_s_100	Gymnopleurus flagellatus	0	BBIOP2187-24	1	100	False	False	9569171	4151	1858	1542	0.0	713.0	253.33463035019454	208.5
0	0	data/BGE00102_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1539	Scarabaeidae	BBIOP2187-24_r_1.3_s_50	Gymnopleurus flagellatus	0	BBIOP2187-24	1.3	50	False	False	9569171	6464	1858	1542	0.0	1020.0	318.10505836575874	240.0
0	0	data/BGE00102_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1539	Scarabaeidae	BBIOP2187-24_r_1.3_s_100	Gymnopleurus flagellatus	0	BBIOP2187-24	1.3	100	False	False	9569171	3970	1858	1542	0.0	706.0	239.33657587548637	193.0
