Filename,Process ID,n_reads,n_aligned,skipped_reads_low_rel,length,cov_min,cov_max,cov_avg,cov_med
BBIOP2274-24_r_1.5_s_50_BBIOP2274-24,BBIOP2274-24,9859579,369,135,1539,2.0,30.0,12.385964912280702,12.0
BBIOP2189-24_r_1.3_s_50_BBIOP2189-24,BBIOP2189-24,5543192,2494,215,1530,126.0,281.0,213.98627450980393,213.0
BBIOP2279-24_r_1.5_s_100_BBIOP2279-24,BBIOP2279-24,8598771,105,154,1539,0.0,17.0,5.499025341130604,5.0
BBIOP2199-24_r_1.3_s_100_BBIOP2199-24,BBIOP2199-24,7055107,1169,178,1548,0.0,182.0,85.6124031007752,68.5
BBIOP2202-24_r_1_s_100_BBIOP2202-24,BBIOP2202-24,2255932,283,268,1548,0.0,69.0,22.238372093023255,18.0
BBIOP2216-24_r_1.5_s_50_BBIOP2216-24,BBIOP2216-24,12487634,384,358,1539,0.0,55.0,19.339181286549707,19.0
BBIOP2206-24_r_1_s_50_BBIOP2206-24,BBIOP2206-24,8004330,781,1333,1548,1.0,148.0,39.507751937984494,29.0
BBIOP2193-24_r_1.5_s_50_BBIOP2193-24,BBIOP2193-24,8218226,7731,1207,1545,0.0,525.0,286.7378640776699,268.0
BBIOP2238-24_r_1.3_s_100_BBIOP2238-24,BBIOP2238-24,34123708,1373,1635,1539,0.0,190.0,76.37037037037037,77.0
BBIOP2229-24_r_1_s_50_BBIOP2229-24,BBIOP2229-24,24889276,2477,2343,1539,1.0,278.0,127.92202729044834,121.0
BBIOP2263-24_r_1.3_s_100_BBIOP2263-24,BBIOP2263-24,12004600,445,493,1533,0.0,86.0,29.31311154598826,22.0
BBIOP2275-24_r_1.3_s_100_BBIOP2275-24,BBIOP2275-24,11976644,546,617,1539,0.0,80.0,30.42300194931774,30.0
BBIOP2261-24_r_1_s_50_BBIOP2261-24,BBIOP2261-24,16649141,2154,1061,1533,4.0,194.0,88.72015655577299,85.0
BBIOP2255-24_r_1_s_100_BBIOP2255-24,BBIOP2255-24,4914779,472,126,1533,0.0,73.0,29.0,28.0
BBIOP2244-24_r_1.5_s_50_BBIOP2244-24,BBIOP2244-24,6997483,374,64,1539,0.0,51.0,15.692007797270955,16.0
BBIOP2210-24_r_1_s_50_BBIOP2210-24,BBIOP2210-24,11632950,2264,1041,1533,1.0,186.0,108.58904109589041,108.0
BBIOP2266-24_r_1_s_50_BBIOP2266-24,BBIOP2266-24,8042189,1480,408,1533,31.0,170.0,67.07436399217221,63.0
BBIOP2244-24_r_1.5_s_100_BBIOP2244-24,BBIOP2244-24,6997483,174,64,1539,0.0,25.0,9.861598440545809,10.0
BBIOP2219-24_r_1.3_s_50_BBIOP2219-24,BBIOP2219-24,10784428,1532,175,1539,0.0,135.0,69.15789473684211,71.0
