ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	marker_code	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons	group_id	r	s	fcleaner	merge	n_reads_in	n_reads_aligned	n_reads_skipped	ref_length	cov_min	cov_max	cov_avg	cov_med
5	33	data/BGE00189_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	COI-5P	652	1515	Andrenidae	BGENL1521-24_r_1_s_50	Andrena chersona	0	BGENL1521-24	1	50	False	False	6352902	790	659	1545	0.0	147.0	53.644660194174755	53.0
0	21	data/BGE00189_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	COI-5P	607	1440	Andrenidae	BGENL1521-24_r_1_s_100	Andrena chersona	0	BGENL1521-24	1	100	False	False	6352902	529	659	1545	0.0	114.0	44.57864077669903	45.0
1	3	data/BGE00189_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	COI-5P	655	1521	Andrenidae	BGENL1521-24_r_1.3_s_50	Andrena chersona	0	BGENL1521-24	1.3	50	False	False	6352902	323	659	1545	0.0	78.0	19.271844660194176	16.0
0	1	data/BGE00189_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	COI-5P	604	1389	Andrenidae	BGENL1521-24_r_1.3_s_100	Andrena chersona	2	BGENL1521-24	1.3	100	False	False	6352902	200	659	1545	0.0	54.0	15.576699029126214	13.0
4	4	data/BGE00189_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	COI-5P	616	1359	Andrenidae	BGENL1521-24_r_1.5_s_50	Andrena chersona	0	BGENL1521-24	1.5	50	False	False	6352902	170	659	1545	0.0	31.0	8.396116504854369	6.0
3	3	data/BGE00189_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	COI-5P	553	1146	Andrenidae	BGENL1521-24_r_1.5_s_100	Andrena chersona	0	BGENL1521-24	1.5	100	False	False	6352902	94	659	1545	0.0	28.0	6.269902912621359	4.0
29	78	data/BGE00189_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	COI-5P	652	1521	Andrenidae	BGENL1522-24_r_1_s_50	Andrena chersona	0	BGENL1522-24	1	50	False	False	6758389	673	632	1545	0.0	103.0	35.53592233009709	32.0
12	59	data/BGE00189_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	COI-5P	652	1515	Andrenidae	BGENL1522-24_r_1_s_100	Andrena chersona	0	BGENL1522-24	1	100	False	False	6758389	425	632	1545	0.0	86.0	27.766990291262136	24.0
7	18	data/BGE00189_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	COI-5P	655	1515	Andrenidae	BGENL1522-24_r_1.3_s_50	Andrena chersona	0	BGENL1522-24	1.3	50	False	False	6758389	461	632	1545	0.0	62.0	21.866019417475727	21.0
4	17	data/BGE00189_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	COI-5P	649	1503	Andrenidae	BGENL1522-24_r_1.3_s_100	Andrena chersona	0	BGENL1522-24	1.3	100	False	False	6758389	293	632	1545	0.0	48.0	16.937864077669904	16.0
1	2	data/BGE00189_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	COI-5P	655	1515	Andrenidae	BGENL1522-24_r_1.5_s_50	Andrena chersona	0	BGENL1522-24	1.5	50	False	False	6758389	388	632	1545	0.0	47.0	17.23883495145631	16.0
2	7	data/BGE00189_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	COI-5P	649	1479	Andrenidae,Halictidae	BGENL1522-24_r_1.5_s_100	Andrena chersona	0	BGENL1522-24	1.5	100	False	False	6758389	241	632	1545	0.0	38.0	13.025242718446602	14.0
0	0	data/BGE00189_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	COI-5P	655	1545	Andrenidae	BGENL1523-24_r_1_s_50	Andrena caneae	0	BGENL1523-24	1	50	False	False	14449878	11131	478	1545	464.0	879.0	692.3242718446602	701.0
0	0	data/BGE00189_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	COI-5P	655	1545	Andrenidae	BGENL1523-24_r_1_s_100	Andrena caneae	0	BGENL1523-24	1	100	False	False	14449878	9142	478	1545	315.0	801.0	630.8485436893204	643.0
0	0	data/BGE00189_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	COI-5P	655	1545	Andrenidae	BGENL1523-24_r_1.3_s_50	Andrena caneae	0	BGENL1523-24	1.3	50	False	False	14449878	10952	478	1545	451.0	877.0	682.2388349514563	692.0
0	0	data/BGE00189_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	COI-5P	655	1545	Andrenidae	BGENL1523-24_r_1.3_s_100	Andrena caneae	0	BGENL1523-24	1.3	100	False	False	14449878	9071	478	1545	314.0	801.0	624.8737864077669	637.0
0	0	data/BGE00189_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	COI-5P	655	1545	Andrenidae	BGENL1523-24_r_1.5_s_50	Andrena caneae	0	BGENL1523-24	1.5	50	False	False	14449878	10600	478	1545	449.0	869.0	666.2504854368932	678.0
0	0	data/BGE00189_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	COI-5P	655	1545	Andrenidae	BGENL1523-24_r_1.5_s_100	Andrena caneae	0	BGENL1523-24	1.5	100	False	False	14449878	8933	478	1545	314.0	798.0	616.2271844660194	628.0
0	0	data/BGE00189_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	COI-5P	655	1545	Andrenidae	BGENL1524-24_r_1_s_50	Andrena caneae	0	BGENL1524-24	1	50	False	False	6459704	54964	1419	1545	2064.0	4269.0	3206.864077669903	3233.0
0	0	data/BGE00189_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	COI-5P	655	1545	Andrenidae	BGENL1524-24_r_1_s_100	Andrena caneae	0	BGENL1524-24	1	100	False	False	6459704	44315	1419	1545	1353.0	3976.0	2880.126213592233	2923.0
0	0	data/BGE00189_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	COI-5P	655	1545	Andrenidae	BGENL1524-24_r_1.3_s_50	Andrena caneae	0	BGENL1524-24	1.3	50	False	False	6459704	54528	1419	1545	2054.0	4246.0	3177.7009708737864	3191.0
0	0	data/BGE00189_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	COI-5P	655	1545	Andrenidae	BGENL1524-24_r_1.3_s_100	Andrena caneae	0	BGENL1524-24	1.3	100	False	False	6459704	44037	1419	1545	1353.0	3954.0	2856.5145631067962	2892.0
0	0	data/BGE00189_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	COI-5P	655	1545	Andrenidae	BGENL1524-24_r_1.5_s_50	Andrena caneae	0	BGENL1524-24	1.5	50	False	False	6459704	53188	1419	1545	2024.0	4227.0	3116.87572815534	3118.0
0	0	data/BGE00189_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	COI-5P	655	1545	Andrenidae	BGENL1524-24_r_1.5_s_100	Andrena caneae	0	BGENL1524-24	1.5	100	False	False	6459704	43478	1419	1545	1345.0	3936.0	2822.4252427184465	2843.0
0	0	data/BGE00189_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	COI-5P	655	1545	Andrenidae	BGENL1525-24_r_1_s_50	Andrena caneae	0	BGENL1525-24	1	50	False	False	12797050	95069	668	1545	3738.0	7256.0	5942.456310679611	5982.0
0	0	data/BGE00189_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	COI-5P	655	1545	Andrenidae	BGENL1525-24_r_1_s_100	Andrena caneae	0	BGENL1525-24	1	100	False	False	12797050	81273	668	1545	2603.0	6880.0	5514.479611650486	5624.0
