Filename,Process ID,n_reads,n_aligned,skipped_reads_low_rel,length,cov_min,cov_max,cov_avg,cov_med
BGENL1857-24_r_1.3_s_100_BGENL1857-24,BGENL1857-24,4823115,327,88,1563,0.0,42.0,19.806142034548945,20.0
BGENL1870-24_r_1_s_100_BGENL1870-24,BGENL1870-24,6415117,1892,363,1563,0.0,230.0,144.8848368522073,151.0
BGENL1840-24_r_1_s_100_BGENL1840-24,BGENL1840-24,5154130,2975,13,1530,0.0,331.0,236.2019607843137,238.5
BGENL1868-24_r_1.3_s_50_BGENL1868-24,BGENL1868-24,6641165,976,133,1563,0.0,112.0,68.31285988483685,71.0
BGENL1898-24_r_1_s_100_BGENL1898-24,BGENL1898-24,6094663,1284,148,1539,0.0,150.0,91.06432748538012,91.0
BGENL1833-24_r_1.5_s_50_BGENL1833-24,BGENL1833-24,5016899,2455,93,1530,0.0,281.0,167.97450980392156,179.0
BGENL1854-24_r_1.3_s_50_BGENL1854-24,BGENL1854-24,5048840,1065,443,1563,0.0,146.0,87.6641074856046,90.0
BGENL1876-24_r_1_s_50_BGENL1876-24,BGENL1876-24,5443189,463,988,1563,0.0,79.0,28.084452975047984,25.0
BGENL1889-24_r_1.3_s_50_BGENL1889-24,BGENL1889-24,1561887,1867,467,1563,0.0,230.0,111.56621880998081,113.0
BGENL1848-24_r_1.3_s_100_BGENL1848-24,BGENL1848-24,7210367,11183,110,1530,0.0,1383.0,828.056862745098,784.0
BGENL1851-24_r_1_s_100_BGENL1851-24,BGENL1851-24,8191050,3812,217,1533,0.0,445.0,330.2504892367906,321.0
BGENL1871-24_r_1_s_100_BGENL1871-24,BGENL1871-24,5766002,413,509,1563,0.0,117.0,31.067178502879077,20.0
BGENL1851-24_r_1_s_50_BGENL1851-24,BGENL1851-24,8191050,4322,217,1533,0.0,458.0,347.73776908023484,338.0
BGENL1844-24_r_1.5_s_100_BGENL1844-24,BGENL1844-24,4851042,2331,189,1530,0.0,350.0,179.31372549019608,186.0
BGENL1899-24_r_1.3_s_50_BGENL1899-24,BGENL1899-24,8321272,1385,379,1539,0.0,184.0,72.54775828460039,71.0
