ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	marker_code	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons	group_id	r	s	fcleaner	merge	n_reads_in	n_reads_aligned	n_reads_skipped	ref_length	cov_min	cov_max	cov_avg	cov_med
0	0	data/BGE00409_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysididae	BLAST	family	COI-5P	653	1536	Chrysididae	BGLIB761-24_r_1_s_50	Chrysis chrysoprasina	0	BGLIB761-24	1	50	False	False	11258767	31492	476	1599	0.0	2633.0	1373.1782363977486	1459.0
0	0	data/BGE00409_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysididae	BLAST	family	COI-5P	653	1530	Chrysididae	BGLIB761-24_r_1_s_100	Chrysis chrysoprasina	0	BGLIB761-24	1	100	False	False	11258767	19426	476	1599	0.0	2359.0	986.6735459662289	1039.0
0	0	data/BGE00409_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysididae	BLAST	family	COI-5P	653	1515	Chrysididae	BGLIB761-24_r_1.3_s_50	Chrysis chrysoprasina	0	BGLIB761-24	1.3	50	False	False	11258767	29446	476	1599	0.0	2571.0	1266.4634146341464	1355.0
0	0	data/BGE00409_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysididae	BLAST	family	COI-5P	653	1494	Chrysididae	BGLIB761-24_r_1.3_s_100	Chrysis chrysoprasina	0	BGLIB761-24	1.3	100	False	False	11258767	18606	476	1599	0.0	2326.0	927.7298311444653	1025.0
0	0	data/BGE00409_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysididae	BLAST	family	COI-5P	641	1482	Chrysididae	BGLIB761-24_r_1.5_s_50	Chrysis chrysoprasina	0	BGLIB761-24	1.5	50	False	False	11258767	24358	476	1599	0.0	2468.0	1037.9681050656661	1067.0
0	0	data/BGE00409_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysididae	BLAST	family	COI-5P	638	1431	Chrysididae	BGLIB761-24_r_1.5_s_100	Chrysis chrysoprasina	0	BGLIB761-24	1.5	100	False	False	11258767	16092	476	1599	0.0	2225.0	789.1801125703565	853.0
23	25	data/BGE00409_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysididae	BLAST	family	COI-5P	656	1599	Chrysididae	BGLIB762-24_r_1_s_50	Chrysis obtusidens	0	BGLIB762-24	1	50	False	False	2790818	2637	1202	1599	12.0	350.0	118.45778611632271	90.0
19	24	data/BGE00409_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysididae	BLAST	family	COI-5P	656	1587	Chrysididae	BGLIB762-24_r_1_s_100	Chrysis obtusidens	0	BGLIB762-24	1	100	False	False	2790818	1238	1202	1599	0.0	296.0	75.66604127579737	46.0
7	8	data/BGE00409_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysididae	BLAST	family	COI-5P	656	1557	Chrysididae	BGLIB762-24_r_1.3_s_50	Chrysis obtusidens	0	BGLIB762-24	1.3	50	False	False	2790818	2289	1202	1599	0.0	332.0	96.09193245778611	78.0
13	15	data/BGE00409_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysididae	BLAST	family	COI-5P	656	1545	Chrysididae	BGLIB762-24_r_1.3_s_100	Chrysis obtusidens	0	BGLIB762-24	1.3	100	False	False	2790818	1047	1202	1599	0.0	284.0	59.37898686679174	41.0
6	7	data/BGE00409_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysididae	BLAST	family	COI-5P	650	1542	Chrysididae	BGLIB762-24_r_1.5_s_50	Chrysis obtusidens	0	BGLIB762-24	1.5	50	False	False	2790818	1878	1202	1599	0.0	297.0	76.68667917448406	59.0
4	4	data/BGE00409_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysididae	BLAST	family	COI-5P	632	1497	Chrysididae	BGLIB762-24_r_1.5_s_100	Chrysis obtusidens	0	BGLIB762-24	1.5	100	False	False	2790818	881	1202	1599	0.0	256.0	47.849906191369605	33.0
12	18	data/BGE00409_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysididae	BLAST	family	COI-5P	653	1542	Chrysididae	BGLIB763-24_r_1_s_50	Chrysura candens	0	BGLIB763-24	1	50	False	False	8362234	1479	64	1599	0.0	157.0	62.39962476547842	54.0
19	21	data/BGE00409_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysididae	BLAST	family	COI-5P	656	1512	Lycaenidae	BGLIB763-24_r_1_s_100	Chrysura candens	0	BGLIB763-24	1	100	False	False	8362234	645	64	1599	0.0	124.0	37.589118198874296	35.0
6	7	data/BGE00409_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysididae	BLAST	family	COI-5P	635	1464	Chrysididae	BGLIB763-24_r_1.3_s_50	Chrysura candens	0	BGLIB763-24	1.3	50	False	False	8362234	1256	64	1599	0.0	152.0	49.75422138836773	46.0
11	12	data/BGE00409_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysididae	BLAST	family	COI-5P	638	1428	Chrysididae	BGLIB763-24_r_1.3_s_100	Chrysura candens	0	BGLIB763-24	1.3	100	False	False	8362234	525	64	1599	0.0	122.0	28.305816135084427	25.0
2	2	data/BGE00409_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysididae	BLAST	family	COI-5P	595	1407	Chrysididae	BGLIB763-24_r_1.5_s_50	Chrysura candens	0	BGLIB763-24	1.5	50	False	False	8362234	1004	64	1599	0.0	114.0	38.60037523452158	34.0
5	6	data/BGE00409_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysididae	BLAST	family	COI-5P	511	1302	Chrysididae	BGLIB763-24_r_1.5_s_100	Chrysura candens	0	BGLIB763-24	1.5	100	False	False	8362234	455	64	1599	0.0	84.0	23.26266416510319	18.0
0	6	data/BGE00409_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysididae	BLAST	family	COI-5P	656	1542	Chrysididae	BGLIB764-24_r_1_s_50	Euchroeus purpuratus	0	BGLIB764-24	1	50	False	False	8109689	1164	503	1599	0.0	104.0	42.54409005628518	43.0
0	11	data/BGE00409_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysididae	BLAST	family	COI-5P	656	1482	Braconidae,Chrysididae,Liopteridae,Crambidae	BGLIB764-24_r_1_s_100	Euchroeus purpuratus	0	BGLIB764-24	1	100	False	False	8109689	418	503	1599	0.0	72.0	19.863039399624764	18.0
0	2	data/BGE00409_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysididae	BLAST	family	COI-5P	656	1530	Chrysididae	BGLIB764-24_r_1.3_s_50	Euchroeus purpuratus	0	BGLIB764-24	1.3	50	False	False	8109689	1024	503	1599	0.0	103.0	36.632270168855534	36.0
0	0	data/BGE00409_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysididae	BLAST	family	COI-5P	608	1422	Apidae	BGLIB764-24_r_1.3_s_100	Euchroeus purpuratus	0	BGLIB764-24	1.3	100	False	False	8109689	381	503	1599	0.0	72.0	17.515947467166978	14.0
1	3	data/BGE00409_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysididae	BLAST	family	COI-5P	554	1344	Chrysididae	BGLIB764-24_r_1.5_s_50	Euchroeus purpuratus	0	BGLIB764-24	1.5	50	False	False	8109689	762	503	1599	0.0	88.0	26.76360225140713	22.0
0	0	data/BGE00409_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysididae	BLAST	family	COI-5P	428	1167	Chrysididae	BGLIB764-24_r_1.5_s_100	Euchroeus purpuratus	0	BGLIB764-24	1.5	100	False	False	8109689	307	503	1599	0.0	68.0	13.846153846153847	7.0
36	46	data/BGE00409_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysididae	BLAST	family	COI-5P	493	1203	Scarabaeidae	BGLIB765-24_r_1_s_50	Philoctetes truncatus	0	BGLIB765-24	1	50	False	False	5269394	781	756	1599	0.0	207.0	46.63789868667917	27.0
29	30	data/BGE00409_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysididae	BLAST	family	COI-5P	451	1080	Anostostomatidae,Acrididae,Reduviidae,Achilidae,Staphylinidae,Scarabaeidae,Formicidae	BGLIB765-24_r_1_s_100	Philoctetes truncatus	0	BGLIB765-24	1	100	False	False	5269394	432	756	1599	0.0	157.0	35.5046904315197	4.0
27	32	data/BGE00409_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysididae	BLAST	family	COI-5P	457	1056	Reduviidae	BGLIB765-24_r_1.3_s_50	Philoctetes truncatus	0	BGLIB765-24	1.3	50	False	False	5269394	297	756	1599	0.0	147.0	13.367729831144466	2.0
12	12	data/BGE00409_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysididae	BLAST	family	COI-5P	415	906	Reduviidae	BGLIB765-24_r_1.3_s_100	Philoctetes truncatus	0	BGLIB765-24	1.3	100	False	False	5269394	114	756	1599	0.0	92.0	8.634146341463415	1.0
9	13	data/BGE00409_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysididae	BLAST	family	COI-5P	300	564	Reduviidae	BGLIB765-24_r_1.5_s_50	Philoctetes truncatus	0	BGLIB765-24	1.5	50	False	False	5269394	213	756	1599	0.0	115.0	8.694183864915573	0.0
