Filename,Process ID,n_reads,n_aligned,skipped_reads_low_rel,length,cov_min,cov_max,cov_avg,cov_med
BGENL919-24_r_1.3_s_100_BGENL919-24,BGENL919-24,665100,865,187,1533,12.0,179.0,58.62818003913895,42.0
BGENL927-24_r_1_s_100_BGENL927-24,BGENL927-24,17011633,1919,411,1533,21.0,250.0,119.95107632093934,119.0
BGENL916-24_r_1_s_50_BGENL916-24,BGENL916-24,312081,563,35,1533,0.0,215.0,47.59491193737769,10.0
BGENL870-24_r_1.3_s_100_BGENL870-24,BGENL870-24,18547265,7110,22,1536,248.0,710.0,542.7578125,544.0
BGENL912-24_r_1.5_s_50_BGENL912-24,BGENL912-24,18328878,1057,912,1536,0.0,118.0,54.564453125,55.0
BGENL911-24_r_1.5_s_100_BGENL911-24,BGENL911-24,26768755,1435,106,1533,0.0,164.0,105.06849315068493,113.0
BGENL886-24_r_1.5_s_100_BGENL886-24,BGENL886-24,279258,2143,126,1533,0.0,300.0,124.706457925636,142.0
BGENL912-24_r_1_s_100_BGENL912-24,BGENL912-24,18328878,851,912,1536,0.0,110.0,53.55078125,51.0
BGENL874-24_r_1_s_100_BGENL874-24,BGENL874-24,1103446,41650,287,1536,789.0,4080.0,2413.0625,2375.0
BGENL944-24_r_1.5_s_50_BGENL944-24,BGENL944-24,472574,490,49,1551,0.0,190.0,33.783365570599614,7.0
BGENL918-24_r_1_s_100_BGENL918-24,BGENL918-24,283829,148,77,1533,0.0,69.0,13.172211350293543,1.0
BGENL943-24_r_1_s_50_BGENL943-24,BGENL943-24,10408315,960,163,1551,0.0,176.0,53.74661508704062,34.0
BGENL873-24_r_1.3_s_100_BGENL873-24,BGENL873-24,17157932,3901,4960,1536,50.0,410.0,239.6875,242.0
BGENL950-24_r_1.5_s_100_BGENL950-24,BGENL950-24,31466232,715,1260,1533,0.0,165.0,39.827788649706456,35.0
BGENL891-24_r_1.3_s_100_BGENL891-24,BGENL891-24,20726912,6800,695,1533,239.0,783.0,538.7377690802348,530.0
BGENL902-24_r_1.5_s_50_BGENL902-24,BGENL902-24,14558577,3278,172,1533,64.0,253.0,164.19765166340508,163.0
BGENL901-24_r_1.3_s_50_BGENL901-24,BGENL901-24,1771098,336,69,1551,0.0,159.0,28.09090909090909,2.0
BGENL925-24_r_1.3_s_100_BGENL925-24,BGENL925-24,12697312,1720,267,1551,0.0,310.0,115.41199226305609,101.0
BGENL863-24_r_1.5_s_50_BGENL863-24,BGENL863-24,2603033,188,5,1536,0.0,94.0,13.109375,2.0
BGENL872-24_r_1_s_100_BGENL872-24,BGENL872-24,11444211,449,130,1536,4.0,65.0,25.578125,24.0
BGENL926-24_r_1.5_s_100_BGENL926-24,BGENL926-24,18243922,2061,500,1533,36.0,244.0,119.64579256360078,122.0
BGENL948-24_r_1.5_s_100_BGENL948-24,BGENL948-24,23090054,654,607,1548,0.0,89.0,40.16279069767442,42.5
BGENL858-24_r_1_s_100_BGENL858-24,BGENL858-24,9331139,9288,326,1539,0.0,1059.0,633.5497076023391,601.0
BGENL949-24_r_1_s_100_BGENL949-24,BGENL949-24,471286,264,156,1533,0.0,127.0,24.67514677103718,1.0
BGENL856-24_r_1.5_s_50_BGENL856-24,BGENL856-24,16722828,1643,259,1533,0.0,241.0,95.73776908023483,92.0
BGENL901-24_r_1_s_50_BGENL901-24,BGENL901-24,1771098,380,69,1551,0.0,164.0,31.72147001934236,4.0
BGENL892-24_r_1.3_s_50_BGENL892-24,BGENL892-24,5092641,8669,100,1536,329.0,842.0,567.388671875,528.0
BGENL896-24_r_1.5_s_100_BGENL896-24,BGENL896-24,24104989,4489,1386,1533,121.0,467.0,328.3228962818004,333.0
BGENL914-24_r_1.5_s_50_BGENL914-24,BGENL914-24,2015734,430,143,1533,0.0,236.0,34.923679060665364,4.0
BGENL864-24_r_1.3_s_50_BGENL864-24,BGENL864-24,335833,1995,281,1539,0.0,286.0,112.06237816764133,92.0
BGENL887-24_r_1_s_50_BGENL887-24,BGENL887-24,3356777,2727,461,1533,30.0,411.0,174.91780821917808,146.0
BGENL904-24_r_1.5_s_50_BGENL904-24,BGENL904-24,512411,431,84,1536,0.0,262.0,37.4296875,5.0
BGENL909-24_r_1.3_s_50_BGENL909-24,BGENL909-24,4357504,8765,814,1542,205.0,781.0,453.71011673151753,432.5
BGENL941-24_r_1.5_s_100_BGENL941-24,BGENL941-24,25802801,2223,1052,1533,78.0,232.0,156.16634050880626,157.0
BGENL937-24_r_1.3_s_50_BGENL937-24,BGENL937-24,21098030,7295,393,1533,247.0,691.0,434.7592954990215,421.0
BGENL932-24_r_1.5_s_50_BGENL932-24,BGENL932-24,554941,1027,63,1539,0.0,212.0,54.9766081871345,36.0
BGENL899-24_r_1.3_s_100_BGENL899-24,BGENL899-24,14310458,1332,5,1536,29.0,234.0,98.232421875,82.0
BGENL876-24_r_1.3_s_100_BGENL876-24,BGENL876-24,14007215,4034,1229,1527,6.0,388.0,236.88408644400786,237.0
BGENL926-24_r_1.3_s_50_BGENL926-24,BGENL926-24,18243922,3108,500,1533,66.0,288.0,154.54011741682976,151.0
BGENL946-24_r_1.5_s_50_BGENL946-24,BGENL946-24,16536857,1444,497,1533,0.0,167.0,70.60469667318982,73.0
BGENL884-24_r_1_s_50_BGENL884-24,BGENL884-24,1374420,29286,8,1536,994.0,2442.0,1628.203125,1556.5
BGENL878-24_r_1_s_100_BGENL878-24,BGENL878-24,7040055,1688,856,1530,28.0,187.0,103.2392156862745,103.0
BGENL897-24_r_1.3_s_100_BGENL897-24,BGENL897-24,77760808,6417,4545,1548,0.0,578.0,407.2073643410853,436.0
