Filename,Process ID,n_reads,n_aligned,skipped_reads_low_rel,length,cov_min,cov_max,cov_avg,cov_med
BBIOP2331-24_r_1_s_50_BBIOP2331-24,BBIOP2331-24,2522185,443,1181,1536,0.0,123.0,28.71484375,30.0
BBIOP2287-24_r_1.5_s_50_BBIOP2287-24,BBIOP2287-24,7385042,1379,109,1542,0.0,129.0,51.20817120622568,48.0
BBIOP2364-24_r_1.5_s_50_BBIOP2364-24,BBIOP2364-24,1175510,22,194,1548,0.0,5.0,0.7364341085271318,0.0
BBIOP2317-24_r_1.5_s_100_BBIOP2317-24,BBIOP2317-24,3097183,7,1021,1536,0.0,5.0,0.435546875,0.0
BBIOP2333-24_r_1.3_s_50_BBIOP2333-24,BBIOP2333-24,12764744,17462,2403,1542,0.0,2054.0,1342.5719844357977,1293.0
BBIOP2324-24_r_1_s_50_BBIOP2324-24,BBIOP2324-24,2740913,534,567,1536,0.0,77.0,27.5546875,28.0
BBIOP2333-24_r_1_s_50_BBIOP2333-24,BBIOP2333-24,12764744,17611,2403,1542,0.0,2056.0,1349.645914396887,1300.0
BBIOP2325-24_r_1.3_s_100_BBIOP2325-24,BBIOP2325-24,8878526,484,95,1536,2.0,103.0,29.958984375,25.0
BBIOP2359-24_r_1.5_s_100_BBIOP2359-24,BBIOP2359-24,7436445,2875,272,1542,2.0,342.0,138.91050583657588,111.5
BBIOP2282-24_r_1_s_100_BBIOP2282-24,BBIOP2282-24,10258553,380,1534,1542,0.0,104.0,31.83852140077821,33.0
BBIOP2309-24_r_1.3_s_50_BBIOP2309-24,BBIOP2309-24,4107474,144,145,1536,0.0,20.0,6.162109375,5.0
BBIOP2348-24_r_1_s_50_BBIOP2348-24,BBIOP2348-24,2315286,1335,360,1545,0.0,174.0,49.116504854368934,42.0
BBIOP2334-24_r_1.3_s_50_BBIOP2334-24,BBIOP2334-24,9383975,2957,566,1542,0.0,491.0,177.8852140077821,149.5
BBIOP2296-24_r_1.5_s_100_BBIOP2296-24,BBIOP2296-24,2268280,13012,673,1533,0.0,1174.0,952.4090019569471,957.0
BBIOP2327-24_r_1.5_s_50_BBIOP2327-24,BBIOP2327-24,11012069,2627,907,1536,0.0,539.0,103.548828125,75.0
BBIOP2303-24_r_1.5_s_100_BBIOP2303-24,BBIOP2303-24,1968210,1746,292,1536,0.0,200.0,91.3828125,87.0
BBIOP2353-24_r_1.5_s_100_BBIOP2353-24,BBIOP2353-24,11586231,511,261,1530,1.0,67.0,28.419607843137253,29.0
BBIOP2301-24_r_1.3_s_50_BBIOP2301-24,BBIOP2301-24,2902131,651,1259,1536,0.0,71.0,25.88671875,24.0
BBIOP2339-24_r_1.3_s_100_BBIOP2339-24,BBIOP2339-24,11887799,6201,109,1539,0.0,812.0,529.0155945419103,542.0
BBIOP2359-24_r_1_s_50_BBIOP2359-24,BBIOP2359-24,7436445,7849,272,1542,8.0,819.0,302.784046692607,265.0
BBIOP2320-24_r_1.5_s_100_BBIOP2320-24,BBIOP2320-24,8226907,1261,943,1536,0.0,183.0,78.974609375,74.0
BBIOP2301-24_r_1.3_s_100_BBIOP2301-24,BBIOP2301-24,2902131,234,1259,1536,0.0,41.0,13.609375,13.0
BBIOP2362-24_r_1_s_50_BBIOP2362-24,BBIOP2362-24,325699,83,30,1548,0.0,15.0,2.757751937984496,2.0
BBIOP2305-24_r_1.5_s_100_BBIOP2305-24,BBIOP2305-24,3794169,61,1816,1536,0.0,30.0,4.109375,0.0
