ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	marker_code	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons	group_id	r	s	fcleaner	merge	n_reads_in	n_reads_aligned	n_reads_skipped	ref_length	cov_min	cov_max	cov_avg	cov_med
0	0	data/BGE00310_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Autostichidae	BLAST	family	COI-5P	657	1530	Oecophoridae,Autostichidae,Noctuidae,Papilionidae,Crambidae,Geometridae	BGSNL1616-24_r_1_s_50	Aprominta reisseri	0	BGSNL1616-24	1	50	False	False	2916125	1036	73	1530	24.0	74.0	49.52549019607843	50.0
0	0	data/BGE00310_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Autostichidae	BLAST	family	COI-5P	657	1530	Oecophoridae,Autostichidae,Noctuidae,Papilionidae,Crambidae,Geometridae	BGSNL1616-24_r_1_s_100	Aprominta reisseri	0	BGSNL1616-24	1	100	False	False	2916125	592	73	1530	11.0	57.0	35.792156862745095	35.0
0	0	data/BGE00310_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Autostichidae	BLAST	family	COI-5P	657	1530	Oecophoridae,Autostichidae,Noctuidae,Papilionidae,Crambidae,Geometridae	BGSNL1616-24_r_1.3_s_50	Aprominta reisseri	0	BGSNL1616-24	1.3	50	False	False	2916125	986	73	1530	13.0	74.0	47.30196078431373	47.0
0	0	data/BGE00310_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Autostichidae	BLAST	family	COI-5P	657	1530	Oecophoridae,Autostichidae,Noctuidae,Papilionidae,Crambidae,Geometridae	BGSNL1616-24_r_1.3_s_100	Aprominta reisseri	0	BGSNL1616-24	1.3	100	False	False	2916125	579	73	1530	11.0	57.0	34.898039215686275	34.0
0	0	data/BGE00310_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Autostichidae	BLAST	family	COI-5P	649	1506	Saturniidae	BGSNL1616-24_r_1.5_s_50	Aprominta reisseri	0	BGSNL1616-24	1.5	50	False	False	2916125	898	73	1530	0.0	69.0	42.34901960784314	44.0
0	0	data/BGE00310_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Autostichidae	BLAST	family	COI-5P	649	1506	Saturniidae	BGSNL1616-24_r_1.5_s_100	Aprominta reisseri	0	BGSNL1616-24	1.5	100	False	False	2916125	531	73	1530	0.0	52.0	31.2	33.0
0	0	data/BGE00310_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Autostichidae	BLAST	family	COI-5P	657	1530	Oecophoridae,Autostichidae,Noctuidae,Crambidae,Geometridae	BGSNL1617-24_r_1_s_50	Aprominta separata	0	BGSNL1617-24	1	50	False	False	3523758	625	118	1530	20.0	59.0	38.4	39.0
0	0	data/BGE00310_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Autostichidae	BLAST	family	COI-5P	657	1530	Oecophoridae,Autostichidae,Noctuidae,Crambidae,Geometridae	BGSNL1617-24_r_1_s_100	Aprominta separata	0	BGSNL1617-24	1	100	False	False	3523758	431	118	1530	15.0	53.0	32.194117647058825	32.0
0	0	data/BGE00310_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Autostichidae	BLAST	family	COI-5P	657	1530	Oecophoridae,Autostichidae,Noctuidae,Crambidae,Geometridae	BGSNL1617-24_r_1.3_s_50	Aprominta separata	0	BGSNL1617-24	1.3	50	False	False	3523758	545	118	1530	18.0	51.0	32.57058823529412	32.0
0	0	data/BGE00310_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Autostichidae	BLAST	family	COI-5P	657	1530	Oecophoridae,Autostichidae,Noctuidae,Crambidae,Geometridae	BGSNL1617-24_r_1.3_s_100	Aprominta separata	0	BGSNL1617-24	1.3	100	False	False	3523758	388	118	1530	12.0	46.0	27.725490196078432	26.0
0	0	data/BGE00310_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Autostichidae	BLAST	family	COI-5P	657	1530	Oecophoridae,Autostichidae,Noctuidae,Crambidae,Geometridae	BGSNL1617-24_r_1.5_s_50	Aprominta separata	0	BGSNL1617-24	1.5	50	False	False	3523758	467	118	1530	3.0	48.0	27.392156862745097	27.0
0	0	data/BGE00310_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Autostichidae	BLAST	family	COI-5P	657	1530	Oecophoridae,Autostichidae,Noctuidae,Crambidae,Geometridae	BGSNL1617-24_r_1.5_s_100	Aprominta separata	0	BGSNL1617-24	1.5	100	False	False	3523758	338	118	1530	3.0	41.0	23.45294117647059	23.0
0	0	data/BGE00310_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Autostichidae	BLAST	family	COI-5P	657	1530	Oecophoridae,Autostichidae,Depressariidae,Noctuidae,Crambidae,Geometridae	BGSNL1618-24_r_1_s_50	Aprominta separata	0	BGSNL1618-24	1	50	False	False	7880316	1086	130	1530	42.0	119.0	76.35490196078432	75.0
