Filename,Process ID,n_reads,n_aligned,skipped_reads_low_rel,length,cov_min,cov_max,cov_avg,cov_med
BGSNL523-23_r_1.3_s_50_BGSNL523-23,BGSNL523-23,416592,15,11,1533,0.0,5.0,0.8258317025440313,0.0
BGSNL553-23_r_1.3_s_100_BGSNL553-23,BGSNL553-23,3960076,1828,22,1530,0.0,226.0,102.7156862745098,94.0
BGSNL564-23_r_1.3_s_50_BGSNL564-23,BGSNL564-23,14643234,2109,882,1530,2.0,239.0,127.10196078431373,121.0
BGSNL530-23_r_1.3_s_50_BGSNL530-23,BGSNL530-23,10577199,1334,8,1530,14.0,110.0,55.358823529411765,52.0
BGSNL509-23_r_1_s_50_BGSNL509-23,BGSNL509-23,8980307,261,2,1542,0.0,28.0,10.455252918287938,9.0
BGSNL479-23_r_1.3_s_50_BGSNL479-23,BGSNL479-23,11737405,2022,4,1542,34.0,175.0,88.36381322957199,83.0
BGSNL557-23_r_1.5_s_100_BGSNL557-23,BGSNL557-23,6721412,438,38,1530,0.0,60.0,23.201960784313727,22.0
BGSNL505-23_r_1_s_100_BGSNL505-23,BGSNL505-23,13620149,3602,283,1542,97.0,413.0,213.84046692607004,204.5
BGSNL515-23_r_1.5_s_100_BGSNL515-23,BGSNL515-23,14219270,2244,254,1527,0.0,231.0,143.11198428290766,145.0
BGSNL526-23_r_1_s_100_BGSNL526-23,BGSNL526-23,10435222,488,3,1530,12.0,58.0,28.50588235294118,26.5
BGSNL552-23_r_1.5_s_50_BGSNL552-23,BGSNL552-23,15943974,2258,2,1530,0.0,262.0,140.69607843137254,137.5
BGSNL538-23_r_1.5_s_50_BGSNL538-23,BGSNL538-23,11492668,2039,443,1530,34.0,182.0,108.46274509803922,108.0
BGSNL491-23_r_1.3_s_50_BGSNL491-23,BGSNL491-23,15926254,762,119,1542,0.0,58.0,32.06614785992218,31.0
BGSNL514-23_r_1_s_100_BGSNL514-23,BGSNL514-23,11430486,46,2,1527,0.0,8.0,2.6365422396856584,2.0
BGSNL507-23_r_1.5_s_100_BGSNL507-23,BGSNL507-23,23464989,1118,12,1542,0.0,115.0,67.3988326848249,66.0
BGSNL540-23_r_1_s_50_BGSNL540-23,BGSNL540-23,7321912,4684,60,1533,121.0,469.0,245.5127201565558,226.0
BGSNL553-23_r_1_s_100_BGSNL553-23,BGSNL553-23,3960076,1842,22,1530,0.0,226.0,103.61372549019607,95.0
BGSNL563-23_r_1_s_50_BGSNL563-23,BGSNL563-23,5804801,1050,126,1530,0.0,95.0,42.62156862745098,40.5
BGSNL488-23_r_1.3_s_100_BGSNL488-23,BGSNL488-23,10396794,698,5,1542,0.0,96.0,34.143968871595334,29.0
BGSNL484-23_r_1_s_100_BGSNL484-23,BGSNL484-23,23452101,736,52,1542,0.0,114.0,40.780155642023345,37.0
BGSNL563-23_r_1.3_s_50_BGSNL563-23,BGSNL563-23,5804801,1015,126,1530,0.0,94.0,40.61176470588235,38.0
BGSNL534-23_r_1.3_s_50_BGSNL534-23,BGSNL534-23,12965010,704,1,1530,10.0,71.0,34.61960784313725,33.0
BGSNL498-23_r_1.5_s_100_BGSNL498-23,BGSNL498-23,19325193,938,116,1542,0.0,181.0,47.231517509727624,41.0
