ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	marker_code	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons	group_id	r	s	fcleaner	merge	n_reads_in	n_reads_aligned	n_reads_skipped	ref_length	cov_min	cov_max	cov_avg	cov_med	inst	validation_steps	assembly_params
0	0	data/BGE00296_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	COI-5P	657	1542	Geometridae	BGSNL476-23_r_1_s_50	Psodos canaliculata	0	BGSNL476-23	1	50	False	False	29717142	5259	641	1542	42.0	463.0	186.6070038910506	192.5	Naturalis Biodiversity Center	1	6
3	3	data/BGE00296_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	COI-5P	657	1542	Geometridae	BGSNL476-23_r_1_s_100	Psodos canaliculata	0	BGSNL476-23	1	100	False	False	29717142	1564	641	1542	6.0	159.0	79.48054474708171	81.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00296_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	COI-5P	657	1542	Geometridae	BGSNL476-23_r_1.3_s_50	Psodos canaliculata	0	BGSNL476-23	1.3	50	False	False	29717142	5052	641	1542	37.0	447.0	176.55642023346303	182.0	Naturalis Biodiversity Center	1	6
1	1	data/BGE00296_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	COI-5P	657	1542	Geometridae	BGSNL476-23_r_1.3_s_100	Psodos canaliculata	0	BGSNL476-23	1.3	100	False	False	29717142	1497	641	1542	6.0	154.0	73.79571984435798	73.5	Naturalis Biodiversity Center	1	6
0	0	data/BGE00296_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	COI-5P	657	1542	Geometridae	BGSNL476-23_r_1.5_s_50	Psodos canaliculata	0	BGSNL476-23	1.5	50	False	False	29717142	4786	641	1542	36.0	433.0	164.8852140077821	167.5	Naturalis Biodiversity Center	1	6
0	0	data/BGE00296_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	COI-5P	657	1542	Geometridae	BGSNL476-23_r_1.5_s_100	Psodos canaliculata	0	BGSNL476-23	1.5	100	False	False	29717142	1420	641	1542	6.0	140.0	67.58560311284047	63.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00296_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	COI-5P	657	1542	Geometridae	BGSNL477-23_r_1_s_50	Psodos canaliculata	0	BGSNL477-23	1	50	False	False	9176865	2126	2	1542	33.0	148.0	88.82879377431907	86.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00296_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	COI-5P	657	1542	Geometridae	BGSNL477-23_r_1_s_100	Psodos canaliculata	0	BGSNL477-23	1	100	False	False	9176865	1150	2	1542	20.0	96.0	59.235408560311285	57.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00296_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	COI-5P	657	1542	Geometridae	BGSNL477-23_r_1.3_s_50	Psodos canaliculata	0	BGSNL477-23	1.3	50	False	False	9176865	2087	2	1542	31.0	148.0	87.6420233463035	84.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00296_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	COI-5P	657	1542	Geometridae	BGSNL477-23_r_1.3_s_100	Psodos canaliculata	0	BGSNL477-23	1.3	100	False	False	9176865	1150	2	1542	20.0	96.0	59.235408560311285	57.0	Naturalis Biodiversity Center	1	6
