Filename,Process ID,n_reads,n_aligned,skipped_reads_low_rel,length,cov_min,cov_max,cov_avg,cov_med
BGSNL2039-24_r_1_s_100_BGSNL2039-24,BGSNL2039-24,9445654,1254,503,1533,0.0,134.0,78.40508806262231,75.0
BGSNL2075-24_r_1.3_s_50_BGSNL2075-24,BGSNL2075-24,11078590,1611,212,1530,32.0,385.0,80.91764705882353,74.5
BGSNL2021-24_r_1.3_s_100_BGSNL2021-24,BGSNL2021-24,3184293,4302,55,1530,152.0,590.0,277.0764705882353,260.0
BGSNL2023-24_r_1.5_s_50_BGSNL2023-24,BGSNL2023-24,6430287,741,5,1530,20.0,76.0,38.358823529411765,37.0
BGSNL1996-24_r_1.3_s_100_BGSNL1996-24,BGSNL1996-24,3876533,209,112,1533,0.0,33.0,12.178082191780822,13.0
BGSNL2069-24_r_1.3_s_100_BGSNL2069-24,BGSNL2069-24,7025086,397,180,1542,0.0,81.0,23.16147859922179,20.0
BGSNL2024-24_r_1.5_s_100_BGSNL2024-24,BGSNL2024-24,7993834,75,95,1530,0.0,26.0,5.26078431372549,4.0
BGSNL2018-24_r_1_s_50_BGSNL2018-24,BGSNL2018-24,6820259,629,290,1530,10.0,104.0,28.32941176470588,25.0
BGSNL2017-24_r_1.3_s_50_BGSNL2017-24,BGSNL2017-24,8047735,1146,203,1530,25.0,113.0,55.83529411764706,53.0
BGSNL2022-24_r_1.3_s_100_BGSNL2022-24,BGSNL2022-24,7606899,5437,953,1530,189.0,641.0,347.6823529411765,341.0
BGSNL2005-24_r_1_s_100_BGSNL2005-24,BGSNL2005-24,9466159,7535,677,1533,1.0,1062.0,524.3953033268102,505.0
BGSNL2052-24_r_1.3_s_100_BGSNL2052-24,BGSNL2052-24,9061279,757,623,1539,0.0,84.0,45.432748538011694,50.0
BGSNL2041-24_r_1.5_s_50_BGSNL2041-24,BGSNL2041-24,9006079,1837,241,1533,28.0,180.0,97.34833659491194,90.0
BGSNL2039-24_r_1.3_s_100_BGSNL2039-24,BGSNL2039-24,9445654,1229,503,1533,0.0,134.0,75.92367906066536,72.0
BGSNL2084-24_r_1.5_s_100_BGSNL2084-24,BGSNL2084-24,6510770,468,128,1530,10.0,52.0,26.16470588235294,25.0
BGSNL2057-24_r_1.3_s_50_BGSNL2057-24,BGSNL2057-24,8065408,777,182,1539,0.0,87.0,37.48148148148148,36.0
BGSNL2006-24_r_1.5_s_100_BGSNL2006-24,BGSNL2006-24,8762429,221,511,1533,0.0,40.0,13.412915851272016,13.0
