ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	marker_code	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons	group_id	r	s	fcleaner	merge	n_reads_in	n_reads_aligned	n_reads_skipped	ref_length	cov_min	cov_max	cov_avg	cov_med	inst	validation_steps	assembly_params
0	2	data/BGE00166_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Acroceridae	BLAST	family	COI-5P	651	1518	Syrphidae,Hippoboscidae,Boreidae	BGENL001-23_r_1_s_50	Astomella hispaniae	0	BGENL001-23	1	50	False	False	11831570	5178	791	1542	0.0	518.0	348.9260700389105	375.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00166_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Acroceridae	BLAST	family	COI-5P	651	1518	Syrphidae,Hippoboscidae	BGENL001-23_r_1_s_100	Astomella hispaniae	0	BGENL001-23	1	100	False	False	11831570	3699	791	1542	0.0	443.0	294.4124513618677	327.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00166_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Acroceridae	BLAST	family	COI-5P	651	1485	Syrphidae,Hippoboscidae,Boreidae	BGENL001-23_r_1.3_s_50	Astomella hispaniae	0	BGENL001-23	1.3	50	False	False	11831570	3633	791	1542	0.0	491.0	244.34630350194553	292.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00166_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Acroceridae	BLAST	family	COI-5P	651	1422	Syrphidae,Hippoboscidae,Argidae	BGENL001-23_r_1.3_s_100	Astomella hispaniae	0	BGENL001-23	1.3	100	False	False	11831570	2833	791	1542	0.0	433.0	217.94747081712063	260.5	Naturalis Biodiversity Center	1	6
0	0	data/BGE00166_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Acroceridae	BLAST	family	COI-5P	555	1296	Staphylinidae,Syrphidae,Hippoboscidae,Boreidae	BGENL001-23_r_1.5_s_50	Astomella hispaniae	0	BGENL001-23	1.5	50	False	False	11831570	2066	791	1542	0.0	378.0	131.34046692607004	90.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00166_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Acroceridae	BLAST	family	COI-5P	474	1182	Staphylinidae,Syrphidae,Hippoboscidae,Boreidae	BGENL001-23_r_1.5_s_100	Astomella hispaniae	0	BGENL001-23	1.5	100	False	False	11831570	1651	791	1542	0.0	365.0	118.784046692607	81.5	Naturalis Biodiversity Center	1	6
8	28	data/BGE00166_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Acroceridae	BLAST	family	COI-5P	657	1530	Muscidae,Anthomyiidae,Calliphoridae	BGENL002-23_r_1_s_50	Astomella hispaniae	0	BGENL002-23	1	50	False	False	332112	164	78	1542	0.0	16.0	8.986381322957198	9.0	Naturalis Biodiversity Center	1	6
10	47	data/BGE00166_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Acroceridae	BLAST	family	COI-5P	657	1530	Muscidae,Anthomyiidae,Scathophagidae	BGENL002-23_r_1_s_100	Astomella hispaniae	0	BGENL002-23	1	100	False	False	332112	106	78	1542	0.0	15.0	6.9319066147859925	7.0	Naturalis Biodiversity Center	1	6
8	18	data/BGE00166_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Acroceridae	BLAST	family	COI-5P	639	1506	Muscidae,Anthomyiidae,Calliphoridae	BGENL002-23_r_1.3_s_50	Astomella hispaniae	0	BGENL002-23	1.3	50	False	False	332112	134	78	1542	0.0	15.0	7.293774319066148	7.0	Naturalis Biodiversity Center	1	6
7	22	data/BGE00166_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Acroceridae	BLAST	family	COI-5P	639	1455	Anthomyiidae,Scathophagidae,Calliphoridae,Tachinidae	BGENL002-23_r_1.3_s_100	Astomella hispaniae	0	BGENL002-23	1.3	100	False	False	332112	95	78	1542	0.0	14.0	6.075875486381323	6.0	Naturalis Biodiversity Center	1	6
5	10	data/BGE00166_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Acroceridae	BLAST	family	COI-5P	615	1392	Ephydridae,Anthomyiidae,Scathophagidae,Calliphoridae	BGENL002-23_r_1.5_s_50	Astomella hispaniae	0	BGENL002-23	1.5	50	False	False	332112	102	78	1542	0.0	11.0	5.398832684824903	6.0	Naturalis Biodiversity Center	1	6
5	11	data/BGE00166_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Acroceridae	BLAST	family	COI-5P	615	1386	Ephydridae,Anthomyiidae,Scathophagidae,Calliphoridae	BGENL002-23_r_1.5_s_100	Astomella hispaniae	0	BGENL002-23	1.5	100	False	False	332112	78	78	1542	0.0	11.0	4.6770428015564205	5.0	Naturalis Biodiversity Center	1	6
