ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	marker_code	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons	group_id	r	s	fcleaner	merge	n_reads_in	n_reads_aligned	n_reads_skipped	ref_length	cov_min	cov_max	cov_avg	cov_med	inst	validation_steps	assembly_params
2	5	data/BGE00421_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Aderidae	BLAST	family	COI-5P	657	1542	Staphylinidae,Hydraenidae,Pyrochroidae,Anthicidae	UNIFI096-23_r_1_s_50	Anidorus sanguinolentus	0	UNIFI096-23	1	50	False	False	3258971	2620	146	1542	2.0	221.0	141.69649805447472	143.0	Naturalis Biodiversity Center	1	6
3	8	data/BGE00421_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Aderidae	BLAST	family	COI-5P	657	1536	Staphylinidae,Hydraenidae,Cleridae,Pyrochroidae,Anthicidae	UNIFI096-23_r_1_s_100	Anidorus sanguinolentus	0	UNIFI096-23	1	100	False	False	3258971	1702	146	1542	0.0	191.0	111.13424124513618	118.5	Naturalis Biodiversity Center	1	6
0	0	data/BGE00421_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Aderidae	BLAST	family	COI-5P	657	1530	Staphylinidae,Biphyllidae,Pyrochroidae,Aderidae,Anthicidae	UNIFI096-23_r_1.3_s_50	Anidorus sanguinolentus	0	UNIFI096-23	1.3	50	False	False	3258971	2198	146	1542	0.0	199.0	112.13035019455253	117.0	Naturalis Biodiversity Center	1	6
0	2	data/BGE00421_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Aderidae	BLAST	family	COI-5P	657	1521	Carabidae,Staphylinidae,Leiodidae,Biphyllidae,Pyrochroidae,Aderidae	UNIFI096-23_r_1.3_s_100	Anidorus sanguinolentus	0	UNIFI096-23	1.3	100	False	False	3258971	1417	146	1542	0.0	177.0	87.52529182879377	96.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00421_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Aderidae	BLAST	family	COI-5P	651	1488	Hydraenidae,Scarabaeidae,Biphyllidae,Oedemeridae,Cerambycidae,Fanniidae,Noctuidae	UNIFI096-23_r_1.5_s_50	Anidorus sanguinolentus	0	UNIFI096-23	1.5	50	False	False	3258971	1712	146	1542	0.0	187.0	85.1614785992218	92.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00421_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Aderidae	BLAST	family	COI-5P	639	1467	Carabidae,Cleridae,Biphyllidae,Pyrochroidae,Cerambycidae,Geometridae	UNIFI096-23_r_1.5_s_100	Anidorus sanguinolentus	0	UNIFI096-23	1.5	100	False	False	3258971	1127	146	1542	0.0	164.0	67.1750972762646	72.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00421_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Agyrtidae	BLAST	family	COI-5P	656	1575	Staphylinidae,Hydraenidae	UNIFI097-23_r_1_s_50	Ipelates latissimus	0	UNIFI097-23	1	50	False	False	9770375	4525	1	1575	94.0	618.0	266.99619047619046	218.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00421_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Agyrtidae	BLAST	family	COI-5P	656	1575	Staphylinidae,Hydraenidae	UNIFI097-23_r_1_s_100	Ipelates latissimus	0	UNIFI097-23	1	100	False	False	9770375	3570	1	1575	47.0	513.0	235.0895238095238	202.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00421_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Agyrtidae	BLAST	family	COI-5P	656	1575	Staphylinidae,Hydraenidae	UNIFI097-23_r_1.3_s_50	Ipelates latissimus	0	UNIFI097-23	1.3	50	False	False	9770375	4097	1	1575	94.0	613.0	242.4038095238095	203.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00421_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Agyrtidae	BLAST	family	COI-5P	656	1575	Staphylinidae,Hydraenidae	UNIFI097-23_r_1.3_s_100	Ipelates latissimus	0	UNIFI097-23	1.3	100	False	False	9770375	3320	1	1575	47.0	513.0	217.68190476190478	180.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00421_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Agyrtidae	BLAST	family	COI-5P	656	1542	Helophoridae,Staphylinidae,Hydraenidae	UNIFI097-23_r_1.5_s_50	Ipelates latissimus	0	UNIFI097-23	1.5	50	False	False	9770375	3531	1	1575	0.0	521.0	213.21333333333334	182.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00421_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Agyrtidae	BLAST	family	COI-5P	656	1530	Helophoridae,Staphylinidae,Hydraenidae	UNIFI097-23_r_1.5_s_100	Ipelates latissimus	0	UNIFI097-23	1.5	100	False	False	9770375	3006	1	1575	0.0	500.0	196.7904761904762	165.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00421_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Agyrtidae	BLAST	family	COI-5P	656	1575	Staphylinidae,Hydraenidae	UNIFI098-23_r_1_s_50	Ipelates latissimus	0	UNIFI098-23	1	50	False	False	3828549	4126	5	1575	43.0	596.0	202.4742857142857	159.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00421_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Agyrtidae	BLAST	family	COI-5P	656	1575	Staphylinidae,Hydraenidae	UNIFI098-23_r_1_s_100	Ipelates latissimus	0	UNIFI098-23	1	100	False	False	3828549	2529	5	1575	15.0	417.0	148.92380952380952	117.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00421_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Agyrtidae	BLAST	family	COI-5P	656	1575	Staphylinidae,Hydraenidae	UNIFI098-23_r_1.3_s_50	Ipelates latissimus	0	UNIFI098-23	1.3	50	False	False	3828549	3684	5	1575	33.0	594.0	179.7447619047619	140.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00421_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Agyrtidae	BLAST	family	COI-5P	656	1575	Staphylinidae,Hydraenidae	UNIFI098-23_r_1.3_s_100	Ipelates latissimus	0	UNIFI098-23	1.3	100	False	False	3828549	2374	5	1575	15.0	417.0	138.4742857142857	106.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00421_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Agyrtidae	BLAST	family	COI-5P	656	1548	Helophoridae,Staphylinidae,Hydraenidae	UNIFI098-23_r_1.5_s_50	Ipelates latissimus	0	UNIFI098-23	1.5	50	False	False	3828549	3101	5	1575	0.0	436.0	154.35238095238094	137.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00421_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Agyrtidae	BLAST	family	COI-5P	656	1521	Helophoridae,Staphylinidae,Hydraenidae	UNIFI098-23_r_1.5_s_100	Ipelates latissimus	0	UNIFI098-23	1.5	100	False	False	3828549	2159	5	1575	0.0	362.0	125.67809523809524	103.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00421_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Agyrtidae	BLAST	family	COI-5P	656	1575	Staphylinidae,Hydraenidae	UNIFI099-23_r_1_s_50	Ipelates latissimus	0	UNIFI099-23	1	50	False	False	2681466	6221	152	1575	91.0	832.0	313.6552380952381	280.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00421_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Agyrtidae	BLAST	family	COI-5P	656	1575	Staphylinidae,Hydraenidae	UNIFI099-23_r_1_s_100	Ipelates latissimus	0	UNIFI099-23	1	100	False	False	2681466	4162	152	1575	39.0	673.0	244.30666666666667	220.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00421_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Agyrtidae	BLAST	family	COI-5P	656	1575	Staphylinidae,Hydraenidae	UNIFI099-23_r_1.3_s_50	Ipelates latissimus	0	UNIFI099-23	1.3	50	False	False	2681466	5759	152	1575	36.0	819.0	290.3066666666667	261.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00421_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Agyrtidae	BLAST	family	COI-5P	656	1575	Staphylinidae,Hydraenidae	UNIFI099-23_r_1.3_s_100	Ipelates latissimus	0	UNIFI099-23	1.3	100	False	False	2681466	4011	152	1575	34.0	669.0	234.3295238095238	219.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00421_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Agyrtidae	BLAST	family	COI-5P	656	1554	Helophoridae,Staphylinidae,Hydraenidae	UNIFI099-23_r_1.5_s_50	Ipelates latissimus	0	UNIFI099-23	1.5	50	False	False	2681466	4790	152	1575	0.0	678.0	247.87047619047618	236.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00421_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Agyrtidae	BLAST	family	COI-5P	656	1542	Helophoridae,Staphylinidae,Hydraenidae	UNIFI099-23_r_1.5_s_100	Ipelates latissimus	0	UNIFI099-23	1.5	100	False	False	2681466	3639	152	1575	0.0	609.0	212.4742857142857	205.0	Naturalis Biodiversity Center	1	6
0	1	data/BGE00421_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Alexiidae	BLAST	family	COI-5P	657	1548	Carabidae,Staphylinidae,Cucujidae,Pyrochroidae,Cerambycidae,Inocelliidae	UNIFI100-23_r_1_s_50	Sphaerosoma corcyreum	0	UNIFI100-23	1	50	False	False	7382897	1010	117	1566	0.0	87.0	46.98275862068966	46.0	Naturalis Biodiversity Center	1	6
0	2	data/BGE00421_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Alexiidae	BLAST	family	COI-5P	657	1548	Carabidae,Staphylinidae,Pyrochroidae,Chrysomelidae,Cerambycidae,Inocelliidae	UNIFI100-23_r_1_s_100	Sphaerosoma corcyreum	0	UNIFI100-23	1	100	False	False	7382897	572	117	1566	0.0	63.0	32.18199233716475	34.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00421_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Alexiidae	BLAST	family	COI-5P	648	1482	Carabidae	UNIFI100-23_r_1.3_s_50	Sphaerosoma corcyreum	0	UNIFI100-23	1.3	50	False	False	7382897	869	117	1566	0.0	81.0	40.80651340996169	43.0	Naturalis Biodiversity Center	1	6
1	1	data/BGE00421_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Alexiidae	BLAST	family	COI-5P	645	1440	Tortricidae,Choreutidae,Nymphalidae	UNIFI100-23_r_1.3_s_100	Sphaerosoma corcyreum	0	UNIFI100-23	1.3	100	False	False	7382897	543	117	1566	0.0	63.0	30.22222222222222	33.0	Naturalis Biodiversity Center	1	6
3	3	data/BGE00421_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Alexiidae	BLAST	family	COI-5P	603	1347	Carabidae,Staphylinidae,Bothrideridae,Alexiidae,Syrphidae	UNIFI100-23_r_1.5_s_50	Sphaerosoma corcyreum	0	UNIFI100-23	1.5	50	False	False	7382897	615	117	1566	0.0	70.0	29.201149425287355	32.0	Naturalis Biodiversity Center	1	6
2	2	data/BGE00421_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Alexiidae	BLAST	family	COI-5P	603	1347	Carabidae,Staphylinidae,Bothrideridae,Alexiidae,Syrphidae	UNIFI100-23_r_1.5_s_100	Sphaerosoma corcyreum	0	UNIFI100-23	1.5	100	False	False	7382897	429	117	1566	0.0	57.0	23.461685823754788	26.0	Naturalis Biodiversity Center	1	6
8	39	data/BGE00421_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Alexiidae	BLAST	family	COI-5P	657	1518	Carabidae,Staphylinidae,Leiodidae,Pyrochroidae,Cerambycidae	UNIFI101-23_r_1_s_50	Sphaerosoma globosum	0	UNIFI101-23	1	50	False	False	163262	229	112	1566	0.0	28.0	10.093869731800766	9.0	Naturalis Biodiversity Center	1	6
26	50	data/BGE00421_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Alexiidae	BLAST	family	COI-5P	657	1320	Carabidae,Staphylinidae,Hydraenidae,Cerambycidae,Culicidae	UNIFI101-23_r_1_s_100	Sphaerosoma globosum	0	UNIFI101-23	1	100	False	False	163262	108	112	1566	0.0	22.0	5.971264367816092	5.0	Naturalis Biodiversity Center	1	6
3	27	data/BGE00421_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Alexiidae	BLAST	family	COI-5P	654	1443	Carabidae,Staphylinidae,Cleridae,Pyrochroidae	UNIFI101-23_r_1.3_s_50	Sphaerosoma globosum	0	UNIFI101-23	1.3	50	False	False	163262	202	112	1566	0.0	28.0	8.754789272030651	8.0	Naturalis Biodiversity Center	1	6
12	15	data/BGE00421_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Alexiidae	BLAST	family	COI-5P	642	1281	Cerambycidae	UNIFI101-23_r_1.3_s_100	Sphaerosoma globosum	0	UNIFI101-23	1.3	100	False	False	163262	102	112	1566	0.0	22.0	5.496168582375479	4.0	Naturalis Biodiversity Center	1	6
9	22	data/BGE00421_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Alexiidae	BLAST	family	COI-5P	612	1338	Carabidae,Staphylinidae,Syrphidae	UNIFI101-23_r_1.5_s_50	Sphaerosoma globosum	0	UNIFI101-23	1.5	50	False	False	163262	133	112	1566	0.0	23.0	5.582375478927203	4.0	Naturalis Biodiversity Center	1	6
10	11	data/BGE00421_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Alexiidae	BLAST	family	COI-5P	528	1062	Hydrophilidae,Helophoridae,Aderidae,Alexiidae,Corylophidae	UNIFI101-23_r_1.5_s_100	Sphaerosoma globosum	0	UNIFI101-23	1.5	100	False	False	163262	67	112	1566	0.0	20.0	3.503831417624521	2.0	Naturalis Biodiversity Center	1	6
13	39	data/BGE00421_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Alexiidae	BLAST	family	COI-5P	657	1542	Staphylinidae,Scarabaeidae,Cleridae,Pyrochroidae,Tetratomidae,Bothrideridae,Corylophidae,Nymphidae	UNIFI102-23_r_1_s_50	Sphaerosoma globosum	0	UNIFI102-23	1	50	False	False	18558846	594	39	1566	0.0	64.0	23.25095785440613	21.0	Naturalis Biodiversity Center	1	6
3	33	data/BGE00421_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Alexiidae	BLAST	family	COI-5P	657	1476	Pyrochroidae,Depressariidae,Euteliidae,Nymphalidae	UNIFI102-23_r_1_s_100	Sphaerosoma globosum	0	UNIFI102-23	1	100	False	False	18558846	214	39	1566	0.0	42.0	11.352490421455938	10.0	Naturalis Biodiversity Center	1	6
7	11	data/BGE00421_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Alexiidae	BLAST	family	COI-5P	636	1494	Carabidae,Staphylinidae,Scarabaeidae,Cerambycidae,Bothrideridae,Corylophidae,Syrphidae,Inocelliidae	UNIFI102-23_r_1.3_s_50	Sphaerosoma globosum	0	UNIFI102-23	1.3	50	False	False	18558846	399	39	1566	0.0	56.0	15.308429118773946	13.0	Naturalis Biodiversity Center	1	6
5	13	data/BGE00421_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Alexiidae	BLAST	family	COI-5P	621	1401	Carabidae,Bothrideridae,Alexiidae,Endomychidae,Inocelliidae,Sialidae	UNIFI102-23_r_1.3_s_100	Sphaerosoma globosum	0	UNIFI102-23	1.3	100	False	False	18558846	177	39	1566	0.0	42.0	8.900383141762452	8.0	Naturalis Biodiversity Center	1	6
15	21	data/BGE00421_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Alexiidae	BLAST	family	COI-5P	600	1422	Carabidae,Alexiidae	UNIFI102-23_r_1.5_s_50	Sphaerosoma globosum	0	UNIFI102-23	1.5	50	False	False	18558846	284	39	1566	0.0	56.0	11.022988505747126	8.0	Naturalis Biodiversity Center	1	6
3	7	data/BGE00421_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Alexiidae	BLAST	family	COI-5P	591	1305	Carabidae,Alexiidae,Pieridae,Papilionidae	UNIFI102-23_r_1.5_s_100	Sphaerosoma globosum	0	UNIFI102-23	1.5	100	False	False	18558846	146	39	1566	0.0	42.0	7.21455938697318	5.0	Naturalis Biodiversity Center	1	6
23	58	data/BGE00421_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Alexiidae	BLAST	family	COI-5P	657	1563	Carabidae,Leiodidae,Geotrupidae,Chrysomelidae,Coccinellidae,Cerylonidae,Endomychidae,Sphaeriusidae	UNIFI103-23_r_1_s_50	Sphaerosoma quercus	0	UNIFI103-23	1	50	False	False	18222417	750	7	1566	0.0	350.0	27.097701149425287	15.0	Naturalis Biodiversity Center	1	6
