Filename,Process ID,n_reads,n_aligned,skipped_reads_low_rel,length,cov_min,cov_max,cov_avg,cov_med
BGSNL878-24_r_1.3_s_50_BGSNL878-24,BGSNL878-24,9824529,857,155,1530,20.0,80.0,41.88235294117647,40.0
BGSNL903-24_r_1_s_50_BGSNL903-24,BGSNL903-24,9951671,9874,782,1536,0.0,1311.0,432.4609375,332.5
BGSNL867-24_r_1.3_s_50_BGSNL867-24,BGSNL867-24,6702986,3466,761,1530,43.0,306.0,134.27843137254902,128.0
BGSNL884-24_r_1.3_s_50_BGSNL884-24,BGSNL884-24,8988340,486,1275,1530,0.0,69.0,18.815686274509805,15.0
BGSNL863-24_r_1.3_s_50_BGSNL863-24,BGSNL863-24,8252812,2418,137,1530,49.0,255.0,114.40196078431373,103.0
BGSNL916-24_r_1.5_s_50_BGSNL916-24,BGSNL916-24,6552503,1892,219,1530,45.0,209.0,101.47450980392156,91.0
BGSNL899-24_r_1.3_s_50_BGSNL899-24,BGSNL899-24,11046874,4118,13,1530,111.0,461.0,244.40196078431373,220.5
BGSNL909-24_r_1_s_100_BGSNL909-24,BGSNL909-24,8875210,4519,45,1521,87.0,464.0,272.4871794871795,256.0
BGSNL945-24_r_1.3_s_100_BGSNL945-24,BGSNL945-24,4615662,386,92,1530,7.0,50.0,23.262745098039215,21.0
BGSNL946-24_r_1_s_50_BGSNL946-24,BGSNL946-24,10038361,2228,155,1530,55.0,236.0,120.24117647058823,115.0
BGSNL911-24_r_1.5_s_50_BGSNL911-24,BGSNL911-24,8499681,467,126,1521,3.0,48.0,19.94674556213018,19.0
BGSNL887-24_r_1.3_s_50_BGSNL887-24,BGSNL887-24,2218104,753,161,1530,11.0,71.0,33.241176470588236,30.0
BGSNL944-24_r_1.3_s_50_BGSNL944-24,BGSNL944-24,7364450,3358,300,1530,175.0,342.0,255.08235294117648,250.0
BGSNL950-24_r_1_s_50_BGSNL950-24,BGSNL950-24,5897059,2681,295,1530,86.0,324.0,159.48235294117646,150.0
BGSNL927-24_r_1.5_s_100_BGSNL927-24,BGSNL927-24,7996332,2997,509,1530,39.0,290.0,153.89411764705883,149.0
BGSNL874-24_r_1.3_s_50_BGSNL874-24,BGSNL874-24,5265389,820,902,1530,6.0,68.0,33.21568627450981,33.0
BGSNL908-24_r_1.3_s_50_BGSNL908-24,BGSNL908-24,9528277,2605,26,1521,68.0,225.0,147.67258382642999,144.0
BGSNL870-24_r_1.3_s_50_BGSNL870-24,BGSNL870-24,6974794,2712,255,1530,40.0,291.0,119.00392156862745,106.0
BGSNL898-24_r_1.5_s_50_BGSNL898-24,BGSNL898-24,9800043,1681,181,1530,25.0,211.0,83.23725490196078,71.5
BGSNL916-24_r_1_s_50_BGSNL916-24,BGSNL916-24,6552503,2003,219,1530,54.0,211.0,105.98627450980392,96.0
BGSNL867-24_r_1_s_100_BGSNL867-24,BGSNL867-24,6702986,1725,761,1530,24.0,237.0,98.68235294117648,86.0
BGSNL883-24_r_1.3_s_50_BGSNL883-24,BGSNL883-24,5866841,1632,723,1530,27.0,157.0,71.86470588235294,66.5
BGSNL918-24_r_1_s_100_BGSNL918-24,BGSNL918-24,7593850,1879,68,1530,22.0,281.0,102.11372549019607,85.0
BGSNL938-24_r_1_s_100_BGSNL938-24,BGSNL938-24,9089786,1099,206,1530,16.0,159.0,61.22549019607843,54.0
BGSNL899-24_r_1.5_s_100_BGSNL899-24,BGSNL899-24,11046874,3272,13,1530,90.0,439.0,215.15490196078431,203.0
BGSNL950-24_r_1_s_100_BGSNL950-24,BGSNL950-24,5897059,2092,295,1530,62.0,257.0,142.22156862745098,138.0
BGSNL902-24_r_1.3_s_100_BGSNL902-24,BGSNL902-24,8876841,1337,78,1536,0.0,196.0,72.087890625,62.0
BGSNL881-24_r_1_s_50_BGSNL881-24,BGSNL881-24,6457626,2001,508,1530,16.0,211.0,89.13725490196079,88.0
