ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	marker_code	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons	group_id	r	s	fcleaner	merge	n_reads_in	n_reads_aligned	n_reads_skipped	ref_length	cov_min	cov_max	cov_avg	cov_med
0	0	data/BGE00582_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Adelidae	BLAST	family	COI-5P	657	1536	Palaeosetidae,Papilionidae,Hesperiidae,Adelidae	BBIOP2661-24_r_1_s_50	Adela collicolella	0	BBIOP2661-24	1	50	False	False	2902294	821	192	1536	2.0	95.0	41.486328125	40.0
0	0	data/BGE00582_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Adelidae	BLAST	family	COI-5P	657	1530	Palaeosetidae,Papilionidae,Hesperiidae,Adelidae	BBIOP2661-24_r_1_s_100	Adela collicolella	0	BBIOP2661-24	1	100	False	False	2902294	553	192	1536	0.0	64.0	32.7734375	31.0
0	0	data/BGE00582_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Adelidae	BLAST	family	COI-5P	657	1536	Palaeosetidae,Papilionidae,Hesperiidae,Adelidae	BBIOP2661-24_r_1.3_s_50	Adela collicolella	0	BBIOP2661-24	1.3	50	False	False	2902294	768	192	1536	2.0	91.0	38.791015625	36.0
0	0	data/BGE00582_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Adelidae	BLAST	family	COI-5P	657	1530	Palaeosetidae,Papilionidae,Hesperiidae,Adelidae	BBIOP2661-24_r_1.3_s_100	Adela collicolella	0	BBIOP2661-24	1.3	100	False	False	2902294	533	192	1536	0.0	62.0	31.31640625	29.0
0	0	data/BGE00582_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Adelidae	BLAST	family	COI-5P	657	1500	Hepialidae,Palaeosetidae,Papilionidae,Hesperiidae,Adelidae	BBIOP2661-24_r_1.5_s_50	Adela collicolella	0	BBIOP2661-24	1.5	50	False	False	2902294	668	192	1536	0.0	82.0	33.779296875	34.0
0	0	data/BGE00582_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Adelidae	BLAST	family	COI-5P	657	1494	Hepialidae,Palaeosetidae,Papilionidae,Hesperiidae,Adelidae	BBIOP2661-24_r_1.5_s_100	Adela collicolella	0	BBIOP2661-24	1.5	100	False	False	2902294	483	192	1536	0.0	62.0	28.0625	28.0
2	17	data/BGE00582_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Micropterigidae	BLAST	family	COI-5P	657	1374	Aphididae,Micropterigidae,Lycaenidae,Hesperiidae	BBIOP2662-24_r_1_s_50	Micropterix granatensis	1	BBIOP2662-24	1	50	False	False	1920386	147	4	1536	0.0	34.0	8.90234375	8.0
0	8	data/BGE00582_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Micropterigidae	BLAST	family	COI-5P	657	1296	Micropterigidae,Lycaenidae	BBIOP2662-24_r_1_s_100	Micropterix granatensis	0	BBIOP2662-24	1	100	False	False	1920386	73	4	1536	0.0	17.0	6.5625	6.0
0	1	data/BGE00582_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Micropterigidae	BLAST	family	COI-5P	657	1326	Micropterigidae,Lycaenidae	BBIOP2662-24_r_1.3_s_50	Micropterix granatensis	0	BBIOP2662-24	1.3	50	False	False	1920386	81	4	1536	0.0	17.0	6.43359375	6.0
0	0	data/BGE00582_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Micropterigidae	BLAST	family	COI-5P	657	1296	Micropterigidae,Lycaenidae	BBIOP2662-24_r_1.3_s_100	Micropterix granatensis	0	BBIOP2662-24	1.3	100	False	False	1920386	66	4	1536	0.0	17.0	6.013671875	6.0
0	3	data/BGE00582_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Micropterigidae	BLAST	family	COI-5P	589	993	Micropterigidae,Lycaenidae	BBIOP2662-24_r_1.5_s_50	Micropterix granatensis	2	BBIOP2662-24	1.5	50	False	False	1920386	38	4	1536	0.0	11.0	3.1796875	2.0
0	0	data/BGE00582_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Micropterigidae	BLAST	family	COI-5P	589	975	Micropterigidae,Lycaenidae	BBIOP2662-24_r_1.5_s_100	Micropterix granatensis	2	BBIOP2662-24	1.5	100	False	False	1920386	33	4	1536	0.0	10.0	3.056640625	2.0
11	76	data/BGE00582_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Micropterigidae	BLAST	family	COI-5P	604	1473	Micropterigidae,Lycaenidae,Geometridae	BBIOP2663-24_r_1_s_50	Micropterix ibericella	0	BBIOP2663-24	1	50	False	False	2054991	91	8	1536	0.0	17.0	3.787109375	3.0
6	7	data/BGE00582_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Micropterigidae	BLAST	family	COI-5P	578	1029	Micropterigidae	BBIOP2663-24_r_1_s_100	Micropterix ibericella	0	BBIOP2663-24	1	100	False	False	2054991	27	8	1536	0.0	9.0	1.74609375	1.0
10	28	data/BGE00582_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Micropterigidae	BLAST	family	COI-5P	562	1206	Micropterigidae,Lycaenidae,Nymphalidae,Hesperiidae	BBIOP2663-24_r_1.3_s_50	Micropterix ibericella	0	BBIOP2663-24	1.3	50	False	False	2054991	50	8	1536	0.0	11.0	2.11328125	2.0
5	6	data/BGE00582_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Micropterigidae	BLAST	family	COI-5P	500	951	Micropterigidae	BBIOP2663-24_r_1.3_s_100	Micropterix ibericella	0	BBIOP2663-24	1.3	100	False	False	2054991	21	8	1536	0.0	7.0	1.314453125	1.0
7	9	data/BGE00582_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Micropterigidae	BLAST	family	COI-5P	579	678	Micropterigidae	BBIOP2663-24_r_1.5_s_50	Micropterix ibericella	0	BBIOP2663-24	1.5	50	False	False	2054991	24	8	1536	0.0	5.0	1.0	0.0
3	3	data/BGE00582_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Micropterigidae	BLAST	family	COI-5P	525	558	Micropterigidae,Lycaenidae	BBIOP2663-24_r_1.5_s_100	Micropterix ibericella	0	BBIOP2663-24	1.5	100	False	False	2054991	13	8	1536	0.0	5.0	0.70703125	0.0
26	51	data/BGE00582_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Micropterigidae	BLAST	family	COI-5P	640	1350	Aphididae,Micropterigidae,Lycaenidae	BBIOP2664-24_r_1_s_50	Micropterix ibericella	0	BBIOP2664-24	1	50	False	False	1444089	73	4	1536	0.0	15.0	3.05078125	2.0
5	13	data/BGE00582_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Micropterigidae	BLAST	family	COI-5P	458	1071	Micropterigidae,Lycaenidae,Nymphalidae	BBIOP2664-24_r_1_s_100	Micropterix ibericella	0	BBIOP2664-24	1	100	False	False	1444089	19	4	1536	0.0	4.0	1.373046875	1.0
10	20	data/BGE00582_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Micropterigidae	BLAST	family	COI-5P	590	1215	Micropterigidae,Lycaenidae,Nymphalidae	BBIOP2664-24_r_1.3_s_50	Micropterix ibericella	0	BBIOP2664-24	1.3	50	False	False	1444089	39	4	1536	0.0	9.0	1.869140625	1.0
7	8	data/BGE00582_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Micropterigidae	BLAST	family	COI-5P	615	954	Micropterigidae,Lycaenidae,Nymphalidae	BBIOP2664-24_r_1.3_s_100	Micropterix ibericella	5	BBIOP2664-24	1.3	100	False	False	1444089	17	4	1536	0.0	4.0	1.1953125	1.0
3	11	data/BGE00582_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Micropterigidae	BLAST	family	COI-5P	404	897	Micropterigidae,Papilionidae	BBIOP2664-24_r_1.5_s_50	Micropterix ibericella	0	BBIOP2664-24	1.5	50	False	False	1444089	19	4	1536	0.0	5.0	1.00390625	1.0
