ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	marker_code	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons	group_id	r	s	fcleaner	merge	n_reads_in	n_reads_aligned	n_reads_skipped	ref_length	cov_min	cov_max	cov_avg	cov_med	inst	validation_steps	assembly_params
2	3	data/BGE00184_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Syrphidae	BLAST	family	COI-5P	657	1533	Syrphidae	BGENL2186-24_r_1_s_50	Eumerus tarsalis	0	BGENL2186-24	1	50	False	False	2671117	699	81	1533	14.0	115.0	33.199608610567516	28.0	Naturalis Biodiversity Center	1	6
0	1	data/BGE00184_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Syrphidae	BLAST	family	COI-5P	657	1533	Syrphidae	BGENL2186-24_r_1_s_100	Eumerus tarsalis	0	BGENL2186-24	1	100	False	False	2671117	372	81	1533	7.0	55.0	22.164383561643834	20.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00184_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Syrphidae	BLAST	family	COI-5P	657	1533	Syrphidae	BGENL2186-24_r_1.3_s_50	Eumerus tarsalis	0	BGENL2186-24	1.3	50	False	False	2671117	608	81	1533	11.0	84.0	29.23091976516634	24.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00184_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Syrphidae	BLAST	family	COI-5P	657	1533	Syrphidae	BGENL2186-24_r_1.3_s_100	Eumerus tarsalis	0	BGENL2186-24	1.3	100	False	False	2671117	357	81	1533	7.0	53.0	20.835616438356166	18.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00184_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Syrphidae	BLAST	family	COI-5P	657	1533	Syrphidae	BGENL2186-24_r_1.5_s_50	Eumerus tarsalis	0	BGENL2186-24	1.5	50	False	False	2671117	470	81	1533	3.0	62.0	22.726027397260275	21.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00184_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Syrphidae	BLAST	family	COI-5P	657	1533	Syrphidae	BGENL2186-24_r_1.5_s_100	Eumerus tarsalis	0	BGENL2186-24	1.5	100	False	False	2671117	294	81	1533	2.0	44.0	17.078277886497066	16.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00184_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Syrphidae	BLAST	family	COI-5P	657	1533	Syrphidae	BGENL2187-24_r_1_s_50	Eumerus tarsalis	0	BGENL2187-24	1	50	False	False	7360898	14016	69	1533	385.0	1092.0	776.9471624266145	806.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00184_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Syrphidae	BLAST	family	COI-5P	657	1533	Syrphidae	BGENL2187-24_r_1_s_100	Eumerus tarsalis	0	BGENL2187-24	1	100	False	False	7360898	10865	69	1533	252.0	945.0	673.1956947162427	682.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00184_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Syrphidae	BLAST	family	COI-5P	657	1533	Syrphidae	BGENL2187-24_r_1.3_s_50	Eumerus tarsalis	0	BGENL2187-24	1.3	50	False	False	7360898	13826	69	1533	385.0	1018.0	769.3620352250489	799.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00184_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Syrphidae	BLAST	family	COI-5P	657	1533	Syrphidae	BGENL2187-24_r_1.3_s_100	Eumerus tarsalis	0	BGENL2187-24	1.3	100	False	False	7360898	10843	69	1533	252.0	945.0	671.2407045009785	680.0	Naturalis Biodiversity Center	1	6
