Filename,Process ID,n_reads,n_aligned,skipped_reads_low_rel,length,cov_min,cov_max,cov_avg,cov_med
BGENL520-23_r_1.3_s_100_BGENL520-23,BGENL520-23,15366538,7639,1138,1533,363.0,915.0,609.1722113502935,596.0
BGENL509-23_r_1.5_s_100_BGENL509-23,BGENL509-23,14722442,8740,1,1533,392.0,877.0,684.1311154598826,670.0
BGENL511-23_r_1.5_s_50_BGENL511-23,BGENL511-23,23559108,3918,1672,1533,204.0,381.0,283.6497064579256,282.0
BGENL481-23_r_1.3_s_50_BGENL481-23,BGENL481-23,9993330,1121,239,1536,18.0,108.0,54.62890625,54.0
BGENL570-23_r_1.5_s_100_BGENL570-23,BGENL570-23,9418786,190,206,1539,0.0,36.0,10.508771929824562,8.0
BGENL556-23_r_1_s_50_BGENL556-23,BGENL556-23,2052715,1197,37,1539,0.0,87.0,45.8421052631579,44.0
BGENL542-23_r_1.3_s_50_BGENL542-23,BGENL542-23,8989950,219,194,1533,0.0,33.0,9.821917808219178,8.0
BGENL490-23_r_1_s_100_BGENL490-23,BGENL490-23,16074333,6892,39,1533,276.0,739.0,493.0567514677104,486.0
BGENL488-23_r_1.5_s_50_BGENL488-23,BGENL488-23,16428597,8776,607,1533,404.0,805.0,607.6966731898239,599.0
BGENL518-23_r_1_s_50_BGENL518-23,BGENL518-23,4301655,770,25,1533,10.0,79.0,36.74168297455969,34.0
BGENL567-23_r_1.5_s_100_BGENL567-23,BGENL567-23,10487930,1083,566,1530,0.0,138.0,62.02549019607843,60.0
BGENL533-23_r_1.3_s_100_BGENL533-23,BGENL533-23,11390010,1401,593,1533,47.0,172.0,99.51076320939335,100.0
BGENL514-23_r_1.3_s_100_BGENL514-23,BGENL514-23,17026510,3249,20,1533,129.0,355.0,250.42857142857142,248.0
BGENL495-23_r_1.5_s_100_BGENL495-23,BGENL495-23,14640009,5131,818,1533,239.0,651.0,388.5225048923679,370.0
BGENL566-23_r_1_s_100_BGENL566-23,BGENL566-23,3869225,767,15,1530,14.0,78.0,42.931372549019606,40.0
BGENL507-23_r_1_s_50_BGENL507-23,BGENL507-23,77593,17,13,1533,0.0,7.0,1.0841487279843445,0.0
BGENL548-23_r_1.3_s_100_BGENL548-23,BGENL548-23,12661656,1675,11,1533,31.0,221.0,104.9628180039139,98.0
BGENL488-23_r_1_s_100_BGENL488-23,BGENL488-23,16428597,7889,607,1533,343.0,800.0,584.0215264187867,573.0
BGENL570-23_r_1_s_100_BGENL570-23,BGENL570-23,9418786,211,206,1539,0.0,45.0,12.241715399610136,10.0
BGENL558-23_r_1.5_s_50_BGENL558-23,BGENL558-23,13342841,92,398,1539,0.0,23.0,3.426900584795322,2.0
BGENL557-23_r_1_s_100_BGENL557-23,BGENL557-23,3255358,847,214,1539,0.0,97.0,50.512670565302145,48.0
BGENL485-23_r_1.5_s_100_BGENL485-23,BGENL485-23,411814,10,12,1533,0.0,6.0,0.6692759295499021,0.0
BGENL502-23_r_1_s_50_BGENL502-23,BGENL502-23,14243350,10849,0,1533,294.0,1200.0,682.7025440313112,660.0
BGENL482-23_r_1.3_s_100_BGENL482-23,BGENL482-23,7415950,1393,664,1536,63.0,149.0,101.1328125,99.0
BGENL559-23_r_1_s_50_BGENL559-23,BGENL559-23,4816474,54,106,1539,0.0,14.0,2.4288499025341133,2.0
BGENL557-23_r_1_s_50_BGENL557-23,BGENL557-23,3255358,1307,214,1539,0.0,116.0,64.92397660818713,62.0
BGENL565-23_r_1.5_s_100_BGENL565-23,BGENL565-23,17127957,2226,5,1530,35.0,231.0,146.92156862745097,146.0
BGENL544-23_r_1.5_s_100_BGENL544-23,BGENL544-23,4566862,372,40,1533,7.0,42.0,22.892367906066536,23.0
BGENL523-23_r_1.3_s_100_BGENL523-23,BGENL523-23,16258813,14147,32,1533,688.0,1435.0,1101.8101761252447,1092.0
BGENL563-23_r_1.3_s_50_BGENL563-23,BGENL563-23,13070024,13579,807,1530,654.0,1156.0,931.413725490196,936.5
BGENL487-23_r_1.5_s_50_BGENL487-23,BGENL487-23,346302,28,62,1533,0.0,16.0,1.6046966731898238,0.0
BGENL482-23_r_1.3_s_50_BGENL482-23,BGENL482-23,7415950,1690,664,1536,69.0,151.0,109.69921875,109.0
BGENL491-23_r_1.3_s_50_BGENL491-23,BGENL491-23,12856684,2916,24,1533,77.0,227.0,150.70645792563602,146.0
BGENL548-23_r_1.5_s_50_BGENL548-23,BGENL548-23,12661656,2141,11,1533,42.0,229.0,117.55381604696673,112.0
BGENL554-23_r_1_s_100_BGENL554-23,BGENL554-23,10625581,1976,16,1539,0.0,220.0,115.43664717348928,116.0
BGENL516-23_r_1_s_100_BGENL516-23,BGENL516-23,13329092,2788,33,1533,71.0,290.0,167.426614481409,164.0
BGENL539-23_r_1.5_s_50_BGENL539-23,BGENL539-23,7164405,6629,64,1533,124.0,483.0,254.4931506849315,245.0
BGENL487-23_r_1_s_100_BGENL487-23,BGENL487-23,346302,50,62,1533,0.0,22.0,3.604696673189824,1.0
BGENL526-23_r_1_s_50_BGENL526-23,BGENL526-23,14899245,1270,178,1533,25.0,113.0,65.3816046966732,66.0
BGENL492-23_r_1_s_100_BGENL492-23,BGENL492-23,1599299,29,25,1533,0.0,10.0,1.9471624266144814,1.0
BGENL545-23_r_1.3_s_100_BGENL545-23,BGENL545-23,13707890,4569,75,1539,0.0,518.0,352.35282651072123,353.0
BGENL519-23_r_1.3_s_50_BGENL519-23,BGENL519-23,16744658,6283,49,1533,275.0,676.0,454.2407045009785,443.0
BGENL534-23_r_1_s_50_BGENL534-23,BGENL534-23,15619612,7623,15,1533,380.0,735.0,523.3757338551859,503.0
BGENL521-23_r_1.3_s_50_BGENL521-23,BGENL521-23,15613174,7304,17,1533,266.0,859.0,476.94520547945206,450.0
BGENL523-23_r_1_s_50_BGENL523-23,BGENL523-23,16258813,15788,32,1533,828.0,1474.0,1158.3620352250489,1142.0
BGENL493-23_r_1.3_s_50_BGENL493-23,BGENL493-23,552496,304,50,1533,0.0,33.0,14.66536203522505,12.0
BGENL557-23_r_1.5_s_50_BGENL557-23,BGENL557-23,3255358,1173,214,1539,0.0,110.0,58.617933723196884,57.0
BGENL549-23_r_1.3_s_50_BGENL549-23,BGENL549-23,13699961,744,0,1533,14.0,71.0,33.579256360078276,32.0
BGENL520-23_r_1_s_50_BGENL520-23,BGENL520-23,15366538,9088,1138,1533,423.0,1132.0,650.5244618395303,629.0
BGENL569-23_r_1.3_s_50_BGENL569-23,BGENL569-23,112788,13,13,1539,0.0,4.0,0.49707602339181284,0.0
BGENL479-23_r_1.3_s_50_BGENL479-23,BGENL479-23,15435346,7255,4,1536,443.0,682.0,529.056640625,520.0
BGENL525-23_r_1.3_s_100_BGENL525-23,BGENL525-23,11164481,4726,23,1533,174.0,457.0,302.706457925636,289.0
BGENL485-23_r_1.3_s_50_BGENL485-23,BGENL485-23,411814,18,12,1533,0.0,6.0,0.9001956947162426,0.0
BGENL519-23_r_1.5_s_100_BGENL519-23,BGENL519-23,16744658,5487,49,1533,261.0,654.0,429.8180039138943,418.0
BGENL533-23_r_1_s_50_BGENL533-23,BGENL533-23,11390010,1848,593,1533,57.0,193.0,112.15264187866927,111.0
