Filename,Process ID,n_reads,n_aligned,skipped_reads_low_rel,length,cov_min,cov_max,cov_avg,cov_med
BGENL442-23_r_1.3_s_100_BGENL442-23,BGENL442-23,14248156,4533,644,1536,0.0,430.0,322.779296875,324.0
BGENL455-23_r_1.5_s_100_BGENL455-23,BGENL455-23,17460360,1028,2,1551,0.0,125.0,68.66731141199226,72.0
BGENL461-23_r_1.5_s_50_BGENL461-23,BGENL461-23,10081623,193,2,1533,0.0,30.0,7.921722113502935,6.0
BGENL414-23_r_1.5_s_100_BGENL414-23,BGENL414-23,12792556,3928,1398,1572,0.0,412.0,235.28053435114504,256.5
BGENL473-23_r_1.3_s_100_BGENL473-23,BGENL473-23,9105533,2132,156,1533,59.0,227.0,140.60469667318984,135.0
BGENL432-23_r_1.5_s_100_BGENL432-23,BGENL432-23,9417249,104569,16894,1572,0.0,12742.0,6268.007633587787,6800.5
BGENL417-23_r_1.5_s_50_BGENL417-23,BGENL417-23,9534397,11026,3613,1572,0.0,1251.0,415.4465648854962,411.0
BGENL398-23_r_1_s_100_BGENL398-23,BGENL398-23,12203353,95867,5135,1572,0.0,9195.0,6862.284351145038,7188.5
BGENL465-23_r_1.5_s_50_BGENL465-23,BGENL465-23,3645129,278,7,1533,0.0,37.0,13.459882583170254,12.0
BGENL402-23_r_1_s_100_BGENL402-23,BGENL402-23,128455,108,7,1572,0.0,16.0,5.3034351145038165,4.0
BGENL426-23_r_1_s_100_BGENL426-23,BGENL426-23,581386,59,28,1572,0.0,14.0,3.286259541984733,2.0
BGENL400-23_r_1_s_100_BGENL400-23,BGENL400-23,1849576,33797,5387,1572,0.0,3473.0,2062.179389312977,2063.5
BGENL462-23_r_1.5_s_50_BGENL462-23,BGENL462-23,9601562,451,4,1533,0.0,40.0,19.626223091976517,19.0
BGENL441-23_r_1.5_s_100_BGENL441-23,BGENL441-23,249011,114,75,1530,0.0,34.0,6.017647058823529,4.0
BGENL445-23_r_1.5_s_50_BGENL445-23,BGENL445-23,11690210,966,1924,1545,0.0,121.0,52.42718446601942,53.0
BGENL398-23_r_1.3_s_100_BGENL398-23,BGENL398-23,12203353,90777,5135,1572,0.0,9176.0,6473.362595419847,7128.5
BGENL401-23_r_1.5_s_100_BGENL401-23,BGENL401-23,305088,654,6,1572,0.0,178.0,30.81679389312977,10.0
