ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	marker_code	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons	group_id	r	s	fcleaner	merge	n_reads_in	n_reads_aligned	n_reads_skipped	ref_length	cov_min	cov_max	cov_avg	cov_med
0	0	data/BGE00101_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1539	Staphylinidae,Hydraenidae,Scarabaeidae	BBIOP1996-24_r_1_s_50	Ceramida baraudi	0	BBIOP1996-24	1	50	False	False	9767581	2569	58	1539	35.0	281.0	143.01949317738791	140.0
0	1	data/BGE00101_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1539	Staphylinidae,Hydraenidae,Scarabaeidae	BBIOP1996-24_r_1_s_100	Ceramida baraudi	0	BBIOP1996-24	1	100	False	False	9767581	1827	58	1539	10.0	249.0	119.53996101364523	118.0
0	0	data/BGE00101_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1539	Staphylinidae,Hydraenidae,Scarabaeidae	BBIOP1996-24_r_1.3_s_50	Ceramida baraudi	0	BBIOP1996-24	1.3	50	False	False	9767581	2392	58	1539	33.0	277.0	135.95906432748538	132.0
0	1	data/BGE00101_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1539	Staphylinidae,Hydraenidae,Scarabaeidae	BBIOP1996-24_r_1.3_s_100	Ceramida baraudi	0	BBIOP1996-24	1.3	100	False	False	9767581	1799	58	1539	10.0	248.0	117.34697855750487	117.0
0	0	data/BGE00101_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1539	Staphylinidae,Hydraenidae,Scarabaeidae	BBIOP1996-24_r_1.5_s_50	Ceramida baraudi	0	BBIOP1996-24	1.5	50	False	False	9767581	2123	58	1539	17.0	264.0	123.08187134502924	121.0
0	1	data/BGE00101_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1539	Staphylinidae,Hydraenidae,Scarabaeidae	BBIOP1996-24_r_1.5_s_100	Ceramida baraudi	0	BBIOP1996-24	1.5	100	False	False	9767581	1670	58	1539	10.0	239.0	109.09356725146199	111.0
0	1	data/BGE00101_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1539	Scarabaeidae	BBIOP1997-24_r_1_s_50	Ceramida baraudi	0	BBIOP1997-24	1	50	False	False	8184767	3231	766	1539	91.0	310.0	171.24561403508773	166.0
0	3	data/BGE00101_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1539	Staphylinidae,Scarabaeidae	BBIOP1997-24_r_1_s_100	Ceramida baraudi	0	BBIOP1997-24	1	100	False	False	8184767	2046	766	1539	51.0	207.0	133.2300194931774	131.0
0	0	data/BGE00101_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1539	Scarabaeidae	BBIOP1997-24_r_1.3_s_50	Ceramida baraudi	0	BBIOP1997-24	1.3	50	False	False	8184767	3067	766	1539	90.0	300.0	163.46393762183237	157.0
0	1	data/BGE00101_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1539	Scarabaeidae	BBIOP1997-24_r_1.3_s_100	Ceramida baraudi	0	BBIOP1997-24	1.3	100	False	False	8184767	2007	766	1539	51.0	207.0	130.19103313840156	128.0
