Filename,Process ID,n_reads,n_aligned,skipped_reads_low_rel,length,cov_min,cov_max,cov_avg,cov_med
BGLIB1312-24_r_1.3_s_50_BGLIB1312-24,BGLIB1312-24,4375296,2841,296,1533,58.0,182.0,121.26810176125245,120.0
BGLIB1287-24_r_1_s_100_BGLIB1287-24,BGLIB1287-24,8096238,389,581,1533,0.0,64.0,25.285714285714285,23.0
BGLIB1260-24_r_1.5_s_100_BGLIB1260-24,BGLIB1260-24,7669792,276,354,1533,0.0,37.0,14.174168297455969,14.0
BGLIB1299-24_r_1.5_s_50_BGLIB1299-24,BGLIB1299-24,7400836,2434,119,1533,8.0,202.0,124.04892367906066,131.0
BGLIB1280-24_r_1_s_100_BGLIB1280-24,BGLIB1280-24,8748876,1554,5,1533,46.0,133.0,95.81409001956948,97.0
BGLIB1291-24_r_1.5_s_50_BGLIB1291-24,BGLIB1291-24,7321345,3599,579,1533,119.0,328.0,206.4637964774951,198.0
BGLIB1288-24_r_1.5_s_50_BGLIB1288-24,BGLIB1288-24,5737670,255,58,1533,0.0,18.0,9.524461839530332,9.0
BGE00415-NC_r_1.5_s_50_BGE00415-NC,BGE00415-NC,1209210,29,501,1539,0.0,18.0,0.8791423001949318,0.0
BGLIB1313-24_r_1.3_s_50_BGLIB1313-24,BGLIB1313-24,6489173,285,24,1533,4.0,27.0,11.84344422700587,11.0
BGLIB1239-24_r_1_s_100_BGLIB1239-24,BGLIB1239-24,13772202,4776,81,1533,0.0,448.0,367.60665362035223,371.0
BGLIB1304-24_r_1.5_s_100_BGLIB1304-24,BGLIB1304-24,6267428,301,99,1533,1.0,41.0,17.454011741682976,16.0
BGLIB1255-24_r_1.5_s_50_BGLIB1255-24,BGLIB1255-24,8916852,2383,234,1533,37.0,295.0,160.74755381604697,158.0
BGLIB1316-24_r_1.3_s_100_BGLIB1316-24,BGLIB1316-24,7607593,173,372,1533,0.0,32.0,9.217221135029353,8.0
BGLIB1319-24_r_1.5_s_50_BGLIB1319-24,BGLIB1319-24,10067009,381,418,1533,5.0,40.0,20.34637964774951,20.0
BGLIB1301-24_r_1.5_s_50_BGLIB1301-24,BGLIB1301-24,2340895,135,415,1533,0.0,21.0,5.039138943248532,4.0
BGLIB1281-24_r_1.5_s_100_BGLIB1281-24,BGLIB1281-24,6767203,896,133,1533,19.0,78.0,52.11350293542074,53.0
BGLIB1255-24_r_1.3_s_100_BGLIB1255-24,BGLIB1255-24,8916852,2226,234,1533,93.0,282.0,164.29158512720156,152.0
BGLIB1239-24_r_1.5_s_100_BGLIB1239-24,BGLIB1239-24,13772202,4239,81,1533,0.0,437.0,323.4853228962818,347.0
BGLIB1249-24_r_1_s_50_BGLIB1249-24,BGLIB1249-24,410358,109,104,1533,0.0,15.0,7.2641878669275926,8.0
BGLIB1262-24_r_1.5_s_100_BGLIB1262-24,BGLIB1262-24,7871651,344,343,1533,1.0,47.0,20.072407045009786,19.0
BGLIB1293-24_r_1_s_100_BGLIB1293-24,BGLIB1293-24,7929365,3017,1011,1533,54.0,263.0,173.7416829745597,180.0
BGLIB1238-24_r_1.3_s_50_BGLIB1238-24,BGLIB1238-24,3890417,178,457,1533,0.0,28.0,8.191780821917808,7.0
BGLIB1326-24_r_1.5_s_100_BGLIB1326-24,BGLIB1326-24,7026952,91,254,1533,0.0,15.0,4.874755381604697,5.0
BGLIB1273-24_r_1.5_s_100_BGLIB1273-24,BGLIB1273-24,7301875,617,359,1533,6.0,70.0,41.91389432485323,42.0
BGLIB1289-24_r_1_s_100_BGLIB1289-24,BGLIB1289-24,7008713,60,43,1533,0.0,14.0,3.9765166340508804,3.0
BGLIB1295-24_r_1_s_50_BGLIB1295-24,BGLIB1295-24,9253016,1719,169,1533,44.0,121.0,85.29549902152642,86.0
BGLIB1250-24_r_1.5_s_100_BGLIB1250-24,BGLIB1250-24,426341,3,195,1533,0.0,2.0,0.34637964774951074,0.0
BGLIB1325-24_r_1.5_s_50_BGLIB1325-24,BGLIB1325-24,30511476,878,165,1533,14.0,84.0,35.3679060665362,34.0
BGLIB1236-24_r_1_s_50_BGLIB1236-24,BGLIB1236-24,985450,53,54,1533,0.0,16.0,2.4031311154598827,2.0
BGLIB1290-24_r_1_s_100_BGLIB1290-24,BGLIB1290-24,6271620,3174,1822,1533,49.0,322.0,176.50293542074365,164.0
BGLIB1300-24_r_1_s_100_BGLIB1300-24,BGLIB1300-24,6812205,381,23,1533,5.0,37.0,21.573385518591,23.0
BGLIB1309-24_r_1.3_s_100_BGLIB1309-24,BGLIB1309-24,648411,4,58,1533,0.0,3.0,0.28180039138943247,0.0
BGLIB1296-24_r_1_s_100_BGLIB1296-24,BGLIB1296-24,10561,0,0,1533,0,0,0,0
BGLIB1304-24_r_1.3_s_50_BGLIB1304-24,BGLIB1304-24,6267428,613,99,1533,8.0,54.0,28.05675146771037,28.0
BGLIB1282-24_r_1.3_s_100_BGLIB1282-24,BGLIB1282-24,4500520,265,318,1533,0.0,45.0,14.608610567514678,13.0
BGLIB1260-24_r_1.3_s_100_BGLIB1260-24,BGLIB1260-24,7669792,334,354,1533,1.0,43.0,17.93542074363992,18.0
BGLIB1308-24_r_1.5_s_50_BGLIB1308-24,BGLIB1308-24,14546799,1103,108,1533,26.0,87.0,53.03326810176125,51.0
BGLIB1311-24_r_1_s_50_BGLIB1311-24,BGLIB1311-24,10167168,1041,289,1533,20.0,85.0,57.98825831702544,57.0
BGLIB1286-24_r_1.5_s_50_BGLIB1286-24,BGLIB1286-24,6687278,970,103,1533,0.0,87.0,50.43444227005871,49.0
BGLIB1271-24_r_1_s_50_BGLIB1271-24,BGLIB1271-24,6878160,908,50,1533,21.0,68.0,41.61252446183953,40.0
BGLIB1311-24_r_1.3_s_100_BGLIB1311-24,BGLIB1311-24,10167168,561,289,1533,13.0,60.0,40.07436399217221,41.0
BGLIB1323-24_r_1.5_s_100_BGLIB1323-24,BGLIB1323-24,5929985,288,33,1530,1.0,47.0,15.129411764705882,13.0
BGLIB1258-24_r_1.3_s_100_BGLIB1258-24,BGLIB1258-24,5549804,141,41,1533,1.0,21.0,7.585127201565558,7.0
BGLIB1314-24_r_1.3_s_50_BGLIB1314-24,BGLIB1314-24,5112686,1401,54,1533,18.0,104.0,53.240704500978474,53.0
BGLIB1326-24_r_1.3_s_50_BGLIB1326-24,BGLIB1326-24,7026952,235,254,1533,0.0,23.0,9.941291585127201,9.0
BGLIB1284-24_r_1_s_50_BGLIB1284-24,BGLIB1284-24,8005003,701,147,1533,19.0,65.0,36.08023483365949,36.0
BGLIB1316-24_r_1.5_s_100_BGLIB1316-24,BGLIB1316-24,7607593,142,372,1533,0.0,22.0,6.49706457925636,6.0
