ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	marker_code	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons	group_id	r	s	fcleaner	merge	n_reads_in	n_reads_aligned	n_reads_skipped	ref_length	cov_min	cov_max	cov_avg	cov_med
9	28	data/BGE00311_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Coleophoridae	BLAST	family	COI-5P	655	1530	Coleophoridae,Autostichidae,Noctuidae,Geometridae	BGSNL1711-24_r_1_s_50	Coleophora atlanticolella	0	BGSNL1711-24	1	50	False	False	3885133	726	320	1530	3.0	58.0	30.988235294117647	31.0
14	35	data/BGE00311_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Coleophoridae	BLAST	family	COI-5P	655	1530	Coleophoridae,Crambidae,Geometridae	BGSNL1711-24_r_1_s_100	Coleophora atlanticolella	0	BGSNL1711-24	1	100	False	False	3885133	262	320	1530	1.0	34.0	17.045098039215688	17.0
2	4	data/BGE00311_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Coleophoridae	BLAST	family	COI-5P	656	1530	Coleophoridae,Erebidae,Pyralidae,Crambidae,Geometridae	BGSNL1711-24_r_1.3_s_50	Coleophora atlanticolella	0	BGSNL1711-24	1.3	50	False	False	3885133	633	320	1530	3.0	53.0	23.945098039215686	23.0
0	11	data/BGE00311_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Coleophoridae	BLAST	family	COI-5P	656	1530	Coleophoridae,Pyralidae,Geometridae	BGSNL1711-24_r_1.3_s_100	Coleophora atlanticolella	0	BGSNL1711-24	1.3	100	False	False	3885133	203	320	1530	1.0	26.0	11.096078431372549	11.0
0	0	data/BGE00311_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Coleophoridae	BLAST	family	COI-5P	656	1530	Coleophoridae,Erebidae,Pyralidae,Crambidae,Geometridae	BGSNL1711-24_r_1.5_s_50	Coleophora atlanticolella	0	BGSNL1711-24	1.5	50	False	False	3885133	532	320	1530	1.0	51.0	19.81764705882353	19.0
0	2	data/BGE00311_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Coleophoridae	BLAST	family	COI-5P	656	1518	Coleophoridae,Pyralidae,Geometridae	BGSNL1711-24_r_1.5_s_100	Coleophora atlanticolella	0	BGSNL1711-24	1.5	100	False	False	3885133	179	320	1530	0.0	24.0	9.490196078431373	9.0
0	0	data/BGE00311_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Coleophoridae	BLAST	family	COI-5P	656	1524	Oecophoridae,Coleophoridae,Autostichidae,Depressariidae,Noctuidae,Erebidae	BGSNL1712-24_r_1_s_50	Coleophora barbaricina	0	BGSNL1712-24	1	50	False	False	5242936	812	109	1530	0.0	77.0	44.845098039215685	44.0
0	0	data/BGE00311_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Coleophoridae	BLAST	family	COI-5P	656	1524	Oecophoridae,Coleophoridae,Autostichidae,Depressariidae,Noctuidae,Erebidae	BGSNL1712-24_r_1_s_100	Coleophora barbaricina	0	BGSNL1712-24	1	100	False	False	5242936	590	109	1530	0.0	68.0	37.917647058823526	37.0
0	0	data/BGE00311_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Coleophoridae	BLAST	family	COI-5P	656	1524	Oecophoridae,Coleophoridae,Autostichidae,Depressariidae,Noctuidae,Erebidae	BGSNL1712-24_r_1.3_s_50	Coleophora barbaricina	0	BGSNL1712-24	1.3	50	False	False	5242936	784	109	1530	0.0	74.0	43.5078431372549	43.0
0	0	data/BGE00311_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Coleophoridae	BLAST	family	COI-5P	656	1524	Oecophoridae,Coleophoridae,Autostichidae,Depressariidae,Noctuidae,Erebidae	BGSNL1712-24_r_1.3_s_100	Coleophora barbaricina	0	BGSNL1712-24	1.3	100	False	False	5242936	583	109	1530	0.0	65.0	37.26470588235294	37.0
