Filename,Process ID,n_reads,n_aligned,skipped_reads_low_rel,length,cov_min,cov_max,cov_avg,cov_med
BGENL141-23_r_1_s_100_BGENL141-23,BGENL141-23,12048234,1705,1,1536,0.0,190.0,117.935546875,113.0
BGENL109-23_r_1.3_s_50_BGENL109-23,BGENL109-23,7175012,51452,1671,1533,2607.0,5163.0,3771.778864970646,3684.0
BGENL177-23_r_1.5_s_100_BGENL177-23,BGENL177-23,2975967,421,80,1533,0.0,50.0,25.47358121330724,28.0
BGENL153-23_r_1.5_s_100_BGENL153-23,BGENL153-23,10311162,7287,303,1533,2.0,655.0,511.0880626223092,507.0
BGENL122-23_r_1.5_s_50_BGENL122-23,BGENL122-23,1650650,1315,32,1533,30.0,106.0,65.45988258317026,64.0
BGENL135-23_r_1_s_50_BGENL135-23,BGENL135-23,2020899,8587,98,1533,444.0,848.0,638.6673189823874,633.0
BGENL169-23_r_1_s_50_BGENL169-23,BGENL169-23,42538954,3346,699,1533,82.0,288.0,180.74755381604697,179.0
BGENL112-23_r_1.3_s_100_BGENL112-23,BGENL112-23,3028747,662,151,1533,12.0,103.0,42.54207436399217,37.0
BGENL143-23_r_1.3_s_50_BGENL143-23,BGENL143-23,8421182,988,451,1536,0.0,97.0,57.705078125,60.0
BGENL109-23_r_1.5_s_100_BGENL109-23,BGENL109-23,7175012,46958,1671,1533,2385.0,5042.0,3620.489236790607,3535.0
BGENL182-23_r_1.5_s_100_BGENL182-23,BGENL182-23,1421070,63,56,1533,0.0,29.0,4.160469667318982,2.0
BGENL163-23_r_1.3_s_50_BGENL163-23,BGENL163-23,7815125,987,25,1551,2.0,94.0,55.74081237911025,56.0
BGENL189-23_r_1.3_s_50_BGENL189-23,BGENL189-23,1077970,1272,100,1536,43.0,182.0,87.466796875,83.0
BGENL112-23_r_1.3_s_50_BGENL112-23,BGENL112-23,3028747,881,151,1533,14.0,116.0,49.78082191780822,43.0
BGENL142-23_r_1.5_s_50_BGENL142-23,BGENL142-23,11033300,2832,1113,1536,0.0,383.0,194.81640625,215.0
BGENL136-23_r_1_s_100_BGENL136-23,BGENL136-23,14080205,405,471,1539,0.0,56.0,25.705653021442494,26.0
