ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	marker_code	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons	group_id	r	s	fcleaner	merge	n_reads_in	n_reads_aligned	n_reads_skipped	ref_length	cov_min	cov_max	cov_avg	cov_med
0	0	data/BGE00294_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	COI-5P	657	1533	Geometridae	BGSNL286-23_r_1_s_50	Eupithecia inconspicuata	0	BGSNL286-23	1	50	False	False	3552732	1613	32	1533	29.0	148.0	75.59882583170254	72.0
0	0	data/BGE00294_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	COI-5P	657	1533	Geometridae	BGSNL286-23_r_1_s_100	Eupithecia inconspicuata	0	BGSNL286-23	1	100	False	False	3552732	1009	32	1533	15.0	106.0	57.714285714285715	55.0
0	0	data/BGE00294_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	COI-5P	657	1533	Geometridae	BGSNL286-23_r_1.3_s_50	Eupithecia inconspicuata	0	BGSNL286-23	1.3	50	False	False	3552732	1594	32	1533	29.0	148.0	74.84735812133073	71.0
0	0	data/BGE00294_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	COI-5P	657	1533	Geometridae	BGSNL286-23_r_1.3_s_100	Eupithecia inconspicuata	0	BGSNL286-23	1.3	100	False	False	3552732	1005	32	1533	15.0	106.0	57.385518590998046	55.0
0	0	data/BGE00294_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	COI-5P	657	1533	Geometridae	BGSNL286-23_r_1.5_s_50	Eupithecia inconspicuata	0	BGSNL286-23	1.5	50	False	False	3552732	1548	32	1533	29.0	148.0	73.23679060665361	69.0
0	0	data/BGE00294_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	COI-5P	657	1533	Geometridae	BGSNL286-23_r_1.5_s_100	Eupithecia inconspicuata	0	BGSNL286-23	1.5	100	False	False	3552732	997	32	1533	15.0	106.0	56.96477495107632	55.0
0	0	data/BGE00294_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	COI-5P	657	1533	Geometridae	BGSNL287-23_r_1_s_50	Eupithecia inconspicuata	0	BGSNL287-23	1	50	False	False	5295223	1803	153	1533	54.0	156.0	93.09197651663405	90.0
0	0	data/BGE00294_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	COI-5P	657	1533	Geometridae	BGSNL287-23_r_1_s_100	Eupithecia inconspicuata	0	BGSNL287-23	1	100	False	False	5295223	1245	153	1533	35.0	136.0	76.40313111545989	72.0
0	0	data/BGE00294_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	COI-5P	657	1533	Geometridae	BGSNL287-23_r_1.3_s_50	Eupithecia inconspicuata	0	BGSNL287-23	1.3	50	False	False	5295223	1765	153	1533	52.0	152.0	91.88845401174169	88.0
0	0	data/BGE00294_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	COI-5P	657	1533	Geometridae	BGSNL287-23_r_1.3_s_100	Eupithecia inconspicuata	0	BGSNL287-23	1.3	100	False	False	5295223	1244	153	1533	35.0	136.0	76.33659491193738	72.0
