ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	marker_code	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons	group_id	r	s	fcleaner	merge	n_reads_in	n_reads_aligned	n_reads_skipped	ref_length	cov_min	cov_max	cov_avg	cov_med	inst	validation_steps	assembly_params
30	131	data/BGE00169_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	COI-5P	611	1473	Tortricidae,Noctuidae,Crambidae,Geometridae	BGENL191-23_r_1_s_50	Abrepagoge treitschkeana	0	BGENL191-23	1	50	False	False	1508434	284	149	1536	0.0	49.0	16.708984375	14.0	Naturalis Biodiversity Center	1	6
42	137	data/BGE00169_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	COI-5P	581	1440	Tortricidae,Noctuidae,Geometridae	BGENL191-23_r_1_s_100	Abrepagoge treitschkeana	0	BGENL191-23	1	100	False	False	1508434	184	149	1536	0.0	41.0	12.966796875	12.0	Naturalis Biodiversity Center	1	6
8	40	data/BGE00169_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	COI-5P	598	1461	Tortricidae	BGENL191-23_r_1.3_s_50	Abrepagoge treitschkeana	0	BGENL191-23	1.3	50	False	False	1508434	165	149	1536	0.0	30.0	9.037109375	7.0	Naturalis Biodiversity Center	1	6
2	31	data/BGE00169_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	COI-5P	568	1428	Tortricidae	BGENL191-23_r_1.3_s_100	Abrepagoge treitschkeana	0	BGENL191-23	1.3	100	False	False	1508434	123	149	1536	0.0	24.0	7.943359375	7.0	Naturalis Biodiversity Center	1	6
2	25	data/BGE00169_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	COI-5P	526	1386	Tortricidae	BGENL191-23_r_1.5_s_50	Abrepagoge treitschkeana	0	BGENL191-23	1.5	50	False	False	1508434	123	149	1536	0.0	26.0	6.30859375	5.0	Naturalis Biodiversity Center	1	6
1	16	data/BGE00169_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	COI-5P	484	1356	Tortricidae	BGENL191-23_r_1.5_s_100	Abrepagoge treitschkeana	0	BGENL191-23	1.5	100	False	False	1508434	85	149	1536	0.0	18.0	5.306640625	5.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00169_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	COI-5P	656	1536	Tortricidae	BGENL192-23_r_1_s_50	Clepsis canariensis	0	BGENL192-23	1	50	False	False	18655914	13444	197	1536	6.0	1235.0	899.783203125	870.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00169_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	COI-5P	656	1536	Tortricidae	BGENL192-23_r_1_s_100	Clepsis canariensis	0	BGENL192-23	1	100	False	False	18655914	11696	197	1536	2.0	1177.0	847.056640625	825.5	Naturalis Biodiversity Center	1	6
0	0	data/BGE00169_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	COI-5P	656	1536	Tortricidae	BGENL192-23_r_1.3_s_50	Clepsis canariensis	0	BGENL192-23	1.3	50	False	False	18655914	13338	197	1536	6.0	1234.0	895.609375	866.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00169_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	COI-5P	656	1536	Tortricidae	BGENL192-23_r_1.3_s_100	Clepsis canariensis	0	BGENL192-23	1.3	100	False	False	18655914	11678	197	1536	2.0	1176.0	845.70703125	824.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00169_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	COI-5P	656	1536	Tortricidae	BGENL192-23_r_1.5_s_50	Clepsis canariensis	0	BGENL192-23	1.5	50	False	False	18655914	13050	197	1536	6.0	1228.0	880.9375	848.0	Naturalis Biodiversity Center	1	6
