Filename,Process ID,n_reads,n_aligned,skipped_reads_low_rel,length,cov_min,cov_max,cov_avg,cov_med
BGENL1742-24_r_1.3_s_50_BGENL1742-24,BGENL1742-24,1608222,1789,870,1533,0.0,245.0,115.32681017612525,97.0
BGENL1747-24_r_1.5_s_100_BGENL1747-24,BGENL1747-24,2557681,430,896,1533,0.0,66.0,32.91389432485323,33.0
BGENL1713-24_r_1_s_50_BGENL1713-24,BGENL1713-24,6774495,2129,314,1536,0.0,268.0,186.748046875,183.0
BGENL1723-24_r_1.3_s_50_BGENL1723-24,BGENL1723-24,4597534,995,282,1533,0.0,110.0,70.33463796477496,70.0
BGENL1776-24_r_1.3_s_100_BGENL1776-24,BGENL1776-24,2126136,34,1087,1536,0.0,18.0,3.03515625,0.0
BGENL1757-24_r_1.5_s_100_BGENL1757-24,BGENL1757-24,6642518,554,22,1533,0.0,74.0,41.81213307240704,40.0
BGENL1774-24_r_1.3_s_100_BGENL1774-24,BGENL1774-24,6233165,618,492,1536,21.0,86.0,48.015625,46.0
BGENL1736-24_r_1.3_s_100_BGENL1736-24,BGENL1736-24,4172004,481,117,1533,0.0,65.0,35.83561643835616,34.0
BGENL1717-24_r_1_s_100_BGENL1717-24,BGENL1717-24,9600857,2019,23,1548,0.0,292.0,213.02906976744185,208.0
BGENL1733-24_r_1.3_s_100_BGENL1733-24,BGENL1733-24,2170966,37,968,1533,0.0,16.0,2.690802348336595,0.0
BGENL1742-24_r_1.5_s_50_BGENL1742-24,BGENL1742-24,1608222,1682,870,1533,0.0,222.0,108.16634050880626,92.0
BGENL1801-24_r_1.5_s_100_BGENL1801-24,BGENL1801-24,3735141,380,197,1536,0.0,51.0,21.908203125,21.0
BGENL1757-24_r_1_s_50_BGENL1757-24,BGENL1757-24,6642518,1016,22,1533,0.0,107.0,57.7866927592955,56.0
BGENL1721-24_r_1_s_50_BGENL1721-24,BGENL1721-24,8542775,83308,3433,1548,4.0,9661.0,8438.16472868217,8488.0
BGENL1749-24_r_1_s_50_BGENL1749-24,BGENL1749-24,3466730,880,539,1533,0.0,97.0,47.06849315068493,44.0
BGENL1714-24_r_1.3_s_100_BGENL1714-24,BGENL1714-24,4547387,361,259,1533,2.0,56.0,21.8160469667319,22.0
BGENL1719-24_r_1_s_100_BGENL1719-24,BGENL1719-24,2254911,23508,412,1542,0.0,3034.0,1889.9902723735408,1814.0
BGENL1743-24_r_1_s_100_BGENL1743-24,BGENL1743-24,5579556,378,243,1533,0.0,48.0,27.60665362035225,28.0
BGENL1741-24_r_1_s_100_BGENL1741-24,BGENL1741-24,4429477,682,62,1533,0.0,73.0,46.4559686888454,49.0
BGENL1737-24_r_1_s_50_BGENL1737-24,BGENL1737-24,4467465,327,58,1533,0.0,46.0,17.990215264187867,17.0
BGENL1765-24_r_1_s_50_BGENL1765-24,BGENL1765-24,5196642,4684,927,1536,0.0,580.0,382.1875,378.0
BGENL1797-24_r_1.3_s_50_BGENL1797-24,BGENL1797-24,6073297,522,932,1536,0.0,113.0,30.775390625,27.0
BGENL1738-24_r_1.5_s_100_BGENL1738-24,BGENL1738-24,5870619,772,108,1533,0.0,112.0,58.41291585127202,63.0
BGENL1763-24_r_1_s_100_BGENL1763-24,BGENL1763-24,3527634,1480,258,1533,0.0,244.0,114.03913894324853,107.0
BGENL1780-24_r_1.5_s_100_BGENL1780-24,BGENL1780-24,6477315,234,951,1536,2.0,37.0,17.06640625,16.0
BGENL1791-24_r_1.3_s_50_BGENL1791-24,BGENL1791-24,4621521,484,242,1536,0.0,54.0,26.2109375,25.0
BGENL1791-24_r_1.5_s_100_BGENL1791-24,BGENL1791-24,4621521,318,242,1536,0.0,46.0,19.28125,19.0
BGENL1762-24_r_1.5_s_50_BGENL1762-24,BGENL1762-24,7393603,2677,139,1533,138.0,354.0,234.04696673189824,234.0
BGENL1788-24_r_1.3_s_100_BGENL1788-24,BGENL1788-24,5537870,1652,365,1536,0.0,236.0,142.130859375,137.0
BGENL1743-24_r_1.5_s_100_BGENL1743-24,BGENL1743-24,5579556,351,243,1533,0.0,48.0,26.021526418786692,26.0
BGENL1761-24_r_1.3_s_50_BGENL1761-24,BGENL1761-24,5923586,1413,228,1533,52.0,178.0,97.82974559686889,97.0
BGENL1791-24_r_1.3_s_100_BGENL1791-24,BGENL1791-24,4621521,354,242,1536,0.0,46.0,22.05078125,21.0
BGENL1727-24_r_1.3_s_50_BGENL1727-24,BGENL1727-24,2001821,277,421,1533,0.0,77.0,22.534246575342465,20.0
BGENL1759-24_r_1.3_s_100_BGENL1759-24,BGENL1759-24,6703859,1428,307,1533,74.0,185.0,120.71819960861056,120.0
BGENL1740-24_r_1_s_50_BGENL1740-24,BGENL1740-24,4856655,690,399,1542,0.0,79.0,47.57782101167315,48.0
BGENL1804-24_r_1_s_100_BGENL1804-24,BGENL1804-24,2061859,130,582,1536,0.0,56.0,12.44921875,10.5
BGENL1784-24_r_1.5_s_100_BGENL1784-24,BGENL1784-24,4406049,38,848,1536,0.0,25.0,2.232421875,0.0
BGENL1748-24_r_1_s_50_BGENL1748-24,BGENL1748-24,1084114,223,320,1533,0.0,55.0,16.037181996086105,13.0
BGENL1758-24_r_1.3_s_100_BGENL1758-24,BGENL1758-24,5133946,131,53,1551,0.0,16.0,8.957446808510639,9.0
BGENL1751-24_r_1.5_s_50_BGENL1751-24,BGENL1751-24,3326865,190,311,1536,0.0,37.0,8.556640625,6.0
BGENL1784-24_r_1.3_s_50_BGENL1784-24,BGENL1784-24,4406049,187,848,1536,0.0,57.0,10.662109375,6.0
BGENL1753-24_r_1.3_s_50_BGENL1753-24,BGENL1753-24,4594073,1505,485,1542,0.0,153.0,93.58949416342412,98.0
BGENL1779-24_r_1.5_s_100_BGENL1779-24,BGENL1779-24,2899457,128,702,1536,0.0,30.0,9.9609375,10.0
BGENL1773-24_r_1.5_s_100_BGENL1773-24,BGENL1773-24,3833922,123,1235,1536,0.0,31.0,7.66796875,6.0
BGENL1740-24_r_1.5_s_100_BGENL1740-24,BGENL1740-24,4856655,441,399,1542,0.0,69.0,35.22373540856031,37.0
BGENL1732-24_r_1_s_100_BGENL1732-24,BGENL1732-24,4054270,365,400,1533,0.0,60.0,25.61839530332681,25.0
BGENL1785-24_r_1.3_s_100_BGENL1785-24,BGENL1785-24,6657088,1582,716,1536,0.0,287.0,143.404296875,134.0
BGENL1736-24_r_1.5_s_100_BGENL1736-24,BGENL1736-24,4172004,413,117,1533,0.0,59.0,30.540117416829744,31.0
BGENL1725-24_r_1.5_s_50_BGENL1725-24,BGENL1725-24,5246181,297,68,1533,0.0,38.0,20.8454011741683,20.0
BGENL1746-24_r_1_s_50_BGENL1746-24,BGENL1746-24,860111,120,135,1533,0.0,23.0,9.101761252446185,8.0
BGENL1792-24_r_1.5_s_100_BGENL1792-24,BGENL1792-24,5986468,149,193,1533,0.0,24.0,9.391389432485322,10.0
BGENL1790-24_r_1_s_50_BGENL1790-24,BGENL1790-24,1460275,522,752,1536,0.0,102.0,34.513671875,28.5
BGENL1801-24_r_1.3_s_50_BGENL1801-24,BGENL1801-24,3735141,708,197,1536,0.0,66.0,35.55859375,36.0
BGENL1751-24_r_1.3_s_100_BGENL1751-24,BGENL1751-24,3326865,156,311,1536,0.0,36.0,8.947265625,7.0
BGENL1767-24_r_1.5_s_100_BGENL1767-24,BGENL1767-24,5148597,86,42,1536,0.0,13.0,5.75390625,6.0
BGENL1769-24_r_1.5_s_50_BGENL1769-24,BGENL1769-24,6498426,497,1435,1536,0.0,135.0,29.525390625,22.0
BGENL1758-24_r_1.5_s_100_BGENL1758-24,BGENL1758-24,5133946,119,53,1551,0.0,15.0,8.191489361702128,9.0
BGENL1760-24_r_1_s_50_BGENL1760-24,BGENL1760-24,5428781,751,246,1533,21.0,90.0,46.34442270058708,44.0
BGENL1800-24_r_1_s_50_BGENL1800-24,BGENL1800-24,5939400,484,101,1536,0.0,64.0,26.99609375,25.0
BGENL1747-24_r_1_s_50_BGENL1747-24,BGENL1747-24,2557681,838,896,1533,0.0,163.0,61.510763209393346,58.0
BGENL1763-24_r_1_s_50_BGENL1763-24,BGENL1763-24,3527634,1821,258,1533,0.0,270.0,125.5068493150685,118.0
BGENL1730-24_r_1.3_s_100_BGENL1730-24,BGENL1730-24,6730509,2698,1806,1533,85.0,410.0,203.75538160469668,196.0
BGENL1754-24_r_1_s_50_BGENL1754-24,BGENL1754-24,5956970,458,577,1542,0.0,99.0,25.326848249027236,22.0
BGENL1761-24_r_1.5_s_100_BGENL1761-24,BGENL1761-24,5923586,983,228,1533,15.0,142.0,80.06457925636008,83.0
BGENL1736-24_r_1_s_100_BGENL1736-24,BGENL1736-24,4172004,505,117,1533,0.0,67.0,37.9706457925636,37.0
BGENL1793-24_r_1.3_s_100_BGENL1793-24,BGENL1793-24,4413018,7490,285,1539,0.0,779.0,532.1656920077972,542.0
BGENL1770-24_r_1_s_100_BGENL1770-24,BGENL1770-24,7864792,250,864,1536,0.0,48.0,19.8125,17.0
BGENL1772-24_r_1.3_s_100_BGENL1772-24,BGENL1772-24,6726421,701,864,1536,23.0,85.0,57.03515625,58.0
BGENL1754-24_r_1.3_s_50_BGENL1754-24,BGENL1754-24,5956970,295,577,1542,0.0,94.0,13.912451361867705,12.0
BGENL1764-24_r_1_s_100_BGENL1764-24,BGENL1764-24,3576259,342,907,1533,1.0,76.0,26.649706457925635,24.0
BGENL1753-24_r_1.5_s_100_BGENL1753-24,BGENL1753-24,4594073,892,485,1542,0.0,134.0,61.521400778210115,68.0
BGENL1736-24_r_1_s_50_BGENL1736-24,BGENL1736-24,4172004,639,117,1533,0.0,73.0,42.20743639921722,40.0
BGENL1721-24_r_1.3_s_50_BGENL1721-24,BGENL1721-24,8542775,80428,3433,1548,4.0,9644.0,8229.222868217053,8362.0
BGENL1750-24_r_1.3_s_100_BGENL1750-24,BGENL1750-24,5264014,212,373,1536,0.0,48.0,15.470703125,14.0
BGENL1738-24_r_1.5_s_50_BGENL1738-24,BGENL1738-24,5870619,880,108,1533,0.0,115.0,61.55968688845401,65.0
BGENL1805-24_r_1.5_s_100_BGENL1805-24,BGENL1805-24,5246699,185,176,1533,0.0,31.0,13.62426614481409,13.0
