ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	marker_code	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons	group_id	r	s	fcleaner	merge	n_reads_in	n_reads_aligned	n_reads_skipped	ref_length	cov_min	cov_max	cov_avg	cov_med	inst	validation_steps	assembly_params
0	0	data/BGE00298_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pterophoridae	BLAST	family	COI-5P	657	1533	Saturniidae,Sphingidae,Erebidae,Pyralidae,Crambidae,Geometridae	BGSNL666-24_r_1_s_50	Calyciphora xanthodactyla	0	BGSNL666-24	1	50	False	False	15399034	4732	6	1536	0.0	370.0	229.853515625	232.5	Naturalis Biodiversity Center	1	6
0	0	data/BGE00298_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pterophoridae	BLAST	family	COI-5P	657	1533	Saturniidae,Sphingidae,Erebidae,Pyralidae,Crambidae,Geometridae	BGSNL666-24_r_1_s_100	Calyciphora xanthodactyla	0	BGSNL666-24	1	100	False	False	15399034	2872	6	1536	0.0	247.0	169.609375	175.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00298_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pterophoridae	BLAST	family	COI-5P	657	1533	Saturniidae,Sphingidae,Erebidae,Pyralidae,Crambidae,Geometridae	BGSNL666-24_r_1.3_s_50	Calyciphora xanthodactyla	0	BGSNL666-24	1.3	50	False	False	15399034	4560	6	1536	0.0	347.0	223.427734375	225.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00298_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pterophoridae	BLAST	family	COI-5P	657	1533	Saturniidae,Sphingidae,Erebidae,Pyralidae,Crambidae,Geometridae	BGSNL666-24_r_1.3_s_100	Calyciphora xanthodactyla	0	BGSNL666-24	1.3	100	False	False	15399034	2860	6	1536	0.0	241.0	168.421875	173.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00298_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pterophoridae	BLAST	family	COI-5P	657	1533	Saturniidae,Sphingidae,Erebidae,Pyralidae,Crambidae,Geometridae	BGSNL666-24_r_1.5_s_50	Calyciphora xanthodactyla	0	BGSNL666-24	1.5	50	False	False	15399034	3734	6	1536	0.0	304.0	181.8515625	188.5	Naturalis Biodiversity Center	1	6
0	0	data/BGE00298_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pterophoridae	BLAST	family	COI-5P	657	1533	Saturniidae,Sphingidae,Erebidae,Pyralidae,Crambidae,Geometridae	BGSNL666-24_r_1.5_s_100	Calyciphora xanthodactyla	0	BGSNL666-24	1.5	100	False	False	15399034	2433	6	1536	0.0	237.0	140.94921875	147.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00298_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pterophoridae	BLAST	family	COI-5P	656	1533	Noctuidae,Erebidae,Nymphalidae,Geometridae,Drepanidae	BGSNL667-24_r_1_s_50	Calyciphora xanthodactyla	0	BGSNL667-24	1	50	False	False	7857224	1560	122	1536	0.0	141.0	71.8828125	70.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00298_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pterophoridae	BLAST	family	COI-5P	656	1533	Noctuidae,Erebidae,Nymphalidae,Geometridae,Drepanidae	BGSNL667-24_r_1_s_100	Calyciphora xanthodactyla	0	BGSNL667-24	1	100	False	False	7857224	858	122	1536	0.0	80.0	48.8828125	47.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00298_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pterophoridae	BLAST	family	COI-5P	656	1533	Noctuidae,Erebidae,Nymphalidae,Geometridae,Drepanidae	BGSNL667-24_r_1.3_s_50	Calyciphora xanthodactyla	0	BGSNL667-24	1.3	50	False	False	7857224	1427	122	1536	0.0	95.0	66.1796875	67.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00298_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pterophoridae	BLAST	family	COI-5P	656	1533	Noctuidae,Erebidae,Nymphalidae,Geometridae,Drepanidae	BGSNL667-24_r_1.3_s_100	Calyciphora xanthodactyla	0	BGSNL667-24	1.3	100	False	False	7857224	823	122	1536	0.0	75.0	46.666015625	46.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00298_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pterophoridae	BLAST	family	COI-5P	656	1533	Noctuidae,Erebidae,Nymphalidae,Geometridae,Drepanidae	BGSNL667-24_r_1.5_s_50	Calyciphora xanthodactyla	0	BGSNL667-24	1.5	50	False	False	7857224	1116	122	1536	0.0	88.0	51.873046875	54.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00298_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pterophoridae	BLAST	family	COI-5P	656	1533	Noctuidae,Erebidae,Nymphalidae,Geometridae,Drepanidae	BGSNL667-24_r_1.5_s_100	Calyciphora xanthodactyla	0	BGSNL667-24	1.5	100	False	False	7857224	691	122	1536	0.0	73.0	38.6640625	40.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00298_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pterophoridae	BLAST	family	COI-5P	657	1533	Saturniidae,Erebidae,Crambidae,Geometridae,Drepanidae	BGSNL668-24_r_1_s_50	Calyciphora xanthodactyla	0	BGSNL668-24	1	50	False	False	6682844	1547	3	1536	0.0	127.0	65.00390625	61.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00298_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pterophoridae	BLAST	family	COI-5P	657	1533	Saturniidae,Erebidae,Crambidae,Geometridae,Drepanidae	BGSNL668-24_r_1_s_100	Calyciphora xanthodactyla	0	BGSNL668-24	1	100	False	False	6682844	728	3	1536	0.0	77.0	38.640625	36.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00298_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pterophoridae	BLAST	family	COI-5P	657	1533	Saturniidae,Erebidae,Crambidae,Geometridae,Drepanidae	BGSNL668-24_r_1.3_s_50	Calyciphora xanthodactyla	0	BGSNL668-24	1.3	50	False	False	6682844	1490	3	1536	0.0	125.0	63.087890625	60.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00298_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pterophoridae	BLAST	family	COI-5P	657	1533	Saturniidae,Erebidae,Crambidae,Geometridae,Drepanidae	BGSNL668-24_r_1.3_s_100	Calyciphora xanthodactyla	0	BGSNL668-24	1.3	100	False	False	6682844	728	3	1536	0.0	77.0	38.640625	36.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00298_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pterophoridae	BLAST	family	COI-5P	657	1533	Saturniidae,Erebidae,Crambidae,Geometridae,Drepanidae	BGSNL668-24_r_1.5_s_50	Calyciphora xanthodactyla	0	BGSNL668-24	1.5	50	False	False	6682844	1223	3	1536	0.0	115.0	51.078125	50.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00298_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pterophoridae	BLAST	family	COI-5P	657	1533	Saturniidae,Erebidae,Crambidae,Geometridae,Drepanidae	BGSNL668-24_r_1.5_s_100	Calyciphora xanthodactyla	0	BGSNL668-24	1.5	100	False	False	6682844	637	3	1536	0.0	77.0	32.845703125	30.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00298_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pterophoridae	BLAST	family	COI-5P	657	1530	Sphingidae,Noctuidae,Geometridae	BGSNL669-24_r_1_s_50	Capperia polonica	0	BGSNL669-24	1	50	False	False	9706785	2528	363	1536	0.0	279.0	149.30859375	138.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00298_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pterophoridae	BLAST	family	COI-5P	657	1530	Sphingidae,Noctuidae,Geometridae	BGSNL669-24_r_1_s_100	Capperia polonica	0	BGSNL669-24	1	100	False	False	9706785	1850	363	1536	0.0	234.0	127.759765625	118.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00298_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pterophoridae	BLAST	family	COI-5P	657	1530	Sphingidae,Noctuidae,Geometridae	BGSNL669-24_r_1.3_s_50	Capperia polonica	0	BGSNL669-24	1.3	50	False	False	9706785	2400	363	1536	0.0	277.0	144.634765625	134.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00298_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pterophoridae	BLAST	family	COI-5P	657	1530	Sphingidae,Noctuidae,Geometridae	BGSNL669-24_r_1.3_s_100	Capperia polonica	0	BGSNL669-24	1.3	100	False	False	9706785	1840	363	1536	0.0	234.0	127.1953125	117.5	Naturalis Biodiversity Center	1	6
0	0	data/BGE00298_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pterophoridae	BLAST	family	COI-5P	657	1530	Sphingidae,Noctuidae,Geometridae	BGSNL669-24_r_1.5_s_50	Capperia polonica	0	BGSNL669-24	1.5	50	False	False	9706785	1986	363	1536	0.0	277.0	120.2109375	112.5	Naturalis Biodiversity Center	1	6
0	0	data/BGE00298_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pterophoridae	BLAST	family	COI-5P	657	1530	Sphingidae,Noctuidae,Geometridae	BGSNL669-24_r_1.5_s_100	Capperia polonica	0	BGSNL669-24	1.5	100	False	False	9706785	1552	363	1536	0.0	202.0	107.078125	103.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00298_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pterophoridae	BLAST	family	COI-5P	657	1530	Sphingidae,Noctuidae,Hesperiidae,Geometridae	BGSNL670-24_r_1_s_50	Capperia polonica	0	BGSNL670-24	1	50	False	False	36163279	3070	49	1536	0.0	384.0	150.447265625	120.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00298_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pterophoridae	BLAST	family	COI-5P	657	1530	Sphingidae,Noctuidae,Hesperiidae,Geometridae	BGSNL670-24_r_1_s_100	Capperia polonica	0	BGSNL670-24	1	100	False	False	36163279	1683	49	1536	0.0	293.0	107.681640625	88.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00298_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pterophoridae	BLAST	family	COI-5P	657	1530	Sphingidae,Noctuidae,Hesperiidae,Geometridae	BGSNL670-24_r_1.3_s_50	Capperia polonica	0	BGSNL670-24	1.3	50	False	False	36163279	2628	49	1536	0.0	381.0	134.130859375	109.5	Naturalis Biodiversity Center	1	6
0	0	data/BGE00298_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pterophoridae	BLAST	family	COI-5P	657	1530	Sphingidae,Noctuidae,Hesperiidae,Geometridae	BGSNL670-24_r_1.3_s_100	Capperia polonica	0	BGSNL670-24	1.3	100	False	False	36163279	1647	49	1536	0.0	293.0	104.583984375	82.0	Naturalis Biodiversity Center	1	6
