ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	marker_code	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons	group_id	r	s	fcleaner	merge	n_reads_in	n_reads_aligned	n_reads_skipped	ref_length	cov_min	cov_max	cov_avg	cov_med
0	0	data/BGE00403_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Vespidae	BLAST	family	COI-5P	656	1524	Vespidae	BGLIB286-23_r_1_s_50	Microdynerus nugdunensis nugdunensis	0	BGLIB286-23	1	50	False	False	10045827	2139	813	1608	0.0	204.0	92.08208955223881	94.0
0	0	data/BGE00403_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Vespidae	BLAST	family	COI-5P	656	1521	Vespidae	BGLIB286-23_r_1_s_100	Microdynerus nugdunensis nugdunensis	0	BGLIB286-23	1	100	False	False	10045827	1093	813	1608	0.0	132.0	58.53731343283582	64.0
0	0	data/BGE00403_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Vespidae	BLAST	family	COI-5P	656	1500	Vespidae	BGLIB286-23_r_1.3_s_50	Microdynerus nugdunensis nugdunensis	0	BGLIB286-23	1.3	50	False	False	10045827	1937	813	1608	0.0	199.0	82.80410447761194	87.0
0	0	data/BGE00403_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Vespidae	BLAST	family	COI-5P	656	1428	Vespidae	BGLIB286-23_r_1.3_s_100	Microdynerus nugdunensis nugdunensis	0	BGLIB286-23	1.3	100	False	False	10045827	1034	813	1608	0.0	131.0	54.91417910447761	62.0
0	0	data/BGE00403_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Vespidae	BLAST	family	COI-5P	647	1449	Vespidae	BGLIB286-23_r_1.5_s_50	Microdynerus nugdunensis nugdunensis	0	BGLIB286-23	1.5	50	False	False	10045827	1426	813	1608	0.0	159.0	60.65298507462686	64.0
0	0	data/BGE00403_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Vespidae	BLAST	family	COI-5P	623	1371	Vespidae	BGLIB286-23_r_1.5_s_100	Microdynerus nugdunensis nugdunensis	0	BGLIB286-23	1.5	100	False	False	10045827	814	813	1608	0.0	96.0	42.32835820895522	46.0
0	0	data/BGE00403_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Vespidae	BLAST	family	COI-5P	656	1539	Vespidae	BGLIB287-23_r_1_s_50	Microdynerus nugdunensis nugdunensis	0	BGLIB287-23	1	50	False	False	9132540	4330	172	1608	0.0	361.0	186.36940298507463	197.0
0	0	data/BGE00403_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Vespidae	BLAST	family	COI-5P	656	1521	Vespidae	BGLIB287-23_r_1_s_100	Microdynerus nugdunensis nugdunensis	0	BGLIB287-23	1	100	False	False	9132540	2258	172	1608	0.0	214.0	119.68656716417911	129.0
0	0	data/BGE00403_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Vespidae	BLAST	family	COI-5P	656	1506	Vespidae	BGLIB287-23_r_1.3_s_50	Microdynerus nugdunensis nugdunensis	0	BGLIB287-23	1.3	50	False	False	9132540	3853	172	1608	0.0	318.0	162.69216417910448	183.0
0	0	data/BGE00403_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Vespidae	BLAST	family	COI-5P	656	1428	Vespidae	BGLIB287-23_r_1.3_s_100	Microdynerus nugdunensis nugdunensis	0	BGLIB287-23	1.3	100	False	False	9132540	2093	172	1608	0.0	208.0	108.55037313432835	124.0
