ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	marker_code	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons	group_id	r	s	fcleaner	merge	n_reads_in	n_reads_aligned	n_reads_skipped	ref_length	cov_min	cov_max	cov_avg	cov_med
0	0	data/BGE00193_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Vespidae	BLAST	family	COI-5P	656	1575	Vespidae	BGENL2471-24_r_1_s_50	Microdynerus nugdunensis	0	BGENL2471-24	1	50	False	False	7390311	40861	67	1608	0.0	4238.0	3044.6417910447763	3251.5
0	0	data/BGE00193_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Vespidae	BLAST	family	COI-5P	656	1524	Vespidae	BGENL2471-24_r_1_s_100	Microdynerus nugdunensis	0	BGENL2471-24	1	100	False	False	7390311	37262	67	1608	0.0	4119.0	2918.832089552239	3151.5
0	0	data/BGE00193_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Vespidae	BLAST	family	COI-5P	656	1524	Vespidae	BGENL2471-24_r_1.3_s_50	Microdynerus nugdunensis	0	BGENL2471-24	1.3	50	False	False	7390311	37723	67	1608	0.0	4220.0	2833.393656716418	3171.5
0	0	data/BGE00193_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Vespidae	BLAST	family	COI-5P	656	1524	Vespidae	BGENL2471-24_r_1.3_s_100	Microdynerus nugdunensis	0	BGENL2471-24	1.3	100	False	False	7390311	34949	67	1608	0.0	4109.0	2744.091417910448	3068.0
0	0	data/BGE00193_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Vespidae	BLAST	family	COI-5P	656	1476	Vespidae	BGENL2471-24_r_1.5_s_50	Microdynerus nugdunensis	0	BGENL2471-24	1.5	50	False	False	7390311	29708	67	1608	0.0	4137.0	2218.944029850746	2648.0
0	0	data/BGE00193_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Vespidae	BLAST	family	COI-5P	656	1410	Vespidae	BGENL2471-24_r_1.5_s_100	Microdynerus nugdunensis	0	BGENL2471-24	1.5	100	False	False	7390311	27762	67	1608	0.0	4063.0	2159.055970149254	2575.5
0	0	data/BGE00193_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Vespidae	BLAST	family	COI-5P	653	1533	Vespidae	BGENL2472-24_r_1_s_50	Microdynerus perezi	0	BGENL2472-24	1	50	False	False	7290199	5446	154	1608	0.0	513.0	310.2238805970149	320.5
0	0	data/BGE00193_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Vespidae	BLAST	family	COI-5P	653	1521	Vespidae	BGENL2472-24_r_1_s_100	Microdynerus perezi	0	BGENL2472-24	1	100	False	False	7290199	4043	154	1608	0.0	459.0	262.87873134328356	271.0
0	0	data/BGE00193_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Vespidae	BLAST	family	COI-5P	653	1521	Vespidae	BGENL2472-24_r_1.3_s_50	Microdynerus perezi	0	BGENL2472-24	1.3	50	False	False	7290199	4815	154	1608	0.0	512.0	270.7929104477612	300.5
0	0	data/BGE00193_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Vespidae	BLAST	family	COI-5P	653	1521	Vespidae	BGENL2472-24_r_1.3_s_100	Microdynerus perezi	0	BGENL2472-24	1.3	100	False	False	7290199	3686	154	1608	0.0	459.0	235.11940298507463	261.0
0	0	data/BGE00193_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Vespidae	BLAST	family	COI-5P	647	1401	Vespidae	BGENL2472-24_r_1.5_s_50	Microdynerus perezi	0	BGENL2472-24	1.5	50	False	False	7290199	3824	154	1608	0.0	508.0	216.72761194029852	234.5
