Filename,Process ID,n_reads,n_aligned,skipped_reads_low_rel,length,cov_min,cov_max,cov_avg,cov_med
UNIFI589-24_r_1_s_50_UNIFI589-24,UNIFI589-24,11929746,4495,3,1545,0.0,586.0,242.6135922330097,215.0
UNIFI581-24_r_1_s_100_UNIFI581-24,UNIFI581-24,13030319,37687,16544,1536,5.0,3692.0,2600.08203125,2520.0
UNIFI613-24_r_1_s_50_UNIFI613-24,UNIFI613-24,6382360,6913,47,1527,196.0,1272.0,413.4066797642436,332.0
UNIFI579-24_r_1.5_s_100_UNIFI579-24,UNIFI579-24,2686322,6057,85,1536,0.0,847.0,310.048828125,295.5
UNIFI646-24_r_1_s_100_UNIFI646-24,UNIFI646-24,7248169,881,823,1527,0.0,226.0,47.70333988212181,29.0
UNIFI662-24_r_1_s_100_UNIFI662-24,UNIFI662-24,9861906,1319,327,1527,0.0,164.0,87.97838899803536,91.0
UNIFI597-24_r_1.3_s_100_UNIFI597-24,UNIFI597-24,1647373,1679,109,1545,0.0,322.0,87.8,62.0
UNIFI612-24_r_1.3_s_100_UNIFI612-24,UNIFI612-24,9020789,1793,9,1527,28.0,372.0,121.41257367387034,97.0
UNIFI592-24_r_1_s_100_UNIFI592-24,UNIFI592-24,4811162,15240,897,1542,0.0,1826.0,887.8988326848249,865.0
UNIFI590-24_r_1.3_s_50_UNIFI590-24,UNIFI590-24,10699159,4748,3,1545,0.0,507.0,250.01747572815535,232.0
UNIFI633-24_r_1.3_s_50_UNIFI633-24,UNIFI633-24,333013,89,2,1530,0.0,26.0,4.474509803921569,2.0
UNIFI642-24_r_1.3_s_50_UNIFI642-24,UNIFI642-24,3259237,3562,88,1542,4.0,304.0,162.8112840466926,147.0
UNIFI649-24_r_1_s_50_UNIFI649-24,UNIFI649-24,6530046,1561,145,1545,0.0,123.0,76.53786407766991,77.0
UNIFI630-24_r_1.5_s_100_UNIFI630-24,UNIFI630-24,27048759,21822,1805,1527,0.0,2350.0,1504.0314341846758,1590.0
UNIFI575-24_r_1.5_s_50_UNIFI575-24,UNIFI575-24,3675413,4972,1432,1536,0.0,403.0,208.44921875,209.0
UNIFI664-24_r_1.3_s_50_UNIFI664-24,UNIFI664-24,6545638,2721,39,1527,0.0,201.0,101.7426326129666,101.0
UNIFI622-24_r_1_s_100_UNIFI622-24,UNIFI622-24,5996544,1271,1363,1530,0.0,395.0,66.90588235294118,44.0
UNIFI641-24_r_1_s_100_UNIFI641-24,UNIFI641-24,11690076,8526,59,1530,34.0,1915.0,423.52745098039213,284.0
UNIFI571-24_r_1.5_s_50_UNIFI571-24,UNIFI571-24,255205,189,196,1545,0.0,175.0,15.337864077669902,0.0
UNIFI635-24_r_1.3_s_100_UNIFI635-24,UNIFI635-24,10961060,2923,503,1530,69.0,442.0,202.41176470588235,191.5
UNIFI625-24_r_1_s_50_UNIFI625-24,UNIFI625-24,7523896,2752,83,1545,0.0,268.0,127.66407766990291,121.0
UNIFI587-24_r_1.3_s_50_UNIFI587-24,UNIFI587-24,6315266,10787,9,1545,0.0,783.0,397.147572815534,395.0
UNIFI624-24_r_1_s_100_UNIFI624-24,UNIFI624-24,8061507,3279,24,1530,62.0,588.0,221.92352941176472,172.5
UNIFI593-24_r_1.5_s_50_UNIFI593-24,UNIFI593-24,3582766,22026,207,1542,0.0,4076.0,861.0486381322958,677.5
UNIFI664-24_r_1.5_s_50_UNIFI664-24,UNIFI664-24,6545638,2420,39,1527,0.0,187.0,89.70530451866405,93.0
UNIFI656-24_r_1_s_50_UNIFI656-24,UNIFI656-24,5665697,5842,6,1533,95.0,1002.0,232.279843444227,202.0
UNIFI612-24_r_1_s_100_UNIFI612-24,UNIFI612-24,9020789,1822,9,1527,28.0,374.0,123.65029469548134,99.0
UNIFI618-24_r_1.3_s_100_UNIFI618-24,UNIFI618-24,20425715,81918,12,1527,1729.0,10949.0,5245.225933202358,4759.0
UNIFI593-24_r_1_s_100_UNIFI593-24,UNIFI593-24,3582766,11514,207,1542,0.0,1541.0,589.9299610894942,508.0
UNIFI653-24_r_1.5_s_100_UNIFI653-24,UNIFI653-24,6728937,296,262,1545,0.0,58.0,14.225242718446601,10.0
UNIFI598-24_r_1.5_s_50_UNIFI598-24,UNIFI598-24,11463384,4575,414,1545,0.0,455.0,275.9495145631068,278.0
UNIFI631-24_r_1.3_s_50_UNIFI631-24,UNIFI631-24,17026737,20384,1910,1527,3.0,1831.0,1469.3457760314343,1492.0
UNIFI622-24_r_1.3_s_100_UNIFI622-24,UNIFI622-24,5996544,1254,1363,1530,0.0,395.0,65.39019607843137,41.0
UNIFI647-24_r_1_s_100_UNIFI647-24,UNIFI647-24,6737933,1349,276,1527,0.0,189.0,88.14931237721022,83.0
UNIFI598-24_r_1_s_100_UNIFI598-24,UNIFI598-24,11463384,4183,414,1545,0.0,455.0,281.06796116504853,281.0
UNIFI622-24_r_1.3_s_50_UNIFI622-24,UNIFI622-24,5996544,3805,1363,1530,10.0,1123.0,142.99411764705883,69.5
UNIFI661-24_r_1_s_50_UNIFI661-24,UNIFI661-24,1750120,1806,562,1527,0.0,290.0,81.09233791748527,78.0
UNIFI622-24_r_1.5_s_50_UNIFI622-24,UNIFI622-24,5996544,2767,1363,1530,10.0,828.0,108.68823529411765,61.0
UNIFI574-24_r_1_s_100_UNIFI574-24,UNIFI574-24,5493600,3760,611,1536,4.0,485.0,202.681640625,195.5
UNIFI627-24_r_1_s_50_UNIFI627-24,UNIFI627-24,10217619,6965,134,1527,156.0,607.0,424.4852652259332,435.0
UNIFI592-24_r_1.5_s_100_UNIFI592-24,UNIFI592-24,4811162,12652,897,1542,0.0,1822.0,724.9747081712062,746.0
UNIFI585-24_r_1_s_50_UNIFI585-24,UNIFI585-24,2432870,627,66,1545,0.0,101.0,26.547572815533982,20.0
UNIFI664-24_r_1_s_50_UNIFI664-24,UNIFI664-24,6545638,2901,39,1527,0.0,207.0,109.58742632612966,107.0
UNIFI645-24_r_1.5_s_100_UNIFI645-24,UNIFI645-24,3452424,360,145,1527,0.0,115.0,20.595284872298624,9.0
UNIFI588-24_r_1_s_100_UNIFI588-24,UNIFI588-24,885642,155,147,1545,0.0,55.0,11.499029126213593,4.0
UNIFI588-24_r_1.5_s_50_UNIFI588-24,UNIFI588-24,885642,178,147,1545,0.0,54.0,7.827184466019418,4.0
UNIFI587-24_r_1.5_s_100_UNIFI587-24,UNIFI587-24,6315266,3596,9,1545,0.0,441.0,174.03106796116504,169.0
UNIFI636-24_r_1.3_s_50_UNIFI636-24,UNIFI636-24,6507790,15861,85,1530,152.0,3766.0,842.7764705882353,454.0
UNIFI644-24_r_1_s_100_UNIFI644-24,UNIFI644-24,6365411,4718,95,1545,0.0,776.0,290.9514563106796,232.0
UNIFI638-24_r_1.3_s_100_UNIFI638-24,UNIFI638-24,9628285,6766,374,1530,229.0,749.0,482.00588235294117,476.0
UNIFI619-24_r_1.3_s_50_UNIFI619-24,UNIFI619-24,7652603,4015,365,1527,32.0,703.0,182.11001964636543,148.0
