Filename,Process ID,n_reads,n_aligned,skipped_reads_low_rel,length,cov_min,cov_max,cov_avg,cov_med
BGENL2362-24_r_1.3_s_50_BGENL2362-24,BGENL2362-24,6179776,84,129,1545,0.0,12.0,3.7398058252427187,3.0
BGENL2374-24_r_1_s_100_BGENL2374-24,BGENL2374-24,10064217,15698,110,1545,931.0,1906.0,1471.1203883495145,1456.0
BGENL2374-24_r_1.3_s_100_BGENL2374-24,BGENL2374-24,10064217,15647,110,1545,931.0,1902.0,1466.4349514563107,1452.0
BGENL2327-24_r_1.3_s_100_BGENL2327-24,BGENL2327-24,9821437,2218,166,1545,117.0,245.0,184.02135922330098,186.0
BGENL2291-24_r_1.3_s_100_BGENL2291-24,BGENL2291-24,8882830,3921,27,1533,0.0,450.0,313.1682974559687,311.0
BGENL2344-24_r_1.3_s_50_BGENL2344-24,BGENL2344-24,10522780,2041,675,1545,85.0,231.0,136.7398058252427,129.0
BGENL2368-24_r_1_s_100_BGENL2368-24,BGENL2368-24,9143259,9711,51,1545,369.0,964.0,706.8174757281554,709.0
BGENL2367-24_r_1_s_100_BGENL2367-24,BGENL2367-24,7337415,5381,770,1545,226.0,538.0,388.52621359223303,391.0
BGENL2300-24_r_1_s_50_BGENL2300-24,BGENL2300-24,871960,441,370,1536,0.0,82.0,26.65234375,24.0
BGENL2290-24_r_1.5_s_100_BGENL2290-24,BGENL2290-24,6840293,171,20,1533,0.0,24.0,10.812133072407045,11.0
BGENL2324-24_r_1.5_s_50_BGENL2324-24,BGENL2324-24,7744929,1708,126,1545,71.0,194.0,114.07961165048543,111.0
BGENL2321-24_r_1.3_s_100_BGENL2321-24,BGENL2321-24,11059329,5111,104,1539,22.0,857.0,312.01559454191033,295.0
BGENL2370-24_r_1.5_s_100_BGENL2370-24,BGENL2370-24,6188433,3223,78,1545,128.0,326.0,227.03883495145632,227.0
BGENL2350-24_r_1_s_100_BGENL2350-24,BGENL2350-24,2276132,179,162,1545,2.0,30.0,11.467961165048544,10.0
BGENL2288-24_r_1.5_s_100_BGENL2288-24,BGENL2288-24,9060711,3939,48,1533,0.0,481.0,316.8336594911937,358.0
BGENL2374-24_r_1.5_s_50_BGENL2374-24,BGENL2374-24,10064217,15654,110,1545,501.0,1903.0,1441.1398058252428,1440.0
BGENL2363-24_r_1.3_s_100_BGENL2363-24,BGENL2363-24,8674047,9810,158,1545,392.0,1096.0,751.4368932038835,750.0
BGENL2305-24_r_1.5_s_50_BGENL2305-24,BGENL2305-24,14407823,2294,94,1545,79.0,199.0,148.63883495145632,149.0
BGENL2282-24_r_1.5_s_100_BGENL2282-24,BGENL2282-24,7371313,1481,266,1542,0.0,152.0,83.7023346303502,81.0
BGENL2286-24_r_1_s_100_BGENL2286-24,BGENL2286-24,7610756,1302,216,1533,13.0,192.0,90.84344422700588,88.0
BGENL2303-24_r_1.5_s_50_BGENL2303-24,BGENL2303-24,730408,12,145,1545,0.0,6.0,0.429126213592233,0.0
BGENL2322-24_r_1.3_s_50_BGENL2322-24,BGENL2322-24,14299327,19689,934,1539,398.0,1607.0,1190.4639376218324,1206.0
BGENL2326-24_r_1_s_50_BGENL2326-24,BGENL2326-24,7595613,1389,118,1545,31.0,117.0,83.55728155339806,84.0
BGENL2329-24_r_1.5_s_100_BGENL2329-24,BGENL2329-24,8991552,1371,525,1545,33.0,144.0,84.98252427184465,84.0
BGENL2364-24_r_1.3_s_100_BGENL2364-24,BGENL2364-24,9813956,4019,802,1545,260.0,454.0,341.9631067961165,332.0
BGENL2331-24_r_1.3_s_100_BGENL2331-24,BGENL2331-24,9953224,457,25,1545,0.0,52.0,31.318446601941748,32.0
BGENL2282-24_r_1.5_s_50_BGENL2282-24,BGENL2282-24,7371313,1845,266,1542,0.0,170.0,95.12451361867704,90.0
BGENL2355-24_r_1.5_s_100_BGENL2355-24,BGENL2355-24,15922121,3050,1364,1545,111.0,353.0,247.78058252427184,252.0
BGENL2351-24_r_1.3_s_100_BGENL2351-24,BGENL2351-24,8442829,738,335,1545,29.0,75.0,53.57864077669903,54.0
BGENL2296-24_r_1_s_50_BGENL2296-24,BGENL2296-24,10745202,715,233,1536,1.0,79.0,45.41015625,48.0
BGENL2366-24_r_1_s_50_BGENL2366-24,BGENL2366-24,6202209,4855,771,1545,99.0,474.0,341.2640776699029,346.0
BGENL2352-24_r_1_s_50_BGENL2352-24,BGENL2352-24,7898782,1362,458,1545,47.0,117.0,78.07961165048543,76.0
BGENL2330-24_r_1_s_50_BGENL2330-24,BGENL2330-24,6614219,600,37,1545,0.0,68.0,35.019417475728154,34.0
BGENL2285-24_r_1_s_100_BGENL2285-24,BGENL2285-24,7141165,6020,39,1533,195.0,628.0,456.0665362035225,453.0
BGENL2290-24_r_1.3_s_100_BGENL2290-24,BGENL2290-24,6840293,222,20,1533,0.0,27.0,14.228962818003914,14.0
BGENL2312-24_r_1_s_100_BGENL2312-24,BGENL2312-24,9186534,1538,618,1545,66.0,177.0,121.21165048543689,121.0
