ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	marker_code	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons	group_id	r	s	fcleaner	merge	n_reads_in	n_reads_aligned	n_reads_skipped	ref_length	cov_min	cov_max	cov_avg	cov_med	inst	validation_steps	assembly_params
None	0	data/BGE00414_MGE-BGE_r1_1.3_1.5_s50_100.fasta	Local BLAST failed for sequence ''	Acrididae	BLAST	family	COI-5P	None	0		BGLIB1331-24_r_1_s_50	Arcyptera brevipennis	0	BGLIB1331-24	1	50	False	False	46	0	0	1542	0	0	0	0	Naturalis Biodiversity Center	1	6
None	0	data/BGE00414_MGE-BGE_r1_1.3_1.5_s50_100.fasta	Local BLAST failed for sequence ''	Acrididae	BLAST	family	COI-5P	None	0		BGLIB1331-24_r_1_s_100	Arcyptera brevipennis	0	BGLIB1331-24	1	100	False	False	46	0	0	1542	0	0	0	0	Naturalis Biodiversity Center	1	6
None	0	data/BGE00414_MGE-BGE_r1_1.3_1.5_s50_100.fasta	Local BLAST failed for sequence ''	Acrididae	BLAST	family	COI-5P	None	0		BGLIB1331-24_r_1.3_s_50	Arcyptera brevipennis	0	BGLIB1331-24	1.3	50	False	False	46	0	0	1542	0	0	0	0	Naturalis Biodiversity Center	1	6
None	0	data/BGE00414_MGE-BGE_r1_1.3_1.5_s50_100.fasta	Local BLAST failed for sequence ''	Acrididae	BLAST	family	COI-5P	None	0		BGLIB1331-24_r_1.3_s_100	Arcyptera brevipennis	0	BGLIB1331-24	1.3	100	False	False	46	0	0	1542	0	0	0	0	Naturalis Biodiversity Center	1	6
None	0	data/BGE00414_MGE-BGE_r1_1.3_1.5_s50_100.fasta	Local BLAST failed for sequence ''	Acrididae	BLAST	family	COI-5P	None	0		BGLIB1331-24_r_1.5_s_50	Arcyptera brevipennis	0	BGLIB1331-24	1.5	50	False	False	46	0	0	1542	0	0	0	0	Naturalis Biodiversity Center	1	6
None	0	data/BGE00414_MGE-BGE_r1_1.3_1.5_s50_100.fasta	Local BLAST failed for sequence ''	Acrididae	BLAST	family	COI-5P	None	0		BGLIB1331-24_r_1.5_s_100	Arcyptera brevipennis	0	BGLIB1331-24	1.5	100	False	False	46	0	0	1542	0	0	0	0	Naturalis Biodiversity Center	1	6
2	2	data/BGE00414_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Acrididae	BLAST	family	COI-5P	657	1542	Acrididae	BGLIB1332-24_r_1_s_50	Arcyptera brevipennis	0	BGLIB1332-24	1	50	False	False	9511057	872	43	1542	10.0	135.0	46.554474708171206	41.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00414_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Acrididae	BLAST	family	COI-5P	657	1542	Acrididae	BGLIB1332-24_r_1_s_100	Arcyptera brevipennis	0	BGLIB1332-24	1	100	False	False	9511057	517	43	1542	4.0	99.0	34.89105058365759	29.0	Naturalis Biodiversity Center	1	6
1	1	data/BGE00414_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Acrididae	BLAST	family	COI-5P	657	1542	Acrididae	BGLIB1332-24_r_1.3_s_50	Arcyptera brevipennis	0	BGLIB1332-24	1.3	50	False	False	9511057	670	43	1542	9.0	103.0	38.793774319066145	34.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00414_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Acrididae	BLAST	family	COI-5P	657	1542	Acrididae	BGLIB1332-24_r_1.3_s_100	Arcyptera brevipennis	0	BGLIB1332-24	1.3	100	False	False	9511057	502	43	1542	4.0	96.0	33.74124513618677	27.5	Naturalis Biodiversity Center	1	6
0	0	data/BGE00414_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Acrididae	BLAST	family	COI-5P	657	1542	Acrididae	BGLIB1332-24_r_1.5_s_50	Arcyptera brevipennis	0	BGLIB1332-24	1.5	50	False	False	9511057	602	43	1542	5.0	99.0	35.90466926070039	30.5	Naturalis Biodiversity Center	1	6
0	0	data/BGE00414_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Acrididae	BLAST	family	COI-5P	657	1542	Acrididae	BGLIB1332-24_r_1.5_s_100	Arcyptera brevipennis	0	BGLIB1332-24	1.5	100	False	False	9511057	481	43	1542	3.0	95.0	32.28988326848249	26.5	Naturalis Biodiversity Center	1	6
