ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	marker_code	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons	group_id	r	s	fcleaner	merge	n_reads_in	n_reads_aligned	n_reads_skipped	ref_length	cov_min	cov_max	cov_avg	cov_med
0	0	data/BGE00426_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	656	1533	Buprestidae,Biphyllidae,Nitidulidae,Tenebrionidae,Meloidae,Dermestidae	UNIFI476-24_r_1_s_50	Acmaeodera crinita	0	UNIFI476-24	1	50	False	False	17721068	10145	17	1533	326.0	926.0	556.1898238747553	541.0
0	0	data/BGE00426_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	656	1533	Buprestidae,Biphyllidae,Nitidulidae,Tenebrionidae,Meloidae,Dermestidae	UNIFI476-24_r_1_s_100	Acmaeodera crinita	0	UNIFI476-24	1	100	False	False	17721068	7280	17	1533	230.0	784.0	465.55381604696674	456.0
0	0	data/BGE00426_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	656	1533	Buprestidae,Biphyllidae,Nitidulidae,Tenebrionidae,Meloidae,Dermestidae	UNIFI476-24_r_1.3_s_50	Acmaeodera crinita	0	UNIFI476-24	1.3	50	False	False	17721068	9924	17	1533	324.0	921.0	548.1409001956947	534.0
0	0	data/BGE00426_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	656	1533	Buprestidae,Biphyllidae,Nitidulidae,Tenebrionidae,Meloidae,Dermestidae	UNIFI476-24_r_1.3_s_100	Acmaeodera crinita	0	UNIFI476-24	1.3	100	False	False	17721068	7266	17	1533	230.0	784.0	464.5088062622309	456.0
0	0	data/BGE00426_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	656	1533	Buprestidae,Biphyllidae,Nitidulidae,Tenebrionidae,Meloidae,Dermestidae	UNIFI476-24_r_1.5_s_50	Acmaeodera crinita	0	UNIFI476-24	1.5	50	False	False	17721068	8636	17	1533	85.0	915.0	480.79060665362033	485.0
0	0	data/BGE00426_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	656	1533	Buprestidae,Biphyllidae,Nitidulidae,Tenebrionidae,Meloidae,Dermestidae	UNIFI476-24_r_1.5_s_100	Acmaeodera crinita	0	UNIFI476-24	1.5	100	False	False	17721068	6557	17	1533	81.0	780.0	417.4559686888454	434.0
19	54	data/BGE00426_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	656	1533	Acrididae,Reduviidae,Nitidulidae,Curculionidae,Bostrichidae,Ptinidae,Vespidae,Tetracampidae	UNIFI477-24_r_1_s_50	Acmaeodera flavolineata destructovittata	0	UNIFI477-24	1	50	False	False	18406689	1961	158	1533	4.0	478.0	97.77103718199609	85.0
12	16	data/BGE00426_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	656	1488	Acrididae,Reduviidae,Nitidulidae,Curculionidae,Bostrichidae,Ptinidae,Vespidae,Tetracampidae	UNIFI477-24_r_1_s_100	Acmaeodera flavolineata destructovittata	0	UNIFI477-24	1	100	False	False	18406689	874	158	1533	0.0	137.0	64.96673189823875	66.0
5	13	data/BGE00426_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	656	1533	Acrididae,Reduviidae	UNIFI477-24_r_1.3_s_50	Acmaeodera flavolineata destructovittata	0	UNIFI477-24	1.3	50	False	False	18406689	1469	158	1533	2.0	416.0	74.92759295499022	72.0
2	2	data/BGE00426_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	629	1461	Tettigoniidae,Acrididae,Reduviidae	UNIFI477-24_r_1.3_s_100	Acmaeodera flavolineata destructovittata	0	UNIFI477-24	1.3	100	False	False	18406689	738	158	1533	0.0	128.0	53.27788649706458	60.0
9	17	data/BGE00426_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	632	1509	Perlidae,Buprestidae,Dermestidae	UNIFI477-24_r_1.5_s_50	Acmaeodera flavolineata destructovittata	0	UNIFI477-24	1.5	50	False	False	18406689	963	158	1533	0.0	248.0	45.00195694716243	42.0
4	10	data/BGE00426_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	629	1413	Tettigoniidae,Acrididae,Reduviidae,Tephritidae,Vespidae	UNIFI477-24_r_1.5_s_100	Acmaeodera flavolineata destructovittata	0	UNIFI477-24	1.5	100	False	False	18406689	479	158	1533	0.0	106.0	30.996086105675147	28.0
45	98	data/BGE00426_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	656	1533	Tettigoniidae,Acrididae,Ninidae,Curculionidae,Bostrichidae,Ptinidae,Vespidae,Tetracampidae	UNIFI478-24_r_1_s_50	Acmaeodera nigellata	0	UNIFI478-24	1	50	False	False	21952273	1927	2727	1533	6.0	217.0	91.9119373776908	84.0
17	19	data/BGE00426_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	656	1533	Tettigoniidae,Acrididae,Ninidae,Curculionidae,Bostrichidae,Ptinidae,Vespidae,Tetracampidae	UNIFI478-24_r_1_s_100	Acmaeodera nigellata	0	UNIFI478-24	1	100	False	False	21952273	768	2727	1533	2.0	92.0	57.64774951076321	59.0
14	35	data/BGE00426_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	656	1533	Tettigoniidae,Acrididae,Reduviidae,Ulidiidae,Vespidae,Tetracampidae	UNIFI478-24_r_1.3_s_50	Acmaeodera nigellata	0	UNIFI478-24	1.3	50	False	False	21952273	1285	2727	1533	6.0	121.0	64.16634050880626	64.0
2	5	data/BGE00426_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	656	1533	Tettigoniidae,Acrididae,Nitidulidae,Curculionidae,Bostrichidae,Ptinidae,Vespidae,Tetracampidae	UNIFI478-24_r_1.3_s_100	Acmaeodera nigellata	0	UNIFI478-24	1.3	100	False	False	21952273	624	2727	1533	2.0	80.0	45.46183953033268	47.0
10	17	data/BGE00426_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	656	1530	Buprestidae,Anthicidae,Dermestidae,Bostrichidae,Ptinidae	UNIFI478-24_r_1.5_s_50	Acmaeodera nigellata	0	UNIFI478-24	1.5	50	False	False	21952273	735	2727	1533	0.0	77.0	34.38160469667319	32.0
11	12	data/BGE00426_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	656	1530	Tettigoniidae,Pamphagidae,Belostomatidae,Dermestidae,Tephritidae,Stratiomyidae,Vespidae	UNIFI478-24_r_1.5_s_100	Acmaeodera nigellata	0	UNIFI478-24	1.5	100	False	False	21952273	364	2727	1533	0.0	63.0	24.371819960861057	23.0
16	25	data/BGE00426_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	419	861	Reduviidae	UNIFI479-24_r_1_s_50	Acmaeodera pilosellae	0	UNIFI479-24	1	50	False	False	147155	27	34	1533	0.0	7.0	1.5264187866927592	1.0
0	6	data/BGE00426_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	371	675	Reduviidae	UNIFI479-24_r_1_s_100	Acmaeodera pilosellae	0	UNIFI479-24	1	100	False	False	147155	12	34	1533	0.0	5.0	1.0234833659491194	0.0
0	1	data/BGE00426_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	109	294	Reduviidae	UNIFI479-24_r_1.3_s_50	Acmaeodera pilosellae	0	UNIFI479-24	1.3	50	False	False	147155	4	34	1533	0.0	2.0	0.36203522504892366	0.0
0	1	data/BGE00426_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	109	294	Reduviidae	UNIFI479-24_r_1.3_s_100	Acmaeodera pilosellae	0	UNIFI479-24	1.3	100	False	False	147155	4	34	1533	0.0	2.0	0.36203522504892366	0.0
None	0	data/BGE00426_MGE-BGE_r1_1.3_1.5_s50_100.fasta	Local BLAST failed for sequence ''	Buprestidae	BLAST	family	COI-5P	None	0		UNIFI479-24_r_1.5_s_50	Acmaeodera pilosellae	0	UNIFI479-24	1.5	50	False	False	147155	0	34	1533	0	0	0	0
None	0	data/BGE00426_MGE-BGE_r1_1.3_1.5_s50_100.fasta	Local BLAST failed for sequence ''	Buprestidae	BLAST	family	COI-5P	None	0		UNIFI479-24_r_1.5_s_100	Acmaeodera pilosellae	0	UNIFI479-24	1.5	100	False	False	147155	0	34	1533	0	0	0	0
0	0	data/BGE00426_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	656	1533	Buprestidae,Dermestidae,Bostrichidae	UNIFI480-24_r_1_s_50	Acmaeodera pilosellae	0	UNIFI480-24	1	50	False	False	5723340	14891	58	1533	206.0	1467.0	576.7455968688845	500.0
0	0	data/BGE00426_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	656	1533	Buprestidae,Dermestidae,Bostrichidae	UNIFI480-24_r_1_s_100	Acmaeodera pilosellae	0	UNIFI480-24	1	100	False	False	5723340	6119	58	1533	70.0	1058.0	306.5088062622309	244.0
0	0	data/BGE00426_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	656	1533	Buprestidae,Dermestidae,Bostrichidae	UNIFI480-24_r_1.3_s_50	Acmaeodera pilosellae	0	UNIFI480-24	1.3	50	False	False	5723340	14100	58	1533	204.0	1465.0	544.79843444227	473.0
0	0	data/BGE00426_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	656	1533	Buprestidae,Dermestidae,Bostrichidae	UNIFI480-24_r_1.3_s_100	Acmaeodera pilosellae	0	UNIFI480-24	1.3	100	False	False	5723340	6011	58	1533	70.0	1058.0	300.18590998043055	232.0
0	0	data/BGE00426_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	656	1533	Buprestidae,Dermestidae,Bostrichidae	UNIFI480-24_r_1.5_s_50	Acmaeodera pilosellae	0	UNIFI480-24	1.5	50	False	False	5723340	12216	58	1533	4.0	1449.0	473.027397260274	391.0
0	0	data/BGE00426_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	656	1533	Buprestidae,Dermestidae,Bostrichidae	UNIFI480-24_r_1.5_s_100	Acmaeodera pilosellae	0	UNIFI480-24	1.5	100	False	False	5723340	5658	58	1533	4.0	1052.0	279.88649706457926	212.0
0	0	data/BGE00426_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	656	1533	Buprestidae,Dermestidae,Nemestrinidae	UNIFI481-24_r_1_s_50	Acmaeodera pilosellae	0	UNIFI481-24	1	50	False	False	9243139	10281	218	1533	195.0	1099.0	420.36203522504894	362.0
0	0	data/BGE00426_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	656	1533	Buprestidae,Dermestidae,Nemestrinidae	UNIFI481-24_r_1_s_100	Acmaeodera pilosellae	0	UNIFI481-24	1	100	False	False	9243139	4801	218	1533	40.0	812.0	249.28962818003913	210.0
0	0	data/BGE00426_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	656	1533	Buprestidae,Dermestidae,Nemestrinidae	UNIFI481-24_r_1.3_s_50	Acmaeodera pilosellae	0	UNIFI481-24	1.3	50	False	False	9243139	9714	218	1533	185.0	1094.0	395.11350293542074	349.0
0	0	data/BGE00426_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	656	1533	Buprestidae,Dermestidae,Nemestrinidae	UNIFI481-24_r_1.3_s_100	Acmaeodera pilosellae	0	UNIFI481-24	1.3	100	False	False	9243139	4681	218	1533	40.0	810.0	241.11350293542074	194.0
0	0	data/BGE00426_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	656	1527	Buprestidae,Dermestidae,Nemestrinidae	UNIFI481-24_r_1.5_s_50	Acmaeodera pilosellae	0	UNIFI481-24	1.5	50	False	False	9243139	8484	218	1533	0.0	1088.0	344.7495107632094	285.0
0	0	data/BGE00426_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	656	1527	Buprestidae,Dermestidae,Nemestrinidae	UNIFI481-24_r_1.5_s_100	Acmaeodera pilosellae	0	UNIFI481-24	1.5	100	False	False	9243139	4348	218	1533	0.0	809.0	221.51859099804307	179.0
0	0	data/BGE00426_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	656	1533	Scarabaeidae,Buprestidae,Limnichidae,Dermestidae	UNIFI482-24_r_1_s_50	Acmaeodera pulchra	0	UNIFI482-24	1	50	False	False	25165279	12836	4264	1533	189.0	991.0	515.545988258317	509.0
0	0	data/BGE00426_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	656	1533	Scarabaeidae,Buprestidae,Limnichidae,Dermestidae	UNIFI482-24_r_1_s_100	Acmaeodera pulchra	0	UNIFI482-24	1	100	False	False	25165279	4954	4264	1533	31.0	601.0	267.146771037182	261.0
0	0	data/BGE00426_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	656	1533	Scarabaeidae,Buprestidae,Limnichidae,Dermestidae	UNIFI482-24_r_1.3_s_50	Acmaeodera pulchra	0	UNIFI482-24	1.3	50	False	False	25165279	11164	4264	1533	23.0	964.0	437.87084148727985	445.0
0	0	data/BGE00426_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	656	1533	Scarabaeidae,Buprestidae,Limnichidae,Dermestidae	UNIFI482-24_r_1.3_s_100	Acmaeodera pulchra	0	UNIFI482-24	1.3	100	False	False	25165279	4555	4264	1533	21.0	585.0	238.61839530332682	230.0
0	0	data/BGE00426_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	656	1500	Scarabaeidae,Buprestidae,Limnichidae,Dermestidae	UNIFI482-24_r_1.5_s_50	Acmaeodera pulchra	0	UNIFI482-24	1.5	50	False	False	25165279	9050	4264	1533	0.0	946.0	352.4109589041096	366.0
0	0	data/BGE00426_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	656	1491	Scarabaeidae,Buprestidae,Limnichidae,Dermestidae	UNIFI482-24_r_1.5_s_100	Acmaeodera pulchra	0	UNIFI482-24	1.5	100	False	False	25165279	3936	4264	1533	0.0	574.0	202.9706457925636	196.0
0	0	data/BGE00426_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	656	1533	Scarabaeidae,Buprestidae,Dermestidae	UNIFI483-24_r_1_s_50	Acmaeodera pulchra	0	UNIFI483-24	1	50	False	False	43633935	25671	696	1533	691.0	2283.0	1295.7455968688846	1202.0
0	0	data/BGE00426_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	656	1533	Scarabaeidae,Buprestidae,Dermestidae	UNIFI483-24_r_1_s_100	Acmaeodera pulchra	0	UNIFI483-24	1	100	False	False	43633935	16051	696	1533	283.0	1524.0	981.931506849315	959.0
0	0	data/BGE00426_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	656	1533	Scarabaeidae,Buprestidae,Dermestidae	UNIFI483-24_r_1.3_s_50	Acmaeodera pulchra	0	UNIFI483-24	1.3	50	False	False	43633935	23570	696	1533	160.0	2261.0	1191.6066536203523	1156.0
0	0	data/BGE00426_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	656	1533	Scarabaeidae,Buprestidae,Dermestidae	UNIFI483-24_r_1.3_s_100	Acmaeodera pulchra	0	UNIFI483-24	1.3	100	False	False	43633935	15394	696	1533	156.0	1505.0	934.839530332681	930.0
0	0	data/BGE00426_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	656	1500	Scarabaeidae,Buprestidae,Limnichidae,Dermestidae	UNIFI483-24_r_1.5_s_50	Acmaeodera pulchra	0	UNIFI483-24	1.5	50	False	False	43633935	18783	696	1533	0.0	1798.0	962.2622309197652	1012.0
