ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	marker_code	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons	group_id	r	s	fcleaner	merge	n_reads_in	n_reads_aligned	n_reads_skipped	ref_length	cov_min	cov_max	cov_avg	cov_med
0	4	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	657	1566	Ichneumonidae	BGLIB856-24_r_1_s_50	Syrphoctonus elegans	0	BGLIB856-24	1	50	False	False	13277462	10824	3938	1566	3.0	966.0	473.7835249042146	449.5
0	1	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	657	1542	Ichneumonidae	BGLIB856-24_r_1_s_100	Syrphoctonus elegans	0	BGLIB856-24	1	100	False	False	13277462	5985	3938	1566	0.0	812.0	316.27203065134097	285.0
0	0	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	657	1566	Ichneumonidae	BGLIB856-24_r_1.3_s_50	Syrphoctonus elegans	0	BGLIB856-24	1.3	50	False	False	13277462	9882	3938	1566	2.0	950.0	429.8390804597701	399.0
0	1	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	657	1539	Ichneumonidae	BGLIB856-24_r_1.3_s_100	Syrphoctonus elegans	0	BGLIB856-24	1.3	100	False	False	13277462	5729	3938	1566	0.0	802.0	298.5536398467433	266.0
0	2	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	657	1545	Ichneumonidae	BGLIB856-24_r_1.5_s_50	Syrphoctonus elegans	0	BGLIB856-24	1.5	50	False	False	13277462	8039	3938	1566	0.0	934.0	349.17432950191574	329.0
0	0	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	657	1512	Ichneumonidae	BGLIB856-24_r_1.5_s_100	Syrphoctonus elegans	0	BGLIB856-24	1.5	100	False	False	13277462	5026	3938	1566	0.0	789.0	258.13984674329504	226.0
1	4	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	655	1536	Ichneumonidae	BGLIB857-24_r_1_s_50	Stenodontus biguttatus	0	BGLIB857-24	1	50	False	False	3890812	6723	1288	1536	83.0	893.0	324.556640625	286.0
0	0	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	655	1536	Ichneumonidae	BGLIB857-24_r_1_s_100	Stenodontus biguttatus	0	BGLIB857-24	1	100	False	False	3890812	4312	1288	1536	48.0	804.0	245.318359375	207.5
0	0	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	655	1536	Ichneumonidae	BGLIB857-24_r_1.3_s_50	Stenodontus biguttatus	0	BGLIB857-24	1.3	50	False	False	3890812	5935	1288	1536	54.0	858.0	282.12109375	236.0
0	0	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	655	1536	Ichneumonidae	BGLIB857-24_r_1.3_s_100	Stenodontus biguttatus	0	BGLIB857-24	1.3	100	False	False	3890812	3993	1288	1536	42.0	782.0	221.474609375	180.5
0	0	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	625	1461	Ichneumonidae	BGLIB857-24_r_1.5_s_50	Stenodontus biguttatus	0	BGLIB857-24	1.5	50	False	False	3890812	4663	1288	1536	0.0	823.0	216.744140625	187.0
0	0	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	607	1392	Ichneumonidae	BGLIB857-24_r_1.5_s_100	Stenodontus biguttatus	0	BGLIB857-24	1.5	100	False	False	3890812	3209	1288	1536	0.0	747.0	173.517578125	139.0
0	0	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	657	1566	Ichneumonidae	BGLIB858-24_r_1_s_50	Smicroplectrus bohemani	0	BGLIB858-24	1	50	False	False	14593156	9451	361	1566	200.0	859.0	580.5766283524904	577.0
0	0	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	657	1545	Ichneumonidae	BGLIB858-24_r_1_s_100	Smicroplectrus bohemani	0	BGLIB858-24	1	100	False	False	14593156	7498	361	1566	0.0	819.0	516.1264367816092	519.0
0	1	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	657	1560	Ichneumonidae	BGLIB858-24_r_1.3_s_50	Smicroplectrus bohemani	0	BGLIB858-24	1.3	50	False	False	14593156	8091	361	1566	0.0	853.0	490.69348659003833	525.5
0	0	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	657	1539	Ichneumonidae	BGLIB858-24_r_1.3_s_100	Smicroplectrus bohemani	0	BGLIB858-24	1.3	100	False	False	14593156	6540	361	1566	0.0	814.0	443.3486590038314	495.5
0	0	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	654	1458	Ichneumonidae,Crabronidae,Formicidae,Pteromalidae	BGLIB858-24_r_1.5_s_50	Smicroplectrus bohemani	0	BGLIB858-24	1.5	50	False	False	14593156	6300	361	1566	0.0	824.0	390.4750957854406	443.0
0	0	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	636	1419	Ichneumonidae	BGLIB858-24_r_1.5_s_100	Smicroplectrus bohemani	0	BGLIB858-24	1.5	100	False	False	14593156	5341	361	1566	0.0	788.0	363.55555555555554	419.0
