Filename,Process ID,n_reads,n_aligned,skipped_reads_low_rel,length,cov_min,cov_max,cov_avg,cov_med
BGLIB1386-24_r_1.5_s_100_BGLIB1386-24,BGLIB1386-24,8167136,915,89,1536,23.0,96.0,52.515625,52.0
BGLIB1415-24_r_1.5_s_100_BGLIB1415-24,BGLIB1415-24,4743870,18,400,1539,0.0,5.0,0.8421052631578947,0.0
BGLIB1409-24_r_1.5_s_100_BGLIB1409-24,BGLIB1409-24,4707541,144,385,1539,0.0,50.0,8.029239766081872,5.0
BGLIB1387-24_r_1.5_s_50_BGLIB1387-24,BGLIB1387-24,10305548,1668,443,1536,78.0,187.0,114.759765625,106.0
BGLIB1356-24_r_1.5_s_50_BGLIB1356-24,BGLIB1356-24,5600176,5510,317,1530,85.0,536.0,232.65490196078431,220.0
BGLIB1423-24_r_1_s_100_BGLIB1423-24,BGLIB1423-24,7459959,505,95,1539,5.0,64.0,29.42495126705653,28.0
BGLIB1409-24_r_1.3_s_100_BGLIB1409-24,BGLIB1409-24,4707541,171,385,1539,0.0,63.0,9.851851851851851,6.0
BGLIB1342-24_r_1.3_s_100_BGLIB1342-24,BGLIB1342-24,7443186,1068,127,1542,24.0,126.0,59.1011673151751,51.0
BGLIB1380-24_r_1_s_100_BGLIB1380-24,BGLIB1380-24,9441869,849,749,1545,0.0,132.0,50.61747572815534,49.0
BGLIB1375-24_r_1.5_s_100_BGLIB1375-24,BGLIB1375-24,9961623,164,1403,1533,0.0,32.0,14.095890410958905,15.0
BGLIB1362-24_r_1_s_50_BGLIB1362-24,BGLIB1362-24,6216426,5103,56,1539,0.0,725.0,250.00779727095517,197.0
BGLIB1419-24_r_1.5_s_50_BGLIB1419-24,BGLIB1419-24,5674805,674,80,1539,11.0,47.0,26.96101364522417,27.0
BGLIB1375-24_r_1.3_s_50_BGLIB1375-24,BGLIB1375-24,9961623,463,1403,1533,0.0,70.0,34.657534246575345,36.0
BGLIB1342-24_r_1.5_s_50_BGLIB1342-24,BGLIB1342-24,7443186,1639,127,1542,25.0,163.0,75.45136186770428,65.5
BGLIB1411-24_r_1_s_100_BGLIB1411-24,BGLIB1411-24,6202223,64,27,1539,0.0,12.0,3.879142300194932,3.0
BGLIB1418-24_r_1_s_100_BGLIB1418-24,BGLIB1418-24,7334952,742,99,1539,34.0,86.0,60.33918128654971,60.0
BGLIB1362-24_r_1_s_100_BGLIB1362-24,BGLIB1362-24,6216426,3771,56,1539,0.0,607.0,208.80506822612085,164.0
BGLIB1408-24_r_1.3_s_50_BGLIB1408-24,BGLIB1408-24,10839150,2028,161,1539,30.0,181.0,127.3391812865497,125.0
BGLIB1336-24_r_1_s_100_BGLIB1336-24,BGLIB1336-24,9195425,601,9,1539,9.0,73.0,36.67251461988304,36.0
BGLIB1358-24_r_1_s_50_BGLIB1358-24,BGLIB1358-24,13265448,4871,964,1539,0.0,779.0,387.2456140350877,347.0
BGLIB1338-24_r_1_s_50_BGLIB1338-24,BGLIB1338-24,11429683,6165,475,1539,1.0,715.0,469.60233918128654,470.0
BGLIB1341-24_r_1.5_s_100_BGLIB1341-24,BGLIB1341-24,6857822,1535,295,1539,20.0,146.0,78.14230019493178,78.0
BGLIB1350-24_r_1.3_s_50_BGLIB1350-24,BGLIB1350-24,6148796,249,17,1539,0.0,25.0,9.09746588693957,9.0
BGLIB1411-24_r_1_s_50_BGLIB1411-24,BGLIB1411-24,6202223,191,27,1539,0.0,28.0,7.791423001949318,7.0
BGLIB1408-24_r_1_s_50_BGLIB1408-24,BGLIB1408-24,10839150,2270,161,1539,30.0,191.0,138.14230019493178,137.0
BGLIB1352-24_r_1.5_s_100_BGLIB1352-24,BGLIB1352-24,1368956,347,183,1542,0.0,61.0,17.43579766536965,15.0
BGLIB1359-24_r_1.3_s_100_BGLIB1359-24,BGLIB1359-24,9379023,1233,41,1539,0.0,115.0,83.05653021442495,87.0
BGLIB1413-24_r_1.5_s_50_BGLIB1413-24,BGLIB1413-24,3107456,116,147,1539,0.0,14.0,4.584795321637427,4.0
BGLIB1364-24_r_1.5_s_50_BGLIB1364-24,BGLIB1364-24,8606377,288,12,1539,0.0,39.0,15.769980506822613,15.0
BGLIB1387-24_r_1.3_s_50_BGLIB1387-24,BGLIB1387-24,10305548,1774,443,1536,78.0,197.0,120.181640625,112.0
BGLIB1368-24_r_1.3_s_50_BGLIB1368-24,BGLIB1368-24,6898040,301,252,1539,2.0,25.0,12.226120857699804,12.0
BGLIB1416-24_r_1.3_s_50_BGLIB1416-24,BGLIB1416-24,8606186,3238,259,1539,48.0,498.0,144.26315789473685,125.0
BGLIB1348-24_r_1.3_s_100_BGLIB1348-24,BGLIB1348-24,6280769,326,200,1542,0.0,54.0,15.519455252918288,12.0
BGLIB1334-24_r_1.5_s_50_BGLIB1334-24,BGLIB1334-24,13059932,1004,659,1539,4.0,106.0,63.200779727095515,64.0
BGLIB1345-24_r_1_s_50_BGLIB1345-24,BGLIB1345-24,9509988,338,482,1539,0.0,58.0,20.892787524366472,18.0
BGLIB1405-24_r_1.5_s_100_BGLIB1405-24,BGLIB1405-24,45517664,8794,100,1539,173.0,1557.0,528.3937621832358,480.0
BGLIB1424-24_r_1.3_s_50_BGLIB1424-24,BGLIB1424-24,7269786,346,226,1539,5.0,38.0,14.50682261208577,14.0
