Filename,Process ID,n_reads,n_aligned,skipped_reads_low_rel,length,cov_min,cov_max,cov_avg,cov_med
BGLIB871-24_r_1.3_s_100_BGLIB871-24,BGLIB871-24,11876019,7374,258,1536,0.0,810.0,431.271484375,396.5
BGLIB886-24_r_1.5_s_50_BGLIB886-24,BGLIB886-24,9488233,168,191,1536,0.0,26.0,5.408203125,4.0
BGLIB921-24_r_1_s_50_BGLIB921-24,BGLIB921-24,4968982,524,253,1533,0.0,58.0,19.919765166340508,19.0
BGLIB907-24_r_1.5_s_100_BGLIB907-24,BGLIB907-24,9648417,2520,424,1578,0.0,357.0,135.4619771863118,126.5
BGLIB909-24_r_1.5_s_50_BGLIB909-24,BGLIB909-24,13552269,4206,463,1536,0.0,370.0,182.505859375,183.0
BGLIB938-24_r_1.5_s_50_BGLIB938-24,BGLIB938-24,3001205,43723,7151,1542,0.0,4015.0,2293.282101167315,2466.0
BGLIB886-24_r_1.3_s_100_BGLIB886-24,BGLIB886-24,9488233,29,191,1536,0.0,11.0,2.166015625,0.0
BGLIB881-24_r_1.3_s_100_BGLIB881-24,BGLIB881-24,6468293,3190,95,1542,41.0,361.0,168.55836575875486,153.5
BGLIB894-24_r_1.5_s_50_BGLIB894-24,BGLIB894-24,19182677,3232,945,1536,22.0,362.0,232.986328125,233.0
BGLIB898-24_r_1_s_100_BGLIB898-24,BGLIB898-24,7722710,593,231,1536,0.0,138.0,34.62109375,29.0
BGLIB881-24_r_1_s_50_BGLIB881-24,BGLIB881-24,6468293,4747,95,1542,61.0,451.0,222.10505836575877,200.0
BGLIB944-24_r_1.3_s_50_BGLIB944-24,BGLIB944-24,12047087,8225,3060,1566,0.0,937.0,392.96934865900386,443.0
BGLIB924-24_r_1.5_s_100_BGLIB924-24,BGLIB924-24,10595998,220,55,1542,0.0,37.0,10.426070038910506,8.0
BGLIB925-24_r_1_s_50_BGLIB925-24,BGLIB925-24,10028152,581,123,1548,0.0,85.0,23.017441860465116,16.0
BGLIB893-24_r_1_s_50_BGLIB893-24,BGLIB893-24,15326952,4816,48,1536,85.0,516.0,334.900390625,335.0
BGLIB904-24_r_1.5_s_50_BGLIB904-24,BGLIB904-24,14791935,6413,59,1536,45.0,630.0,343.921875,349.5
BGLIB885-24_r_1_s_100_BGLIB885-24,BGLIB885-24,5231865,261,228,1536,0.0,46.0,12.873046875,10.0
BGLIB912-24_r_1.3_s_50_BGLIB912-24,BGLIB912-24,12787595,1461,42,1536,1.0,142.0,66.376953125,63.0
BGLIB896-24_r_1.3_s_100_BGLIB896-24,BGLIB896-24,3653813,379,42,1536,0.0,98.0,24.24609375,16.0
BGLIB906-24_r_1.3_s_50_BGLIB906-24,BGLIB906-24,3898846,3968,255,1578,0.0,371.0,145.67680608365018,137.5
BGLIB931-24_r_1.5_s_100_BGLIB931-24,BGLIB931-24,4246913,532,255,1536,0.0,111.0,29.837890625,28.0
BGLIB940-24_r_1_s_50_BGLIB940-24,BGLIB940-24,13160624,1385,340,1566,0.0,149.0,62.63793103448276,61.0
BGLIB862-24_r_1.5_s_100_BGLIB862-24,BGLIB862-24,10770081,1216,130,1536,0.0,177.0,65.341796875,54.0
BGLIB889-24_r_1.3_s_50_BGLIB889-24,BGLIB889-24,11290700,1214,207,1554,8.0,133.0,54.43436293436294,49.0
BGLIB920-24_r_1.3_s_50_BGLIB920-24,BGLIB920-24,1539245,33,16,1545,0.0,10.0,1.778640776699029,0.0
BGLIB923-24_r_1.5_s_100_BGLIB923-24,BGLIB923-24,10638655,4932,88,1533,39.0,635.0,245.49902152641877,206.0
BGLIB942-24_r_1_s_100_BGLIB942-24,BGLIB942-24,13564391,3703,60,1509,0.0,507.0,222.57057654075547,216.0
BGLIB888-24_r_1.5_s_100_BGLIB888-24,BGLIB888-24,13516568,4189,503,1554,0.0,586.0,269.0057915057915,266.0
