ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	marker_code	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons	group_id	r	s	fcleaner	merge	n_reads_in	n_reads_aligned	n_reads_skipped	ref_length	cov_min	cov_max	cov_avg	cov_med
15	66	data/BGE00588_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	575	1425	Coenagrionidae,Carabidae,Staphylinidae,Scarabaeidae,Buprestidae,Dermestidae	BBIOP1806-24_r_1_s_50	Anthaxia nigritula	0	BBIOP1806-24	1	50	False	False	5171974	1216	1633	1533	0.0	353.0	101.39921722113503	75.0
5	58	data/BGE00588_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	488	1209	Ceratopogonidae	BBIOP1806-24_r_1_s_100	Anthaxia nigritula	0	BBIOP1806-24	1	100	False	False	5171974	837	1633	1533	0.0	315.0	87.54990215264188	43.0
7	20	data/BGE00588_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	550	1194	Staphylinidae,Syrphidae,Tephritidae	BBIOP1806-24_r_1.3_s_50	Anthaxia nigritula	0	BBIOP1806-24	1.3	50	False	False	5171974	482	1633	1533	0.0	161.0	31.426614481409	14.0
5	19	data/BGE00588_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	483	1068	Staphylinidae,Scarabaeidae,Syrphidae,Tephritidae	BBIOP1806-24_r_1.3_s_100	Anthaxia nigritula	12	BBIOP1806-24	1.3	100	False	False	5171974	279	1633	1533	0.0	137.0	25.20939334637965	9.0
2	2	data/BGE00588_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	412	846	Scarabaeidae,Tephritidae,Chrysopidae	BBIOP1806-24_r_1.5_s_50	Anthaxia nigritula	0	BBIOP1806-24	1.5	50	False	False	5171974	263	1633	1533	0.0	96.0	14.863013698630137	2.0
2	2	data/BGE00588_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	152	498	Staphylinidae,Scarabaeidae,Tephritidae,Chrysopidae	BBIOP1806-24_r_1.5_s_100	Anthaxia nigritula	0	BBIOP1806-24	1.5	100	False	False	5171974	114	1633	1533	0.0	94.0	10.596868884540118	0.0
19	42	data/BGE00588_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	656	1533	Buprestidae,Elateridae,Dermestidae	BBIOP1807-24_r_1_s_50	Anthaxia nigritula	0	BBIOP1807-24	1	50	False	False	11623644	4275	948	1533	36.0	723.0	170.81800391389433	141.0
12	32	data/BGE00588_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	656	1533	Buprestidae,Elateridae	BBIOP1807-24_r_1_s_100	Anthaxia nigritula	0	BBIOP1807-24	1	100	False	False	11623644	1337	948	1533	9.0	233.0	80.94911937377691	72.0
8	8	data/BGE00588_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	657	1533	Staphylinidae,Buprestidae	BBIOP1807-24_r_1.3_s_50	Anthaxia nigritula	0	BBIOP1807-24	1.3	50	False	False	11623644	3791	948	1533	28.0	661.0	137.08414872798434	99.0
7	7	data/BGE00588_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	657	1533	Buprestidae,Elmidae	BBIOP1807-24_r_1.3_s_100	Anthaxia nigritula	0	BBIOP1807-24	1.3	100	False	False	11623644	1092	948	1533	4.0	220.0	55.645792563600786	44.0
0	0	data/BGE00588_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	657	1533	Buprestidae,Elmidae	BBIOP1807-24_r_1.5_s_50	Anthaxia nigritula	0	BBIOP1807-24	1.5	50	False	False	11623644	3157	948	1533	3.0	451.0	113.58317025440313	89.0
0	0	data/BGE00588_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	657	1527	Buprestidae,Elateridae,Elmidae	BBIOP1807-24_r_1.5_s_100	Anthaxia nigritula	0	BBIOP1807-24	1.5	100	False	False	11623644	989	948	1533	0.0	200.0	49.80430528375734	39.0
5	26	data/BGE00588_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	655	1536	Buprestidae	BBIOP1808-24_r_1_s_50	Agrilus curtulus	0	BBIOP1808-24	1	50	False	False	7438196	1714	1317	1536	5.0	265.0	100.703125	102.0
8	22	data/BGE00588_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	656	1530	Scarabaeidae,Buprestidae	BBIOP1808-24_r_1_s_100	Agrilus curtulus	0	BBIOP1808-24	1	100	False	False	7438196	1027	1317	1536	0.0	182.0	79.044921875	82.0
1	5	data/BGE00588_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	656	1533	Buprestidae,Cleridae	BBIOP1808-24_r_1.3_s_50	Agrilus curtulus	0	BBIOP1808-24	1.3	50	False	False	7438196	1345	1317	1536	5.0	218.0	66.53515625	49.5
0	1	data/BGE00588_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	657	1530	Buprestidae,Cleridae,Melyridae	BBIOP1808-24_r_1.3_s_100	Agrilus curtulus	0	BBIOP1808-24	1.3	100	False	False	7438196	757	1317	1536	0.0	116.0	48.59375	42.5
0	1	data/BGE00588_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	627	1482	Carabidae,Buprestidae,Drosophilidae	BBIOP1808-24_r_1.5_s_50	Agrilus curtulus	0	BBIOP1808-24	1.5	50	False	False	7438196	1058	1317	1536	0.0	218.0	51.693359375	40.5
0	1	data/BGE00588_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	627	1482	Carabidae,Buprestidae,Drosophilidae	BBIOP1808-24_r_1.5_s_100	Agrilus curtulus	0	BBIOP1808-24	1.5	100	False	False	7438196	611	1317	1536	0.0	116.0	38.61328125	30.0
0	0	data/BGE00588_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	657	1533	Buprestidae	BBIOP1809-24_r_1_s_50	Agrilus antiquus	0	BBIOP1809-24	1	50	False	False	15312117	4205	690	1536	2.0	433.0	273.0234375	268.5
0	0	data/BGE00588_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	657	1530	Buprestidae	BBIOP1809-24_r_1_s_100	Agrilus antiquus	0	BBIOP1809-24	1	100	False	False	15312117	3136	690	1536	0.0	387.0	238.640625	234.0
