Filename,Process ID,n_reads,n_aligned,skipped_reads_low_rel,length,cov_min,cov_max,cov_avg,cov_med
BGSNL973-24_r_1.3_s_100_BGSNL973-24,BGSNL973-24,635663,4,108,1530,0.0,2.0,0.3,0.0
BGSNL1027-24_r_1.5_s_100_BGSNL1027-24,BGSNL1027-24,1627235,740,14,1530,0.0,71.0,36.71176470588235,37.0
BGSNL1016-24_r_1.5_s_100_BGSNL1016-24,BGSNL1016-24,5904083,1053,29,1530,0.0,115.0,50.20196078431373,50.0
BGSNL1036-24_r_1.3_s_50_BGSNL1036-24,BGSNL1036-24,7419894,1157,40,1533,19.0,87.0,47.99804305283757,47.0
BGSNL1044-24_r_1_s_100_BGSNL1044-24,BGSNL1044-24,15016892,1320,281,1545,0.0,149.0,73.71067961165049,68.0
BGSNL971-24_r_1.5_s_100_BGSNL971-24,BGSNL971-24,268621,4,56,1530,0.0,1.0,0.16862745098039217,0.0
BGSNL989-24_r_1.3_s_50_BGSNL989-24,BGSNL989-24,9676159,4109,79,1530,0.0,310.0,221.2,216.5
BGSNL967-24_r_1.5_s_50_BGSNL967-24,BGSNL967-24,3983643,2717,81,1530,64.0,196.0,133.12156862745098,133.5
BGSNL977-24_r_1.3_s_50_BGSNL977-24,BGSNL977-24,12456162,2205,11,1533,0.0,144.0,85.12328767123287,81.0
BGSNL999-24_r_1.3_s_50_BGSNL999-24,BGSNL999-24,6298793,2638,359,1530,0.0,222.0,173.978431372549,173.0
BGSNL1030-24_r_1_s_100_BGSNL1030-24,BGSNL1030-24,24846,4,10,1530,0.0,4.0,0.37450980392156863,0.0
BGSNL1003-24_r_1.5_s_50_BGSNL1003-24,BGSNL1003-24,3518035,1273,25,1530,0.0,108.0,44.90588235294118,42.5
BGSNL972-24_r_1.5_s_50_BGSNL972-24,BGSNL972-24,99076,6,18,1530,0.0,3.0,0.22941176470588234,0.0
BGSNL978-24_r_1.3_s_100_BGSNL978-24,BGSNL978-24,12334399,1199,199,1530,0.0,134.0,61.6843137254902,53.5
BGSNL973-24_r_1.5_s_100_BGSNL973-24,BGSNL973-24,635663,4,108,1530,0.0,2.0,0.3,0.0
BGSNL991-24_r_1.5_s_100_BGSNL991-24,BGSNL991-24,4364054,162,7,1530,0.0,22.0,7.443137254901961,6.0
BGSNL1001-24_r_1_s_50_BGSNL1001-24,BGSNL1001-24,6739772,5090,8,1530,0.0,338.0,215.71372549019608,209.0
BGSNL966-24_r_1.5_s_50_BGSNL966-24,BGSNL966-24,6843036,7414,161,1530,185.0,505.0,357.36470588235295,359.0
BGSNL1032-24_r_1.5_s_100_BGSNL1032-24,BGSNL1032-24,3164290,114,8,1530,0.0,14.0,5.943137254901961,6.0
BGSNL954-24_r_1_s_100_BGSNL954-24,BGSNL954-24,1318081,545,206,1533,4.0,65.0,27.622309197651663,24.0
BGSNL993-24_r_1.3_s_100_BGSNL993-24,BGSNL993-24,9186309,611,55,1530,0.0,66.0,32.86078431372549,33.0
BGSNL992-24_r_1.5_s_50_BGSNL992-24,BGSNL992-24,8552091,652,28,1530,0.0,57.0,28.352941176470587,29.0
BGSNL1045-24_r_1.5_s_50_BGSNL1045-24,BGSNL1045-24,8722679,3020,16,1533,60.0,216.0,140.56751467710373,138.0
BGSNL1009-24_r_1.5_s_100_BGSNL1009-24,BGSNL1009-24,8288860,2707,210,1530,0.0,310.0,212.36274509803923,208.0
BGSNL1043-24_r_1.3_s_100_BGSNL1043-24,BGSNL1043-24,7927433,1930,4,1545,0.0,180.0,110.673786407767,109.0
BGSNL972-24_r_1_s_100_BGSNL972-24,BGSNL972-24,99076,7,18,1530,0.0,7.0,0.6235294117647059,0.0
BGSNL989-24_r_1.5_s_50_BGSNL989-24,BGSNL989-24,9676159,3909,79,1530,0.0,310.0,212.0607843137255,207.0
