Filename,Process ID,n_reads,n_aligned,skipped_reads_low_rel,length,cov_min,cov_max,cov_avg,cov_med
BBIOP1859-24_r_1.5_s_100_BBIOP1859-24,BBIOP1859-24,9863547,4098,485,1530,0.0,485.0,316.5176470588235,349.0
BBIOP1863-24_r_1.5_s_100_BBIOP1863-24,BBIOP1863-24,10145201,61,4060,1530,0.0,23.0,3.43921568627451,0.0
BBIOP1837-24_r_1.5_s_50_BBIOP1837-24,BBIOP1837-24,13369968,1034,285,1533,2.0,136.0,45.45792563600783,41.0
BBIOP1895-24_r_1.3_s_50_BBIOP1895-24,BBIOP1895-24,14657876,1191,3041,1533,0.0,269.0,51.03522504892368,33.0
BBIOP1811-24_r_1_s_50_BBIOP1811-24,BBIOP1811-24,9698408,1169,848,1530,21.0,171.0,78.26274509803922,75.0
BGE00588-NC_r_1.5_s_50_BGE00588-NC,BGE00588-NC,902217,31,304,1539,0.0,19.0,0.7563352826510721,0.0
BBIOP1877-24_r_1.5_s_50_BBIOP1877-24,BBIOP1877-24,8462012,2682,95,1545,3.0,288.0,100.46990291262136,94.0
BBIOP1865-24_r_1_s_50_BBIOP1865-24,BBIOP1865-24,9057046,1214,948,1530,0.0,253.0,62.08039215686274,47.5
BBIOP1894-24_r_1.3_s_50_BBIOP1894-24,BBIOP1894-24,10650837,3493,174,1533,135.0,288.0,200.1839530332681,194.0
BBIOP1825-24_r_1.3_s_50_BBIOP1825-24,BBIOP1825-24,15262283,12353,954,1533,586.0,1017.0,793.7886497064579,790.0
BBIOP1850-24_r_1_s_50_BBIOP1850-24,BBIOP1850-24,6106393,1192,1811,1533,0.0,298.0,101.62622309197651,75.0
BBIOP1819-24_r_1.3_s_50_BBIOP1819-24,BBIOP1819-24,9277601,410,4249,1533,0.0,166.0,21.455968688845402,7.0
BBIOP1857-24_r_1.5_s_50_BBIOP1857-24,BBIOP1857-24,11828808,576,1858,1533,0.0,88.0,22.174168297455967,17.0
BBIOP1898-24_r_1.3_s_100_BBIOP1898-24,BBIOP1898-24,6425939,78,1523,1533,0.0,53.0,6.473581213307241,0.0
BBIOP1863-24_r_1.5_s_50_BBIOP1863-24,BBIOP1863-24,10145201,350,4060,1530,0.0,65.0,11.533333333333333,7.0
BBIOP1896-24_r_1.3_s_100_BBIOP1896-24,BBIOP1896-24,13847178,413,1724,1533,1.0,101.0,24.328767123287673,17.0
BBIOP1898-24_r_1.5_s_100_BBIOP1898-24,BBIOP1898-24,6425939,20,1523,1533,0.0,10.0,0.8297455968688845,0.0
BBIOP1838-24_r_1.5_s_100_BBIOP1838-24,BBIOP1838-24,11616356,1150,173,1533,0.0,157.0,66.72211350293541,64.0
BBIOP1828-24_r_1_s_50_BBIOP1828-24,BBIOP1828-24,12409069,8968,1484,1533,296.0,917.0,532.1448140900196,527.0
