Filename,Process ID,n_reads,n_aligned,skipped_reads_low_rel,length,cov_min,cov_max,cov_avg,cov_med
BGLIB439-23_r_1.5_s_50_BGLIB439-23,BGLIB439-23,11471961,2457,381,1566,0.0,224.0,94.88697318007662,99.0
BGLIB475-23_r_1.5_s_100_BGLIB475-23,BGLIB475-23,14546068,672,80,1536,0.0,97.0,37.654296875,38.0
BGLIB421-23_r_1_s_100_BGLIB421-23,BGLIB421-23,9141325,529,33,1536,0.0,74.0,28.330078125,26.0
BGLIB453-23_r_1_s_100_BGLIB453-23,BGLIB453-23,12046393,2970,285,1536,12.0,285.0,163.173828125,161.0
BGLIB414-23_r_1.3_s_100_BGLIB414-23,BGLIB414-23,17663205,8367,490,1566,0.0,870.0,464.43869731800766,494.5
BGLIB427-23_r_1_s_50_BGLIB427-23,BGLIB427-23,13765640,3907,271,1566,0.0,324.0,180.85249042145594,179.0
BGLIB426-23_r_1_s_50_BGLIB426-23,BGLIB426-23,5374689,1327,188,1566,0.0,115.0,54.14367816091954,54.0
BGLIB454-23_r_1_s_100_BGLIB454-23,BGLIB454-23,4239414,28263,256,1536,132.0,3329.0,1550.92578125,1491.5
BGLIB409-23_r_1.3_s_50_BGLIB409-23,BGLIB409-23,1930192,13982,19,1536,1.0,1090.0,600.10546875,593.0
BGLIB417-23_r_1_s_100_BGLIB417-23,BGLIB417-23,3581945,1002,679,1536,13.0,155.0,52.755859375,47.0
BGLIB390-23_r_1.3_s_50_BGLIB390-23,BGLIB390-23,11036787,350,117,1557,0.0,43.0,12.693641618497109,11.0
BGLIB419-23_r_1.3_s_50_BGLIB419-23,BGLIB419-23,19940923,14016,4964,1536,1.0,1161.0,774.978515625,772.5
BGLIB412-23_r_1.3_s_50_BGLIB412-23,BGLIB412-23,4624298,1157,10,1566,0.0,113.0,48.87931034482759,44.0
BGLIB453-23_r_1.3_s_100_BGLIB453-23,BGLIB453-23,12046393,2866,285,1536,0.0,284.0,155.75390625,153.0
BGLIB457-23_r_1.3_s_50_BGLIB457-23,BGLIB457-23,6256917,1139,27,1566,0.0,86.0,41.258620689655174,40.0
BGLIB461-23_r_1_s_50_BGLIB461-23,BGLIB461-23,8894013,6041,420,1536,10.0,513.0,265.2578125,251.5
BGLIB418-23_r_1.5_s_100_BGLIB418-23,BGLIB418-23,10716914,3745,1785,1536,0.0,433.0,213.40234375,218.5
BGLIB460-23_r_1.3_s_100_BGLIB460-23,BGLIB460-23,2480132,113,36,1536,0.0,20.0,6.18359375,6.0
BGLIB438-23_r_1.3_s_100_BGLIB438-23,BGLIB438-23,7282562,1769,1783,1566,0.0,236.0,92.80459770114942,102.0
BGLIB446-23_r_1.3_s_100_BGLIB446-23,BGLIB446-23,14053863,1269,30,1542,0.0,146.0,74.28988326848248,77.0
BGLIB466-23_r_1_s_50_BGLIB466-23,BGLIB466-23,29100676,1808,225,1536,0.0,127.0,77.236328125,76.0
