ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	marker_code	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons	group_id	r	s	fcleaner	merge
0	0	data/BGE00307_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pyralidae	BLAST	family	COI-5P	657	1530	Pyralidae	BGSNL1331-24_r_1_s_50	Hypsopygia incarnatalis	0	BGSNL1331-24	1	50	False	False
0	0	data/BGE00307_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pyralidae	BLAST	family	COI-5P	657	1530	Pyralidae	BGSNL1331-24_r_1_s_100	Hypsopygia incarnatalis	0	BGSNL1331-24	1	100	False	False
0	0	data/BGE00307_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pyralidae	BLAST	family	COI-5P	657	1530	Pyralidae	BGSNL1331-24_r_1.3_s_50	Hypsopygia incarnatalis	0	BGSNL1331-24	1.3	50	False	False
0	0	data/BGE00307_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pyralidae	BLAST	family	COI-5P	657	1530	Pyralidae	BGSNL1331-24_r_1.3_s_100	Hypsopygia incarnatalis	0	BGSNL1331-24	1.3	100	False	False
0	0	data/BGE00307_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pyralidae	BLAST	family	COI-5P	657	1530	Pyralidae	BGSNL1331-24_r_1.5_s_50	Hypsopygia incarnatalis	0	BGSNL1331-24	1.5	50	False	False
0	0	data/BGE00307_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pyralidae	BLAST	family	COI-5P	657	1530	Pyralidae	BGSNL1331-24_r_1.5_s_100	Hypsopygia incarnatalis	0	BGSNL1331-24	1.5	100	False	False
0	0	data/BGE00307_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pyralidae	BLAST	family	COI-5P	657	1542	Pyralidae	BGSNL1332-24_r_1_s_50	Keradere argyrophanes	0	BGSNL1332-24	1	50	False	False
0	0	data/BGE00307_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pyralidae	BLAST	family	COI-5P	657	1530	Pyralidae	BGSNL1332-24_r_1_s_100	Keradere argyrophanes	0	BGSNL1332-24	1	100	False	False
0	0	data/BGE00307_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pyralidae	BLAST	family	COI-5P	657	1542	Pyralidae	BGSNL1332-24_r_1.3_s_50	Keradere argyrophanes	0	BGSNL1332-24	1.3	50	False	False
0	0	data/BGE00307_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pyralidae	BLAST	family	COI-5P	657	1530	Pyralidae	BGSNL1332-24_r_1.3_s_100	Keradere argyrophanes	0	BGSNL1332-24	1.3	100	False	False
