Filename,Process ID,n_reads,n_aligned,skipped_reads_low_rel,length,cov_min,cov_max,cov_avg,cov_med
BGLIB518-23_r_1.5_s_50_BGLIB518-23,BGLIB518-23,18313899,6469,409,1566,0.0,726.0,365.30651340996167,422.5
BGLIB551-23_r_1.5_s_100_BGLIB551-23,BGLIB551-23,161578,7,9,1566,0.0,2.0,0.36398467432950193,0.0
BGLIB568-23_r_1.5_s_100_BGLIB568-23,BGLIB568-23,60575,68,17,1536,0.0,13.0,3.962890625,4.0
BGE00406-NC_r_1.5_s_50_BGE00406-NC,BGE00406-NC,14601,3,2,1539,0.0,1.0,0.15789473684210525,0.0
BGLIB555-23_r_1_s_100_BGLIB555-23,BGLIB555-23,4258054,2595,105,1536,0.0,290.0,170.2109375,165.5
BGLIB495-23_r_1.3_s_100_BGLIB495-23,BGLIB495-23,14863649,4041,66,1536,0.0,507.0,251.283203125,249.0
BGLIB540-23_r_1.5_s_100_BGLIB540-23,BGLIB540-23,2407686,1624,155,1566,0.0,228.0,90.01532567049809,92.5
BGLIB485-23_r_1.3_s_50_BGLIB485-23,BGLIB485-23,448784,497,97,1566,0.0,62.0,22.93486590038314,24.0
BGLIB522-23_r_1.3_s_50_BGLIB522-23,BGLIB522-23,353598,421,71,1566,0.0,41.0,20.57471264367816,22.0
BGLIB567-23_r_1.3_s_50_BGLIB567-23,BGLIB567-23,4770904,15594,4,1536,0.0,1321.0,688.408203125,737.0
BGLIB565-23_r_1.5_s_50_BGLIB565-23,BGLIB565-23,3956431,2354,154,1566,0.0,237.0,100.80268199233717,106.5
BGLIB485-23_r_1_s_100_BGLIB485-23,BGLIB485-23,448784,332,97,1566,0.0,36.0,19.373563218390803,20.0
BGLIB511-23_r_1_s_50_BGLIB511-23,BGLIB511-23,235913,455,39,1566,0.0,55.0,20.093869731800766,19.0
BGLIB504-23_r_1_s_50_BGLIB504-23,BGLIB504-23,1167957,623,10,1557,0.0,506.0,19.346820809248555,6.0
BGLIB531-23_r_1.3_s_100_BGLIB531-23,BGLIB531-23,1118331,1946,89,1566,0.0,209.0,121.02873563218391,120.0
BGLIB569-23_r_1.5_s_100_BGLIB569-23,BGLIB569-23,2701173,34,133,1566,0.0,10.0,1.7452107279693487,1.0
BGLIB514-23_r_1.3_s_50_BGLIB514-23,BGLIB514-23,6255123,5943,2,1536,1.0,506.0,313.697265625,318.0
BGLIB507-23_r_1.3_s_100_BGLIB507-23,BGLIB507-23,1644328,380,30,1533,1.0,45.0,19.129158512720156,18.0
BGLIB477-23_r_1.5_s_50_BGLIB477-23,BGLIB477-23,1737937,1019,2,1536,0.0,105.0,44.001953125,43.0
BGLIB521-23_r_1_s_50_BGLIB521-23,BGLIB521-23,3583269,2669,391,1566,0.0,227.0,147.11877394636016,148.0
BGLIB549-23_r_1_s_50_BGLIB549-23,BGLIB549-23,3498622,2900,853,1536,1.0,268.0,152.71875,154.0
BGLIB489-23_r_1_s_100_BGLIB489-23,BGLIB489-23,12316334,6742,5,1539,60.0,709.0,375.3235867446394,347.0
BGLIB529-23_r_1.3_s_100_BGLIB529-23,BGLIB529-23,1879372,5679,3561,1566,0.0,587.0,334.5478927203065,352.5
BGLIB542-23_r_1.5_s_100_BGLIB542-23,BGLIB542-23,5563689,2013,1354,1566,0.0,272.0,126.42145593869732,134.0
BGLIB512-23_r_1.3_s_100_BGLIB512-23,BGLIB512-23,30309,11,0,1566,0.0,2.0,0.6360153256704981,1.0
BGLIB526-23_r_1_s_100_BGLIB526-23,BGLIB526-23,382291,70,9,1536,0.0,8.0,4.150390625,4.0
BGLIB544-23_r_1.5_s_100_BGLIB544-23,BGLIB544-23,875766,99,4,1566,0.0,20.0,5.245210727969349,4.0
BGLIB489-23_r_1_s_50_BGLIB489-23,BGLIB489-23,12316334,9534,5,1539,239.0,794.0,462.7797270955166,433.0
BGLIB513-23_r_1.3_s_100_BGLIB513-23,BGLIB513-23,687876,47,13,1542,0.0,11.0,2.5058365758754864,2.0
BGLIB514-23_r_1_s_50_BGLIB514-23,BGLIB514-23,6255123,6279,2,1536,168.0,510.0,330.263671875,330.0
BGLIB546-23_r_1_s_50_BGLIB546-23,BGLIB546-23,11945800,1965,564,1566,3.0,205.0,99.13793103448276,96.0
BGLIB520-23_r_1_s_50_BGLIB520-23,BGLIB520-23,249313,58,5,1566,0.0,10.0,2.2758620689655173,2.0
BGLIB559-23_r_1.3_s_100_BGLIB559-23,BGLIB559-23,64143,131,4,1566,0.0,20.0,7.565134099616858,7.0
BGLIB511-23_r_1.3_s_50_BGLIB511-23,BGLIB511-23,235913,417,39,1566,0.0,44.0,18.302681992337163,19.0
BGLIB538-23_r_1.5_s_100_BGLIB538-23,BGLIB538-23,411940,74,84,1536,0.0,16.0,3.796875,3.0
BGLIB563-23_r_1_s_100_BGLIB563-23,BGLIB563-23,132503,13,0,1536,0.0,3.0,0.79296875,1.0
BGLIB508-23_r_1_s_50_BGLIB508-23,BGLIB508-23,760195,98,7,1566,0.0,11.0,4.111111111111111,4.0
BGLIB500-23_r_1.5_s_100_BGLIB500-23,BGLIB500-23,10457700,1431,223,1566,0.0,184.0,79.00766283524904,80.5
