ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	marker_code	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons	group_id	r	s	fcleaner	merge	n_reads_in	n_reads_aligned	n_reads_skipped	ref_length	cov_min	cov_max	cov_avg	cov_med
8	33	data/BGE00316_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Eriocottidae	BLAST	family	COI-5P	642	1470	Eriocottidae,Sesiidae,Limacodidae,Nymphalidae,Crambidae,Geometridae,Prodoxidae	BGSNL2186-24_r_1_s_50	Eriocottis andalusiella	0	BGSNL2186-24	1	50	False	False	968782	238	217	1536	0.0	40.0	11.673828125	9.0
1	13	data/BGE00316_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Eriocottidae	BLAST	family	COI-5P	548	1125	Sesiidae,Limacodidae,Nymphalidae,Geometridae,Prodoxidae	BGSNL2186-24_r_1_s_100	Eriocottis andalusiella	0	BGSNL2186-24	1	100	False	False	968782	100	217	1536	0.0	34.0	6.93359375	4.0
6	8	data/BGE00316_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Eriocottidae	BLAST	family	COI-5P	618	1422	Dytiscidae,Carabidae,Staphylinidae,Drosophilidae,Eriocottidae	BGSNL2186-24_r_1.3_s_50	Eriocottis andalusiella	0	BGSNL2186-24	1.3	50	False	False	968782	162	217	1536	0.0	28.0	6.779296875	5.0
0	0	data/BGE00316_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Eriocottidae	BLAST	family	COI-5P	473	900	Curculionidae	BGSNL2186-24_r_1.3_s_100	Eriocottis andalusiella	0	BGSNL2186-24	1.3	100	False	False	968782	69	217	1536	0.0	22.0	3.93359375	1.0
0	2	data/BGE00316_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Eriocottidae	BLAST	family	COI-5P	489	1194	Eriocottidae,Erebidae,Crambidae,Thyrididae	BGSNL2186-24_r_1.5_s_50	Eriocottis andalusiella	0	BGSNL2186-24	1.5	50	False	False	968782	109	217	1536	0.0	24.0	3.85546875	3.0
0	0	data/BGE00316_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Eriocottidae	BLAST	family	COI-5P	465	630	Limacodidae,Bombycidae,Nymphalidae,Pyralidae	BGSNL2186-24_r_1.5_s_100	Eriocottis andalusiella	0	BGSNL2186-24	1.5	100	False	False	968782	41	217	1536	0.0	18.0	1.7890625	0.0
18	54	data/BGE00316_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Eriocottidae	BLAST	family	COI-5P	657	1521	Staphylinidae,Lycaenidae,Pyralidae,Geometridae	BGSNL2187-24_r_1_s_50	Eriocottis andalusiella	0	BGSNL2187-24	1	50	False	False	717079	226	100	1536	0.0	35.0	12.037109375	10.0
11	35	data/BGE00316_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Eriocottidae	BLAST	family	COI-5P	645	1446	Oecophoridae,Eriocottidae,Sphingidae,Papilionidae,Crambidae,Geometridae	BGSNL2187-24_r_1_s_100	Eriocottis andalusiella	0	BGSNL2187-24	1	100	False	False	717079	125	100	1536	0.0	27.0	8.634765625	5.0
14	14	data/BGE00316_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Eriocottidae	BLAST	family	COI-5P	657	1506	Depressariidae,Noctuidae,Erebidae,Euteliidae,Papilionidae,Geometridae	BGSNL2187-24_r_1.3_s_50	Eriocottis andalusiella	0	BGSNL2187-24	1.3	50	False	False	717079	176	100	1536	0.0	27.0	8.607421875	7.0
12	12	data/BGE00316_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Eriocottidae	BLAST	family	COI-5P	645	1419	Gelechiidae,Depressariidae,Tortricidae,Erebidae,Crambidae,Geometridae	BGSNL2187-24_r_1.3_s_100	Eriocottis andalusiella	0	BGSNL2187-24	1.3	100	False	False	717079	91	100	1536	0.0	21.0	5.89453125	4.0
