ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	marker_code	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons	group_id	r	s	fcleaner	merge	n_reads_in	n_reads_aligned	n_reads_skipped	ref_length	cov_min	cov_max	cov_avg	cov_med	inst	validation_steps	assembly_params
0	0	data/BGE00418_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1539	Scarabaeidae	BGLIB1616-24_r_1_s_50	Hoplia hungarica	0	BGLIB1616-24	1	50	False	False	29131630	4802	207	1539	8.0	659.0	273.5477582846004	245.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00418_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1536	Scarabaeidae	BGLIB1616-24_r_1_s_100	Hoplia hungarica	0	BGLIB1616-24	1	100	False	False	29131630	3445	207	1539	0.0	590.0	228.12670565302145	205.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00418_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1539	Scarabaeidae	BGLIB1616-24_r_1.3_s_50	Hoplia hungarica	0	BGLIB1616-24	1.3	50	False	False	29131630	4181	207	1539	8.0	647.0	241.26900584795322	218.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00418_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1536	Scarabaeidae	BGLIB1616-24_r_1.3_s_100	Hoplia hungarica	0	BGLIB1616-24	1.3	100	False	False	29131630	3221	207	1539	0.0	585.0	210.37816764132555	189.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00418_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1494	Scarabaeidae	BGLIB1616-24_r_1.5_s_50	Hoplia hungarica	0	BGLIB1616-24	1.5	50	False	False	29131630	3432	207	1539	0.0	606.0	203.07407407407408	182.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00418_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1482	Scarabaeidae	BGLIB1616-24_r_1.5_s_100	Hoplia hungarica	0	BGLIB1616-24	1.5	100	False	False	29131630	2789	207	1539	0.0	557.0	183.59454191033137	160.0	Naturalis Biodiversity Center	1	6
9	24	data/BGE00418_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	655	1536	Staphylinidae,Scarabaeidae	BGLIB1617-24_r_1_s_50	Hoplia hungarica	0	BGLIB1617-24	1	50	False	False	23833926	2190	286	1539	0.0	204.0	91.47953216374269	84.0	Naturalis Biodiversity Center	1	6
9	15	data/BGE00418_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	654	1527	Staphylinidae,Scarabaeidae,Geotrupidae	BGLIB1617-24_r_1_s_100	Hoplia hungarica	0	BGLIB1617-24	1	100	False	False	23833926	884	286	1539	0.0	148.0	50.25925925925926	43.0	Naturalis Biodiversity Center	1	6
5	7	data/BGE00418_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	655	1527	Staphylinidae,Hydraenidae,Scarabaeidae	BGLIB1617-24_r_1.3_s_50	Hoplia hungarica	0	BGLIB1617-24	1.3	50	False	False	23833926	1866	286	1539	0.0	189.0	77.65692007797271	73.0	Naturalis Biodiversity Center	1	6
5	9	data/BGE00418_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	655	1452	Staphylinidae,Scarabaeidae	BGLIB1617-24_r_1.3_s_100	Hoplia hungarica	0	BGLIB1617-24	1.3	100	False	False	23833926	830	286	1539	0.0	120.0	45.771929824561404	41.0	Naturalis Biodiversity Center	1	6
4	4	data/BGE00418_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	655	1455	Staphylinidae,Hydraenidae,Scarabaeidae	BGLIB1617-24_r_1.5_s_50	Hoplia hungarica	0	BGLIB1617-24	1.5	50	False	False	23833926	1512	286	1539	0.0	165.0	61.94541910331384	61.0	Naturalis Biodiversity Center	1	6
5	8	data/BGE00418_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	655	1368	Staphylinidae,Hydraenidae,Scarabaeidae	BGLIB1617-24_r_1.5_s_100	Hoplia hungarica	0	BGLIB1617-24	1.5	100	False	False	23833926	684	286	1539	0.0	96.0	36.89278752436647	37.0	Naturalis Biodiversity Center	1	6
7	11	data/BGE00418_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	503	1263		BGLIB1618-24_r_1_s_50	Hoplia kunzii	0	BGLIB1618-24	1	50	False	False	8080295	1535	3542	1539	0.0	329.0	119.7719298245614	121.0	Naturalis Biodiversity Center	1	6
4	7	data/BGE00418_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	488	1200	Nymphalidae	BGLIB1618-24_r_1_s_100	Hoplia kunzii	1	BGLIB1618-24	1	100	False	False	8080295	1152	3542	1539	0.0	320.0	104.9551656920078	102.0	Naturalis Biodiversity Center	1	6
3	3	data/BGE00418_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	199	807	Staphylinidae,Chrysomelidae	BGLIB1618-24_r_1.3_s_50	Hoplia kunzii	0	BGLIB1618-24	1.3	50	False	False	8080295	392	3542	1539	0.0	136.0	23.99805068226121	1.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00418_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	187	621	Chrysomelidae,Cerambycidae	BGLIB1618-24_r_1.3_s_100	Hoplia kunzii	1	BGLIB1618-24	1.3	100	False	False	8080295	215	3542	1539	0.0	128.0	18.037037037037038	0.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00418_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	253	390	Staphylinidae,Chrysomelidae,Cerambycidae,Curculionidae,Dermestidae	BGLIB1618-24_r_1.5_s_50	Hoplia kunzii	0	BGLIB1618-24	1.5	50	False	False	8080295	160	3542	1539	0.0	135.0	5.916179337231969	0.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00418_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	229	285	Chrysomelidae,Cerambycidae	BGLIB1618-24_r_1.5_s_100	Hoplia kunzii	2	BGLIB1618-24	1.5	100	False	False	8080295	18	3542	1539	0.0	17.0	1.124756335282651	0.0	Naturalis Biodiversity Center	1	6
10	10	data/BGE00418_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	609	1443	Scarabaeidae,Tenebrionidae	BGLIB1619-24_r_1_s_50	Hoplia minuta	0	BGLIB1619-24	1	50	False	False	8804050	1519	2201	1539	0.0	464.0	88.9317738791423	46.0	Naturalis Biodiversity Center	1	6
