Filename,Process ID,n_reads,n_aligned,skipped_reads_low_rel,length,cov_min,cov_max,cov_avg,cov_med
BGLIB040-23_r_1.5_s_50_BGLIB040-23,BGLIB040-23,13717169,1163,16,1530,10.0,108.0,49.537254901960786,46.0
BGLIB081-23_r_1.5_s_100_BGLIB081-23,BGLIB081-23,312635,4,0,1551,0.0,2.0,0.1895551257253385,0.0
BGLIB076-23_r_1_s_50_BGLIB076-23,BGLIB076-23,10772572,4044,200,1551,7.0,348.0,161.0522243713733,160.0
BGLIB079-23_r_1_s_50_BGLIB079-23,BGLIB079-23,1437705,252,17,1551,0.0,24.0,9.520309477756287,9.0
BGLIB057-23_r_1.5_s_50_BGLIB057-23,BGLIB057-23,19491086,1856,1021,1536,4.0,164.0,105.33203125,110.0
BGLIB027-23_r_1_s_100_BGLIB027-23,BGLIB027-23,9666992,806,4,1545,0.0,82.0,42.592233009708735,43.0
BGLIB036-23_r_1_s_50_BGLIB036-23,BGLIB036-23,7489051,715,118,1545,0.0,68.0,29.41747572815534,30.0
BGLIB047-23_r_1.3_s_100_BGLIB047-23,BGLIB047-23,2684117,94,57,1536,0.0,22.0,5.326171875,4.0
BGLIB078-23_r_1.3_s_100_BGLIB078-23,BGLIB078-23,5337037,190,29,1551,0.0,41.0,9.35009671179884,6.0
BGLIB010-23_r_1_s_100_BGLIB010-23,BGLIB010-23,789622,48,74,1584,0.0,10.0,2.820075757575758,2.0
BGLIB083-23_r_1_s_50_BGLIB083-23,BGLIB083-23,1961082,361,0,1551,0.0,42.0,15.79110251450677,14.0
BGLIB020-23_r_1.5_s_50_BGLIB020-23,BGLIB020-23,2567067,915,10,1542,0.0,94.0,38.07198443579767,37.0
BGLIB036-23_r_1.5_s_100_BGLIB036-23,BGLIB036-23,7489051,350,118,1545,0.0,38.0,18.10097087378641,18.0
BGLIB072-23_r_1_s_50_BGLIB072-23,BGLIB072-23,16343479,347,44,1530,2.0,30.0,13.01764705882353,13.0
BGLIB080-23_r_1.3_s_50_BGLIB080-23,BGLIB080-23,948226,198,6,1551,0.0,26.0,7.663442940038685,6.0
BGLIB067-23_r_1.5_s_50_BGLIB067-23,BGLIB067-23,10669183,2393,602,1536,8.0,210.0,126.86328125,132.0
BGLIB093-23_r_1.3_s_100_BGLIB093-23,BGLIB093-23,72953,0,1,1527,0,0,0,0
BGLIB002-23_r_1.3_s_100_BGLIB002-23,BGLIB002-23,10513493,317,126,1545,0.0,30.0,15.444660194174757,16.0
BGLIB004-23_r_1.5_s_50_BGLIB004-23,BGLIB004-23,447850,55,1,1572,0.0,10.0,1.7881679389312977,0.0
BGLIB003-23_r_1.3_s_100_BGLIB003-23,BGLIB003-23,6777720,526,29,1572,0.0,62.0,24.080152671755727,24.0
BGLIB028-23_r_1_s_100_BGLIB028-23,BGLIB028-23,9060729,812,0,1533,8.0,84.0,38.81213307240704,37.0
BGLIB010-23_r_1.5_s_100_BGLIB010-23,BGLIB010-23,789622,38,74,1584,0.0,10.0,2.0833333333333335,1.0
BGLIB068-23_r_1.5_s_50_BGLIB068-23,BGLIB068-23,27007002,4709,190,1536,3.0,368.0,212.857421875,216.0
BGLIB094-23_r_1.5_s_100_BGLIB094-23,BGLIB094-23,6907829,548,144,1527,17.0,65.0,36.83104125736739,37.0
BGLIB033-23_r_1_s_100_BGLIB033-23,BGLIB033-23,14302136,921,496,1533,14.0,82.0,48.64970645792564,46.0
BGLIB065-23_r_1.3_s_50_BGLIB065-23,BGLIB065-23,15457103,2229,97,1536,31.0,187.0,97.8515625,98.0
