ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	marker_code	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons	group_id	r	s	fcleaner	merge	n_reads_in	n_reads_aligned	n_reads_skipped	ref_length	cov_min	cov_max	cov_avg	cov_med
16	16	data/BGE00428_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	623	1344	Dytiscidae,Carabidae,Syrphidae	UNIFI666-24_r_1_s_50	Sphenoptera laportei	0	UNIFI666-24	1	50	False	False	739666	305	14	1527	0.0	82.0	12.819253438113948	10.0
9	9	data/BGE00428_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	593	1020	Carabidae	UNIFI666-24_r_1_s_100	Sphenoptera laportei	0	UNIFI666-24	1	100	False	False	739666	134	14	1527	0.0	48.0	7.451866404715128	5.0
7	7	data/BGE00428_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	623	1320	Carabidae,Syrphidae	UNIFI666-24_r_1.3_s_50	Sphenoptera laportei	0	UNIFI666-24	1.3	50	False	False	739666	287	14	1527	0.0	82.0	11.722986247544204	8.0
7	7	data/BGE00428_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	593	1020	Carabidae	UNIFI666-24_r_1.3_s_100	Sphenoptera laportei	0	UNIFI666-24	1.3	100	False	False	739666	126	14	1527	0.0	45.0	6.764243614931238	3.0
7	7	data/BGE00428_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	581	1173	Dytiscidae,Staphylinidae,Buprestidae,Syrphidae,Muscidae,Corydalidae	UNIFI666-24_r_1.5_s_50	Sphenoptera laportei	0	UNIFI666-24	1.5	50	False	False	739666	250	14	1527	0.0	81.0	9.858546168958743	6.0
0	0	data/BGE00428_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	470	798	Dytiscidae,Staphylinidae,Buprestidae,Culicidae,Syrphidae	UNIFI666-24_r_1.5_s_100	Sphenoptera laportei	0	UNIFI666-24	1.5	100	False	False	739666	109	14	1527	0.0	45.0	5.5068762278978385	2.0
0	0	data/BGE00428_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	656	1527	Buprestidae	UNIFI667-24_r_1_s_50	Sphenoptera pilosula	0	UNIFI667-24	1	50	False	False	16818155	10932	31	1527	1.0	1901.0	598.4381139489194	518.0
0	0	data/BGE00428_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	656	1524	Buprestidae	UNIFI667-24_r_1_s_100	Sphenoptera pilosula	0	UNIFI667-24	1	100	False	False	16818155	7978	31	1527	0.0	1007.0	493.67583497053045	455.0
0	0	data/BGE00428_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	656	1527	Buprestidae	UNIFI667-24_r_1.3_s_50	Sphenoptera pilosula	0	UNIFI667-24	1.3	50	False	False	16818155	9117	31	1527	1.0	999.0	501.3064833005894	468.0
0	0	data/BGE00428_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	656	1524	Buprestidae	UNIFI667-24_r_1.3_s_100	Sphenoptera pilosula	0	UNIFI667-24	1.3	100	False	False	16818155	7273	31	1527	0.0	933.0	443.45776031434184	405.0
0	0	data/BGE00428_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	656	1524	Buprestidae	UNIFI667-24_r_1.5_s_50	Sphenoptera pilosula	0	UNIFI667-24	1.5	50	False	False	16818155	7619	31	1527	0.0	972.0	414.53831041257365	403.0
0	0	data/BGE00428_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	656	1512	Buprestidae	UNIFI667-24_r_1.5_s_100	Sphenoptera pilosula	0	UNIFI667-24	1.5	100	False	False	16818155	6183	31	1527	0.0	906.0	371.7347740667976	362.0
0	0	data/BGE00428_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	656	1524	Buprestidae	UNIFI668-24_r_1_s_50	Sphenoptera pilosula	0	UNIFI668-24	1	50	False	False	11028977	6170	1094	1527	0.0	972.0	325.71119842829074	280.0
0	0	data/BGE00428_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	656	1524	Buprestidae	UNIFI668-24_r_1_s_100	Sphenoptera pilosula	0	UNIFI668-24	1	100	False	False	11028977	4352	1094	1527	0.0	543.0	260.5795677799607	237.0
0	0	data/BGE00428_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	656	1524	Buprestidae	UNIFI668-24_r_1.3_s_50	Sphenoptera pilosula	0	UNIFI668-24	1.3	50	False	False	11028977	5239	1094	1527	0.0	558.0	273.58349705304516	253.0
0	0	data/BGE00428_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	656	1524	Buprestidae	UNIFI668-24_r_1.3_s_100	Sphenoptera pilosula	0	UNIFI668-24	1.3	100	False	False	11028977	3951	1094	1527	0.0	520.0	231.48919449901769	205.0
0	0	data/BGE00428_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	656	1497	Buprestidae	UNIFI668-24_r_1.5_s_50	Sphenoptera pilosula	0	UNIFI668-24	1.5	50	False	False	11028977	4274	1094	1527	0.0	541.0	219.37328094302555	208.0
0	0	data/BGE00428_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	656	1485	Buprestidae	UNIFI668-24_r_1.5_s_100	Sphenoptera pilosula	0	UNIFI668-24	1.5	100	False	False	11028977	3308	1094	1527	0.0	504.0	189.59724950884086	177.0
0	0	data/BGE00428_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	656	1527	Buprestidae,Heteroceridae	UNIFI669-24_r_1_s_50	Sphenoptera rauca	0	UNIFI669-24	1	50	False	False	17347174	14349	3132	1527	2.0	1756.0	680.8998035363458	600.0
0	0	data/BGE00428_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	656	1524	Buprestidae,Heteroceridae	UNIFI669-24_r_1_s_100	Sphenoptera rauca	0	UNIFI669-24	1	100	False	False	17347174	8786	3132	1527	0.0	993.0	497.1277013752456	469.0
0	0	data/BGE00428_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	656	1527	Buprestidae,Heteroceridae	UNIFI669-24_r_1.3_s_50	Sphenoptera rauca	0	UNIFI669-24	1.3	50	False	False	17347174	13397	3132	1527	2.0	1459.0	636.4106090373281	580.0
0	0	data/BGE00428_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	656	1524	Buprestidae,Heteroceridae	UNIFI669-24_r_1.3_s_100	Sphenoptera rauca	0	UNIFI669-24	1.3	100	False	False	17347174	8551	3132	1527	0.0	991.0	481.9253438113949	449.0
0	0	data/BGE00428_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	656	1494	Buprestidae,Heteroceridae	UNIFI669-24_r_1.5_s_50	Sphenoptera rauca	0	UNIFI669-24	1.5	50	False	False	17347174	11521	3132	1527	0.0	1264.0	556.3516699410609	549.0
0	0	data/BGE00428_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	COI-5P	656	1485	Buprestidae,Heteroceridae	UNIFI669-24_r_1.5_s_100	Sphenoptera rauca	0	UNIFI669-24	1.5	100	False	False	17347174	7925	3132	1527	0.0	984.0	443.7190569744597	423.0
