ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	marker_code	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons	group_id	r	s	fcleaner	merge	n_reads_in	n_reads_aligned	n_reads_skipped	ref_length	cov_min	cov_max	cov_avg	cov_med	inst	validation_steps	assembly_params
0	0	data/BGE00423_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	COI-5P	655	1539	Andrenidae	UNIFI191-23_r_1_s_50	Andrena nigroaenea	0	UNIFI191-23	1	50	False	False	7969906	1613	42	1539	75.0	176.0	115.71345029239767	112.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00423_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	COI-5P	655	1539	Andrenidae	UNIFI191-23_r_1_s_100	Andrena nigroaenea	0	UNIFI191-23	1	100	False	False	7969906	1268	42	1539	69.0	150.0	105.98830409356725	103.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00423_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	COI-5P	655	1539	Andrenidae	UNIFI191-23_r_1.3_s_50	Andrena nigroaenea	0	UNIFI191-23	1.3	50	False	False	7969906	1468	42	1539	69.0	176.0	109.64327485380117	104.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00423_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	COI-5P	655	1539	Andrenidae	UNIFI191-23_r_1.3_s_100	Andrena nigroaenea	0	UNIFI191-23	1.3	100	False	False	7969906	1238	42	1539	69.0	150.0	103.55555555555556	100.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00423_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	COI-5P	655	1539	Andrenidae	UNIFI191-23_r_1.5_s_50	Andrena nigroaenea	0	UNIFI191-23	1.5	50	False	False	7969906	1395	42	1539	68.0	174.0	106.25341130604288	102.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00423_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	COI-5P	655	1539	Andrenidae	UNIFI191-23_r_1.5_s_100	Andrena nigroaenea	0	UNIFI191-23	1.5	100	False	False	7969906	1206	42	1539	67.0	150.0	101.38791423001949	99.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00423_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	COI-5P	655	1539	Andrenidae	UNIFI192-23_r_1_s_50	Andrena nigroaenea	0	UNIFI192-23	1	50	False	False	7077105	773	337	1539	25.0	87.0	50.03703703703704	49.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00423_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	COI-5P	655	1539	Andrenidae	UNIFI192-23_r_1_s_100	Andrena nigroaenea	0	UNIFI192-23	1	100	False	False	7077105	571	337	1539	24.0	70.0	44.432748538011694	44.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00423_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	COI-5P	655	1539	Andrenidae	UNIFI192-23_r_1.3_s_50	Andrena nigroaenea	0	UNIFI192-23	1.3	50	False	False	7077105	660	337	1539	25.0	77.0	45.39766081871345	44.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00423_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	COI-5P	655	1539	Andrenidae	UNIFI192-23_r_1.3_s_100	Andrena nigroaenea	0	UNIFI192-23	1.3	100	False	False	7077105	545	337	1539	24.0	67.0	42.58674463937622	42.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00423_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	COI-5P	655	1539	Andrenidae	UNIFI192-23_r_1.5_s_50	Andrena nigroaenea	0	UNIFI192-23	1.5	50	False	False	7077105	620	337	1539	25.0	74.0	43.67251461988304	42.0	Naturalis Biodiversity Center	1	6
