ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	marker_code	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons	group_id	r	s	fcleaner	merge	n_reads_in	n_reads_aligned	n_reads_skipped	ref_length	cov_min	cov_max	cov_avg	cov_med	inst	validation_steps	assembly_params
0	0	data/BGE00306_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pyralidae	BLAST	family	COI-5P	657	1539	Pyralidae	BGSNL1236-24_r_1_s_50	Arsissa ramosella	0	BGSNL1236-24	1	50	False	False	12165915	558	48	1542	0.0	66.0	26.237354085603112	24.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00306_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pyralidae	BLAST	family	COI-5P	657	1539	Pyralidae	BGSNL1236-24_r_1_s_100	Arsissa ramosella	0	BGSNL1236-24	1	100	False	False	12165915	320	48	1542	0.0	45.0	19.04669260700389	17.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00306_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pyralidae	BLAST	family	COI-5P	657	1539	Pyralidae	BGSNL1236-24_r_1.3_s_50	Arsissa ramosella	0	BGSNL1236-24	1.3	50	False	False	12165915	482	48	1542	0.0	64.0	23.632295719844358	21.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00306_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pyralidae	BLAST	family	COI-5P	657	1539	Pyralidae	BGSNL1236-24_r_1.3_s_100	Arsissa ramosella	0	BGSNL1236-24	1.3	100	False	False	12165915	314	48	1542	0.0	45.0	18.63035019455253	16.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00306_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pyralidae	BLAST	family	COI-5P	657	1539	Pyralidae	BGSNL1236-24_r_1.5_s_50	Arsissa ramosella	0	BGSNL1236-24	1.5	50	False	False	12165915	435	48	1542	0.0	62.0	21.638132295719846	20.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00306_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pyralidae	BLAST	family	COI-5P	657	1539	Pyralidae	BGSNL1236-24_r_1.5_s_100	Arsissa ramosella	0	BGSNL1236-24	1.5	100	False	False	12165915	293	48	1542	0.0	43.0	17.41828793774319	16.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00306_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pyralidae	BLAST	family	COI-5P	656	1542	Pyralidae	BGSNL1237-24_r_1_s_50	Arsissa ramosella	0	BGSNL1237-24	1	50	False	False	9583965	1638	11	1542	23.0	132.0	68.59143968871595	67.5	Naturalis Biodiversity Center	1	6
0	0	data/BGE00306_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pyralidae	BLAST	family	COI-5P	656	1542	Pyralidae	BGSNL1237-24_r_1_s_100	Arsissa ramosella	0	BGSNL1237-24	1	100	False	False	9583965	809	11	1542	6.0	70.0	42.476653696498055	42.5	Naturalis Biodiversity Center	1	6
0	0	data/BGE00306_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pyralidae	BLAST	family	COI-5P	656	1542	Pyralidae	BGSNL1237-24_r_1.3_s_50	Arsissa ramosella	0	BGSNL1237-24	1.3	50	False	False	9583965	1573	11	1542	6.0	130.0	65.94357976653697	66.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00306_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pyralidae	BLAST	family	COI-5P	656	1542	Pyralidae	BGSNL1237-24_r_1.3_s_100	Arsissa ramosella	0	BGSNL1237-24	1.3	100	False	False	9583965	800	11	1542	4.0	70.0	41.824902723735406	42.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00306_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pyralidae	BLAST	family	COI-5P	656	1536	Pyralidae	BGSNL1237-24_r_1.5_s_50	Arsissa ramosella	0	BGSNL1237-24	1.5	50	False	False	9583965	1439	11	1542	0.0	126.0	60.80739299610895	61.5	Naturalis Biodiversity Center	1	6
0	0	data/BGE00306_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pyralidae	BLAST	family	COI-5P	656	1536	Pyralidae	BGSNL1237-24_r_1.5_s_100	Arsissa ramosella	0	BGSNL1237-24	1.5	100	False	False	9583965	766	11	1542	0.0	70.0	39.83657587548638	40.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00306_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pyralidae	BLAST	family	COI-5P	657	1527	Pyralidae	BGSNL1238-24_r_1_s_50	Asartodes zapateri	0	BGSNL1238-24	1	50	False	False	9888091	1896	99	1536	0.0	195.0	84.51171875	83.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00306_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pyralidae	BLAST	family	COI-5P	657	1527	Pyralidae	BGSNL1238-24_r_1_s_100	Asartodes zapateri	0	BGSNL1238-24	1	100	False	False	9888091	1048	99	1536	0.0	127.0	58.02734375	56.5	Naturalis Biodiversity Center	1	6
0	0	data/BGE00306_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pyralidae	BLAST	family	COI-5P	657	1527	Pyralidae	BGSNL1238-24_r_1.3_s_50	Asartodes zapateri	0	BGSNL1238-24	1.3	50	False	False	9888091	1788	99	1536	0.0	171.0	78.478515625	76.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00306_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pyralidae	BLAST	family	COI-5P	657	1527	Pyralidae	BGSNL1238-24_r_1.3_s_100	Asartodes zapateri	0	BGSNL1238-24	1.3	100	False	False	9888091	1004	99	1536	0.0	112.0	54.189453125	52.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00306_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pyralidae	BLAST	family	COI-5P	657	1527	Pyralidae	BGSNL1238-24_r_1.5_s_50	Asartodes zapateri	0	BGSNL1238-24	1.5	50	False	False	9888091	1582	99	1536	0.0	168.0	70.185546875	68.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00306_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pyralidae	BLAST	family	COI-5P	657	1527	Pyralidae	BGSNL1238-24_r_1.5_s_100	Asartodes zapateri	0	BGSNL1238-24	1.5	100	False	False	9888091	939	99	1536	0.0	111.0	50.45703125	48.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00306_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pyralidae	BLAST	family	COI-5P	657	1530	Pyralidae	BGSNL1239-24_r_1_s_50	Asartodes zapateri	0	BGSNL1239-24	1	50	False	False	11208103	1863	10	1536	0.0	136.0	82.24609375	79.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00306_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pyralidae	BLAST	family	COI-5P	657	1527	Pyralidae	BGSNL1239-24_r_1_s_100	Asartodes zapateri	0	BGSNL1239-24	1	100	False	False	11208103	1008	10	1536	0.0	91.0	55.67578125	54.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00306_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pyralidae	BLAST	family	COI-5P	657	1530	Pyralidae	BGSNL1239-24_r_1.3_s_50	Asartodes zapateri	0	BGSNL1239-24	1.3	50	False	False	11208103	1820	10	1536	0.0	135.0	80.42578125	78.0	Naturalis Biodiversity Center	1	6
