Filename,Process ID,n_reads,n_aligned,skipped_reads_low_rel,length,cov_min,cov_max,cov_avg,cov_med
BGSNL1412-24_r_1_s_100_BGSNL1412-24,BGSNL1412-24,11536452,1832,140,1533,0.0,161.0,121.48336594911937,124.0
BGSNL1384-24_r_1.5_s_100_BGSNL1384-24,BGSNL1384-24,10973604,2242,73,1536,0.0,254.0,135.14453125,136.0
BGSNL1348-24_r_1_s_50_BGSNL1348-24,BGSNL1348-24,6978642,1767,62,1536,0.0,138.0,73.9296875,75.0
BGSNL1355-24_r_1.3_s_50_BGSNL1355-24,BGSNL1355-24,7274787,2383,77,1536,0.0,206.0,103.259765625,97.0
BGSNL1418-24_r_1_s_100_BGSNL1418-24,BGSNL1418-24,12360801,2430,21,1533,68.0,235.0,148.3013698630137,144.0
BGSNL1387-24_r_1.3_s_100_BGSNL1387-24,BGSNL1387-24,10104810,2566,19,1536,0.0,234.0,170.046875,172.0
BGSNL1342-24_r_1.5_s_100_BGSNL1342-24,BGSNL1342-24,10814102,698,405,1536,0.0,79.0,44.6796875,44.5
BGSNL1389-24_r_1_s_50_BGSNL1389-24,BGSNL1389-24,10112781,1488,198,1536,0.0,126.0,78.1953125,76.0
BGSNL1338-24_r_1_s_50_BGSNL1338-24,BGSNL1338-24,7250342,1265,260,1542,14.0,105.0,51.44941634241245,50.0
BGSNL1378-24_r_1.3_s_50_BGSNL1378-24,BGSNL1378-24,7926206,1185,36,1536,0.0,86.0,45.80078125,46.0
BGSNL1421-24_r_1_s_50_BGSNL1421-24,BGSNL1421-24,13675835,4082,6,1533,123.0,300.0,227.29745596868884,235.0
BGSNL1408-24_r_1.3_s_100_BGSNL1408-24,BGSNL1408-24,7864056,448,345,1533,4.0,79.0,25.864970645792564,22.0
BGSNL1403-24_r_1.3_s_100_BGSNL1403-24,BGSNL1403-24,9193479,629,123,1536,0.0,83.0,36.673828125,35.5
BGSNL1411-24_r_1_s_100_BGSNL1411-24,BGSNL1411-24,9469405,1825,89,1533,0.0,156.0,116.57534246575342,119.0
BGSNL1390-24_r_1_s_100_BGSNL1390-24,BGSNL1390-24,7933339,3613,75,1536,0.0,351.0,217.27734375,213.0
BGSNL1347-24_r_1_s_100_BGSNL1347-24,BGSNL1347-24,8693680,1523,123,1536,0.0,143.0,86.802734375,87.0
BGSNL1398-24_r_1.5_s_100_BGSNL1398-24,BGSNL1398-24,8887926,758,99,1542,2.0,91.0,46.94163424124513,46.5
BGSNL1331-24_r_1.3_s_100_BGSNL1331-24,BGSNL1331-24,11301498,1310,133,1530,49.0,133.0,84.6313725490196,80.0
BGE00307-NC_r_1.3_s_50_BGE00307-NC,BGE00307-NC,370043,26,45,1539,0.0,7.0,1.2495126705653021,0.0
BGSNL1415-24_r_1.3_s_100_BGSNL1415-24,BGSNL1415-24,7246771,1039,342,1533,10.0,117.0,53.83561643835616,51.0
BGSNL1418-24_r_1_s_50_BGSNL1418-24,BGSNL1418-24,12360801,3611,21,1533,84.0,285.0,185.1174168297456,177.0
BGSNL1374-24_r_1.5_s_100_BGSNL1374-24,BGSNL1374-24,8498776,482,114,1542,0.0,55.0,24.429961089494164,24.0
BGSNL1404-24_r_1.3_s_100_BGSNL1404-24,BGSNL1404-24,9562866,1545,39,1536,2.0,161.0,116.53125,115.0
BGSNL1350-24_r_1.3_s_100_BGSNL1350-24,BGSNL1350-24,10616185,3048,368,1536,0.0,295.0,181.34375,184.0
BGSNL1360-24_r_1.3_s_100_BGSNL1360-24,BGSNL1360-24,10991371,5402,41,1536,0.0,508.0,373.830078125,372.0
BGSNL1337-24_r_1.3_s_50_BGSNL1337-24,BGSNL1337-24,8723495,1648,197,1542,33.0,147.0,76.56809338521401,70.0
BGSNL1394-24_r_1_s_100_BGSNL1394-24,BGSNL1394-24,9090829,2065,421,1542,0.0,212.0,115.24708171206225,108.0
BGSNL1353-24_r_1_s_50_BGSNL1353-24,BGSNL1353-24,7474908,3991,32,1536,0.0,286.0,170.48828125,178.0
BGSNL1348-24_r_1.5_s_50_BGSNL1348-24,BGSNL1348-24,6978642,1575,62,1536,0.0,125.0,64.392578125,65.0
BGSNL1384-24_r_1.5_s_50_BGSNL1384-24,BGSNL1384-24,10973604,3242,73,1536,0.0,296.0,165.720703125,166.5
BGSNL1361-24_r_1.3_s_50_BGSNL1361-24,BGSNL1361-24,10519093,2864,18,1536,0.0,243.0,163.302734375,163.0
BGSNL1335-24_r_1_s_50_BGSNL1335-24,BGSNL1335-24,11454447,3819,240,1542,3.0,358.0,235.0739299610895,236.0
