ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	marker_code	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons	group_id	r	s	fcleaner	merge	n_reads_in	n_reads_aligned	n_reads_skipped	ref_length	cov_min	cov_max	cov_avg	cov_med
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1545	Scarabaeidae	BBIOP2376-24_r_1_s_50	Onthophagus fissicornis	0	BBIOP2376-24	1	50	False	False	7938861	22641	727	1548	0.0	3090.0	1224.8972868217054	1138.0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1545	Scarabaeidae	BBIOP2376-24_r_1_s_100	Onthophagus fissicornis	0	BBIOP2376-24	1	100	False	False	7938861	16115	727	1548	0.0	2087.0	1019.1143410852713	966.5
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1545	Scarabaeidae	BBIOP2376-24_r_1.3_s_50	Onthophagus fissicornis	0	BBIOP2376-24	1.3	50	False	False	7938861	22420	727	1548	0.0	3084.0	1211.8333333333333	1124.5
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1545	Scarabaeidae	BBIOP2376-24_r_1.3_s_100	Onthophagus fissicornis	0	BBIOP2376-24	1.3	100	False	False	7938861	16037	727	1548	0.0	2083.0	1011.3042635658915	959.0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1545	Scarabaeidae	BBIOP2376-24_r_1.5_s_50	Onthophagus fissicornis	0	BBIOP2376-24	1.5	50	False	False	7938861	21517	727	1548	0.0	3066.0	1172.108527131783	1063.0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1545	Scarabaeidae	BBIOP2376-24_r_1.5_s_100	Onthophagus fissicornis	0	BBIOP2376-24	1.5	100	False	False	7938861	15648	727	1548	0.0	2076.0	988.2267441860465	928.0
103	262	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Trogidae	BLAST	family	COI-5P	656	1530	Sciaridae,Phoridae,Tachinidae	BBIOP2377-24_r_1_s_50	Trox fabricii	0	BBIOP2377-24	1	50	False	False	7496686	2417	1792	1530	1.0	382.0	136.64901960784314	130.5
75	222	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Trogidae	BLAST	family	COI-5P	656	1473	Sciaridae,Culicidae,Muscidae,Calliphoridae,Tachinidae	BBIOP2377-24_r_1_s_100	Trox fabricii	0	BBIOP2377-24	1	100	False	False	7496686	1121	1792	1530	0.0	286.0	88.84509803921569	85.0
47	147	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Trogidae	BLAST	family	COI-5P	656	1530	Sciaridae,Culicidae,Anthomyiidae,Calliphoridae	BBIOP2377-24_r_1.3_s_50	Trox fabricii	0	BBIOP2377-24	1.3	50	False	False	7496686	1326	1792	1530	1.0	326.0	73.92745098039215	70.0
31	105	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Trogidae	BLAST	family	COI-5P	657	1470	Carabidae,Staphylinidae,Sciaridae,Limoniidae,Calliphoridae	BBIOP2377-24_r_1.3_s_100	Trox fabricii	0	BBIOP2377-24	1.3	100	False	False	7496686	698	1792	1530	0.0	245.0	54.286274509803924	54.0
28	77	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Trogidae	BLAST	family	COI-5P	657	1530	Carabidae,Leiodidae,Hydraenidae,Scarabaeidae,Trogidae,Drosophilidae,Muscidae,Calliphoridae	BBIOP2377-24_r_1.5_s_50	Trox fabricii	0	BBIOP2377-24	1.5	50	False	False	7496686	804	1792	1530	1.0	277.0	43.998039215686276	25.0
27	77	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Trogidae	BLAST	family	COI-5P	657	1461	Carabidae,Hydraenidae,Prionoceridae,Chironomidae	BBIOP2377-24_r_1.5_s_100	Trox fabricii	0	BBIOP2377-24	1.5	100	False	False	7496686	451	1792	1530	0.0	203.0	33.88823529411765	20.0
0	10	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Trogidae	BLAST	family	COI-5P	656	1530	Staphylinidae,Scarabaeidae,Trogidae	BBIOP2378-24_r_1_s_50	Trox fabricii	0	BBIOP2378-24	1	50	False	False	5815249	4037	955	1530	77.0	330.0	197.10588235294117	190.5
1	6	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Trogidae	BLAST	family	COI-5P	656	1530	Staphylinidae,Scarabaeidae,Trogidae,Geotrupidae	BBIOP2378-24_r_1_s_100	Trox fabricii	0	BBIOP2378-24	1	100	False	False	5815249	2311	955	1530	43.0	261.0	143.80588235294118	143.0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Trogidae	BLAST	family	COI-5P	656	1530	Staphylinidae,Hydraenidae,Scarabaeidae,Trogidae,Geotrupidae	BBIOP2378-24_r_1.3_s_50	Trox fabricii	0	BBIOP2378-24	1.3	50	False	False	5815249	3633	955	1530	68.0	299.0	163.95686274509805	159.0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Trogidae	BLAST	family	COI-5P	656	1530	Staphylinidae,Hydraenidae,Scarabaeidae,Trogidae,Geotrupidae	BBIOP2378-24_r_1.3_s_100	Trox fabricii	0	BBIOP2378-24	1.3	100	False	False	5815249	2048	955	1530	43.0	238.0	116.07450980392157	110.0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Trogidae	BLAST	family	COI-5P	656	1530	Staphylinidae,Hydraenidae,Scarabaeidae,Trogidae,Geotrupidae	BBIOP2378-24_r_1.5_s_50	Trox fabricii	0	BBIOP2378-24	1.5	50	False	False	5815249	3416	955	1530	58.0	289.0	155.0705882352941	148.0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Trogidae	BLAST	family	COI-5P	656	1530	Staphylinidae,Hydraenidae,Scarabaeidae,Trogidae,Geotrupidae	BBIOP2378-24_r_1.5_s_100	Trox fabricii	0	BBIOP2378-24	1.5	100	False	False	5815249	2009	955	1530	35.0	238.0	112.67254901960784	107.0
4	15	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Glaresidae	BLAST	family	COI-5P	650	1485	Staphylinidae,Scarabaeidae,Hybosoridae,Tenebrionidae,Curculionidae	BBIOP2379-24_r_1_s_50	Glaresis hispana	0	BBIOP2379-24	1	50	False	False	3425819	657	999	1551	0.0	175.0	40.01934235976789	35.0
1	11	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Glaresidae	BLAST	family	COI-5P	516	1401	Termitidae,Notonemouridae,Tenebrionidae,Myrmeleontidae	BBIOP2379-24_r_1_s_100	Glaresis hispana	0	BBIOP2379-24	1	100	False	False	3425819	304	999	1551	0.0	109.0	27.760154738878143	27.0
