ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	marker_code	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons	group_id	r	s	fcleaner	merge	n_reads_in	n_reads_aligned	n_reads_skipped	ref_length	cov_min	cov_max	cov_avg	cov_med
0	0	data/BGE00149_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Noctuidae	BLAST	family	COI-5P	657	1530	Noctuidae	BHNHM286-24_r_1_s_50	Dichagyris orientis	0	BHNHM286-24	1	50	False	False	9171798	3970	124	1533	0.0	423.0	219.17221135029354	212.0
0	0	data/BGE00149_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Noctuidae	BLAST	family	COI-5P	657	1530	Noctuidae	BHNHM286-24_r_1_s_100	Dichagyris orientis	0	BHNHM286-24	1	100	False	False	9171798	2979	124	1533	0.0	356.0	188.84148727984345	184.0
0	0	data/BGE00149_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Noctuidae	BLAST	family	COI-5P	657	1530	Noctuidae	BHNHM286-24_r_1.3_s_50	Dichagyris orientis	0	BHNHM286-24	1.3	50	False	False	9171798	3890	124	1533	0.0	418.0	215.83953033268102	207.0
0	0	data/BGE00149_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Noctuidae	BLAST	family	COI-5P	657	1530	Noctuidae	BHNHM286-24_r_1.3_s_100	Dichagyris orientis	0	BHNHM286-24	1.3	100	False	False	9171798	2962	124	1533	0.0	356.0	187.52446183953035	181.0
0	0	data/BGE00149_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Noctuidae	BLAST	family	COI-5P	657	1530	Noctuidae	BHNHM286-24_r_1.5_s_50	Dichagyris orientis	0	BHNHM286-24	1.5	50	False	False	9171798	3746	124	1533	0.0	416.0	209.22700587084148	197.0
0	0	data/BGE00149_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Noctuidae	BLAST	family	COI-5P	657	1530	Noctuidae	BHNHM286-24_r_1.5_s_100	Dichagyris orientis	0	BHNHM286-24	1.5	100	False	False	9171798	2894	124	1533	0.0	355.0	183.17221135029354	176.0
7	7	data/BGE00149_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Noctuidae	BLAST	family	COI-5P	657	1530	Noctuidae	BHNHM287-24_r_1_s_50	Dichagyris orientis	0	BHNHM287-24	1	50	False	False	10968662	775	9	1533	0.0	72.0	36.49119373776908	37.0
0	0	data/BGE00149_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Noctuidae	BLAST	family	COI-5P	657	1530	Noctuidae	BHNHM287-24_r_1_s_100	Dichagyris orientis	0	BHNHM287-24	1	100	False	False	10968662	457	9	1533	0.0	57.0	27.20939334637965	28.0
0	0	data/BGE00149_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Noctuidae	BLAST	family	COI-5P	657	1530	Noctuidae	BHNHM287-24_r_1.3_s_50	Dichagyris orientis	0	BHNHM287-24	1.3	50	False	False	10968662	657	9	1533	0.0	69.0	32.585127201565555	32.0
0	0	data/BGE00149_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Noctuidae	BLAST	family	COI-5P	657	1530	Noctuidae	BHNHM287-24_r_1.3_s_100	Dichagyris orientis	0	BHNHM287-24	1.3	100	False	False	10968662	452	9	1533	0.0	57.0	26.847358121330725	27.0
0	0	data/BGE00149_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Noctuidae	BLAST	family	COI-5P	657	1530	Noctuidae	BHNHM287-24_r_1.5_s_50	Dichagyris orientis	0	BHNHM287-24	1.5	50	False	False	10968662	581	9	1533	0.0	69.0	29.63013698630137	29.0
0	0	data/BGE00149_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Noctuidae	BLAST	family	COI-5P	657	1530	Noctuidae	BHNHM287-24_r_1.5_s_100	Dichagyris orientis	0	BHNHM287-24	1.5	100	False	False	10968662	423	9	1533	0.0	57.0	25.234833659491194	24.0
