ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	marker_code	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons	group_id	r	s	fcleaner	merge	n_reads_in	n_reads_aligned	n_reads_skipped	ref_length	cov_min	cov_max	cov_avg	cov_med	inst	validation_steps	assembly_params
0	1	data/BGE00177_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cicadellidae	BLAST	family	COI-5P	655	1533	Cicadellidae	BGENL1616-24_r_1_s_50	Ribautiana scalaris	0	BGENL1616-24	1	50	False	False	22398761	2909	336	1536	0.0	288.0	152.236328125	147.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00177_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cicadellidae	BLAST	family	COI-5P	655	1533	Cicadellidae	BGENL1616-24_r_1_s_100	Ribautiana scalaris	0	BGENL1616-24	1	100	False	False	22398761	1736	336	1536	0.0	179.0	114.54296875	118.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00177_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cicadellidae	BLAST	family	COI-5P	655	1518	Cicadellidae	BGENL1616-24_r_1.3_s_50	Ribautiana scalaris	0	BGENL1616-24	1.3	50	False	False	22398761	2508	336	1536	0.0	287.0	134.76953125	137.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00177_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cicadellidae	BLAST	family	COI-5P	655	1518	Cicadellidae	BGENL1616-24_r_1.3_s_100	Ribautiana scalaris	0	BGENL1616-24	1.3	100	False	False	22398761	1654	336	1536	0.0	178.0	108.26953125	116.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00177_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cicadellidae	BLAST	family	COI-5P	655	1506	Cicadellidae	BGENL1616-24_r_1.5_s_50	Ribautiana scalaris	0	BGENL1616-24	1.5	50	False	False	22398761	1872	336	1536	0.0	248.0	102.05859375	110.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00177_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cicadellidae	BLAST	family	COI-5P	655	1428	Cicadellidae	BGENL1616-24_r_1.5_s_100	Ribautiana scalaris	0	BGENL1616-24	1.5	100	False	False	22398761	1343	336	1536	0.0	174.0	86.212890625	93.0	Naturalis Biodiversity Center	1	6
22	27	data/BGE00177_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cicadellidae	BLAST	family	COI-5P	657	1533	Cicadellidae	BGENL1617-24_r_1_s_50	Ribautiana tenerrima	0	BGENL1617-24	1	50	False	False	12078014	3067	1844	1536	0.0	1027.0	218.53515625	85.0	Naturalis Biodiversity Center	1	6
23	24	data/BGE00177_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cicadellidae	BLAST	family	COI-5P	657	1533	Cicadellidae	BGENL1617-24_r_1_s_100	Ribautiana tenerrima	0	BGENL1617-24	1	100	False	False	12078014	2460	1844	1536	0.0	967.0	198.796875	66.0	Naturalis Biodiversity Center	1	6
20	22	data/BGE00177_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cicadellidae	BLAST	family	COI-5P	657	1518	Cicadellidae	BGENL1617-24_r_1.3_s_50	Ribautiana tenerrima	0	BGENL1617-24	1.3	50	False	False	12078014	2589	1844	1536	0.0	991.0	184.927734375	75.0	Naturalis Biodiversity Center	1	6
21	22	data/BGE00177_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cicadellidae	BLAST	family	COI-5P	657	1518	Cicadellidae	BGENL1617-24_r_1.3_s_100	Ribautiana tenerrima	0	BGENL1617-24	1.3	100	False	False	12078014	2151	1844	1536	0.0	948.0	171.181640625	59.0	Naturalis Biodiversity Center	1	6
7	8	data/BGE00177_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cicadellidae	BLAST	family	COI-5P	657	1404	Cicadellidae	BGENL1617-24_r_1.5_s_50	Ribautiana tenerrima	0	BGENL1617-24	1.5	50	False	False	12078014	1670	1844	1536	0.0	826.0	112.0390625	60.0	Naturalis Biodiversity Center	1	6
7	8	data/BGE00177_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cicadellidae	BLAST	family	COI-5P	657	1404	Cicadellidae	BGENL1617-24_r_1.5_s_100	Ribautiana tenerrima	0	BGENL1617-24	1.5	100	False	False	12078014	1404	1844	1536	0.0	788.0	103.94140625	51.0	Naturalis Biodiversity Center	1	6
23	32	data/BGE00177_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cicadellidae	BLAST	family	COI-5P	656	1539	Cicadellidae	BGENL1618-24_r_1_s_50	Zygina tiliae	0	BGENL1618-24	1	50	False	False	15691909	2156	810	1539	5.0	326.0	114.98050682261209	90.0	Naturalis Biodiversity Center	1	6
24	24	data/BGE00177_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cicadellidae	BLAST	family	COI-5P	656	1536	Cicadellidae	BGENL1618-24_r_1_s_100	Zygina tiliae	0	BGENL1618-24	1	100	False	False	15691909	1171	810	1539	0.0	259.0	85.58479532163743	61.0	Naturalis Biodiversity Center	1	6
24	25	data/BGE00177_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cicadellidae	BLAST	family	COI-5P	656	1536	Cicadellidae	BGENL1618-24_r_1.3_s_50	Zygina tiliae	0	BGENL1618-24	1.3	50	False	False	15691909	1592	810	1539	0.0	273.0	90.70175438596492	69.0	Naturalis Biodiversity Center	1	6
27	27	data/BGE00177_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cicadellidae	BLAST	family	COI-5P	656	1536	Cicadellidae	BGENL1618-24_r_1.3_s_100	Zygina tiliae	0	BGENL1618-24	1.3	100	False	False	15691909	1054	810	1539	0.0	234.0	75.30214424951266	55.0	Naturalis Biodiversity Center	1	6
7	7	data/BGE00177_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cicadellidae	BLAST	family	COI-5P	656	1536	Cicadellidae	BGENL1618-24_r_1.5_s_50	Zygina tiliae	0	BGENL1618-24	1.5	50	False	False	15691909	1156	810	1539	0.0	221.0	66.48927875243665	55.0	Naturalis Biodiversity Center	1	6
7	7	data/BGE00177_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cicadellidae	BLAST	family	COI-5P	656	1536	Cicadellidae	BGENL1618-24_r_1.5_s_100	Zygina tiliae	0	BGENL1618-24	1.5	100	False	False	15691909	846	810	1539	0.0	192.0	57.9083820662768	47.0	Naturalis Biodiversity Center	1	6
