ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	marker_code	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons	group_id	r	s
0	0	data/BGE00303_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Crambidae	BLAST	family	COI-5P	657	1530	Noctuidae,Crambidae	BGSNL1141-24_r_1_s_50	Parapoynx nivalis	0	BGSNL1141-24	1	50
0	0	data/BGE00303_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Crambidae	BLAST	family	COI-5P	657	1530	Noctuidae,Crambidae	BGSNL1141-24_r_1_s_100	Parapoynx nivalis	0	BGSNL1141-24	1	100
0	0	data/BGE00303_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Crambidae	BLAST	family	COI-5P	657	1530	Noctuidae,Crambidae	BGSNL1141-24_r_1.3_s_50	Parapoynx nivalis	0	BGSNL1141-24	1.3	50
0	0	data/BGE00303_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Crambidae	BLAST	family	COI-5P	657	1530	Noctuidae,Crambidae	BGSNL1141-24_r_1.3_s_100	Parapoynx nivalis	0	BGSNL1141-24	1.3	100
0	0	data/BGE00303_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Crambidae	BLAST	family	COI-5P	657	1530	Noctuidae,Crambidae	BGSNL1141-24_r_1.5_s_50	Parapoynx nivalis	0	BGSNL1141-24	1.5	50
0	0	data/BGE00303_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Crambidae	BLAST	family	COI-5P	657	1530	Noctuidae,Crambidae	BGSNL1141-24_r_1.5_s_100	Parapoynx nivalis	0	BGSNL1141-24	1.5	100
0	0	data/BGE00303_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Crambidae	BLAST	family	COI-5P	657	1530	Crambidae	BGSNL1142-24_r_1_s_50	Pediasia desertellus	0	BGSNL1142-24	1	50
0	0	data/BGE00303_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Crambidae	BLAST	family	COI-5P	657	1527	Crambidae	BGSNL1142-24_r_1_s_100	Pediasia desertellus	0	BGSNL1142-24	1	100
0	0	data/BGE00303_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Crambidae	BLAST	family	COI-5P	657	1530	Crambidae	BGSNL1142-24_r_1.3_s_50	Pediasia desertellus	0	BGSNL1142-24	1.3	50
0	0	data/BGE00303_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Crambidae	BLAST	family	COI-5P	657	1527	Crambidae	BGSNL1142-24_r_1.3_s_100	Pediasia desertellus	0	BGSNL1142-24	1.3	100
0	0	data/BGE00303_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Crambidae	BLAST	family	COI-5P	657	1527	Crambidae	BGSNL1142-24_r_1.5_s_50	Pediasia desertellus	0	BGSNL1142-24	1.5	50
0	0	data/BGE00303_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Crambidae	BLAST	family	COI-5P	657	1527	Crambidae	BGSNL1142-24_r_1.5_s_100	Pediasia desertellus	0	BGSNL1142-24	1.5	100
0	0	data/BGE00303_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Crambidae	BLAST	family	COI-5P	657	1530	Crambidae	BGSNL1143-24_r_1_s_50	Pediasia desertellus	0	BGSNL1143-24	1	50
0	0	data/BGE00303_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Crambidae	BLAST	family	COI-5P	657	1527	Crambidae	BGSNL1143-24_r_1_s_100	Pediasia desertellus	0	BGSNL1143-24	1	100
0	0	data/BGE00303_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Crambidae	BLAST	family	COI-5P	657	1530	Crambidae	BGSNL1143-24_r_1.3_s_50	Pediasia desertellus	0	BGSNL1143-24	1.3	50
0	0	data/BGE00303_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Crambidae	BLAST	family	COI-5P	657	1527	Crambidae	BGSNL1143-24_r_1.3_s_100	Pediasia desertellus	0	BGSNL1143-24	1.3	100
0	0	data/BGE00303_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Crambidae	BLAST	family	COI-5P	657	1530	Crambidae	BGSNL1143-24_r_1.5_s_50	Pediasia desertellus	0	BGSNL1143-24	1.5	50
0	0	data/BGE00303_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Crambidae	BLAST	family	COI-5P	657	1527	Crambidae	BGSNL1143-24_r_1.5_s_100	Pediasia desertellus	0	BGSNL1143-24	1.5	100
0	0	data/BGE00303_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Crambidae	BLAST	family	COI-5P	657	1530	Crambidae	BGSNL1144-24_r_1_s_50	Pediasia desertellus	0	BGSNL1144-24	1	50
0	0	data/BGE00303_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Crambidae	BLAST	family	COI-5P	657	1527	Crambidae	BGSNL1144-24_r_1_s_100	Pediasia desertellus	0	BGSNL1144-24	1	100
0	0	data/BGE00303_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Crambidae	BLAST	family	COI-5P	657	1530	Crambidae	BGSNL1144-24_r_1.3_s_50	Pediasia desertellus	0	BGSNL1144-24	1.3	50
0	0	data/BGE00303_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Crambidae	BLAST	family	COI-5P	657	1527	Crambidae	BGSNL1144-24_r_1.3_s_100	Pediasia desertellus	0	BGSNL1144-24	1.3	100
0	0	data/BGE00303_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Crambidae	BLAST	family	COI-5P	657	1527	Crambidae	BGSNL1144-24_r_1.5_s_50	Pediasia desertellus	0	BGSNL1144-24	1.5	50
0	0	data/BGE00303_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Crambidae	BLAST	family	COI-5P	657	1527	Crambidae	BGSNL1144-24_r_1.5_s_100	Pediasia desertellus	0	BGSNL1144-24	1.5	100
0	0	data/BGE00303_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Crambidae	BLAST	family	COI-5P	656	1527	Crambidae	BGSNL1145-24_r_1_s_50	Pediasia epineurus	0	BGSNL1145-24	1	50
0	0	data/BGE00303_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Crambidae	BLAST	family	COI-5P	656	1527	Crambidae	BGSNL1145-24_r_1_s_100	Pediasia epineurus	0	BGSNL1145-24	1	100
0	0	data/BGE00303_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Crambidae	BLAST	family	COI-5P	656	1527	Crambidae	BGSNL1145-24_r_1.3_s_50	Pediasia epineurus	0	BGSNL1145-24	1.3	50
0	0	data/BGE00303_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Crambidae	BLAST	family	COI-5P	656	1527	Crambidae	BGSNL1145-24_r_1.3_s_100	Pediasia epineurus	0	BGSNL1145-24	1.3	100
0	0	data/BGE00303_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Crambidae	BLAST	family	COI-5P	656	1527	Crambidae	BGSNL1145-24_r_1.5_s_50	Pediasia epineurus	0	BGSNL1145-24	1.5	50
0	0	data/BGE00303_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Crambidae	BLAST	family	COI-5P	656	1527	Crambidae	BGSNL1145-24_r_1.5_s_100	Pediasia epineurus	0	BGSNL1145-24	1.5	100
0	0	data/BGE00303_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Crambidae	BLAST	family	COI-5P	657	1530	Crambidae	BGSNL1146-24_r_1_s_50	Pediasia epineurus	0	BGSNL1146-24	1	50
0	0	data/BGE00303_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Crambidae	BLAST	family	COI-5P	657	1527	Crambidae	BGSNL1146-24_r_1_s_100	Pediasia epineurus	0	BGSNL1146-24	1	100
0	0	data/BGE00303_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Crambidae	BLAST	family	COI-5P	657	1530	Crambidae	BGSNL1146-24_r_1.3_s_50	Pediasia epineurus	0	BGSNL1146-24	1.3	50
0	0	data/BGE00303_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Crambidae	BLAST	family	COI-5P	657	1527	Crambidae	BGSNL1146-24_r_1.3_s_100	Pediasia epineurus	0	BGSNL1146-24	1.3	100
0	0	data/BGE00303_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Crambidae	BLAST	family	COI-5P	657	1521	Crambidae	BGSNL1146-24_r_1.5_s_50	Pediasia epineurus	0	BGSNL1146-24	1.5	50
0	0	data/BGE00303_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Crambidae	BLAST	family	COI-5P	657	1518	Crambidae	BGSNL1146-24_r_1.5_s_100	Pediasia epineurus	0	BGSNL1146-24	1.5	100
0	0	data/BGE00303_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Crambidae	BLAST	family	COI-5P	657	1527	Crambidae	BGSNL1147-24_r_1_s_50	Pediasia epineurus	0	BGSNL1147-24	1	50
0	0	data/BGE00303_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Crambidae	BLAST	family	COI-5P	657	1527	Crambidae	BGSNL1147-24_r_1_s_100	Pediasia epineurus	0	BGSNL1147-24	1	100
0	1	data/BGE00303_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Crambidae	BLAST	family	COI-5P	657	1527	Crambidae	BGSNL1147-24_r_1.3_s_50	Pediasia epineurus	0	BGSNL1147-24	1.3	50
0	0	data/BGE00303_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Crambidae	BLAST	family	COI-5P	657	1527	Crambidae	BGSNL1147-24_r_1.3_s_100	Pediasia epineurus	0	BGSNL1147-24	1.3	100
0	0	data/BGE00303_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Crambidae	BLAST	family	COI-5P	657	1524	Crambidae	BGSNL1147-24_r_1.5_s_50	Pediasia epineurus	0	BGSNL1147-24	1.5	50
0	0	data/BGE00303_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Crambidae	BLAST	family	COI-5P	657	1524	Crambidae	BGSNL1147-24_r_1.5_s_100	Pediasia epineurus	0	BGSNL1147-24	1.5	100
0	0	data/BGE00303_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Crambidae	BLAST	family	COI-5P	657	1527	Crambidae	BGSNL1148-24_r_1_s_50	Pediasia jucundellus	0	BGSNL1148-24	1	50
0	0	data/BGE00303_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Crambidae	BLAST	family	COI-5P	657	1527	Crambidae	BGSNL1148-24_r_1_s_100	Pediasia jucundellus	0	BGSNL1148-24	1	100
0	0	data/BGE00303_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Crambidae	BLAST	family	COI-5P	657	1527	Crambidae	BGSNL1148-24_r_1.3_s_50	Pediasia jucundellus	0	BGSNL1148-24	1.3	50
0	0	data/BGE00303_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Crambidae	BLAST	family	COI-5P	657	1527	Crambidae	BGSNL1148-24_r_1.3_s_100	Pediasia jucundellus	0	BGSNL1148-24	1.3	100
0	0	data/BGE00303_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Crambidae	BLAST	family	COI-5P	657	1527	Crambidae	BGSNL1148-24_r_1.5_s_50	Pediasia jucundellus	0	BGSNL1148-24	1.5	50
