Filename,Process ID,n_reads,n_aligned,skipped_reads_low_rel,length,cov_min,cov_max,cov_avg,cov_med
BHNHM151-24_r_1.3_s_100_BHNHM151-24,BHNHM151-24,11183755,1218,331,1533,48.0,133.0,90.43835616438356,90.0
BHNHM106-24_r_1.5_s_100_BHNHM106-24,BHNHM106-24,9750282,222,12,1548,0.0,32.0,11.982558139534884,12.0
BHNHM114-24_r_1_s_50_BHNHM114-24,BHNHM114-24,2182327,70,15,1533,0.0,10.0,2.4735812133072406,2.0
BHNHM128-24_r_1_s_50_BHNHM128-24,BHNHM128-24,9711928,472,2,1533,6.0,42.0,22.268101761252446,22.0
BHNHM164-24_r_1.5_s_100_BHNHM164-24,BHNHM164-24,9245593,1933,295,1533,78.0,218.0,132.11937377690802,131.0
BHNHM139-24_r_1.5_s_50_BHNHM139-24,BHNHM139-24,9602318,1623,1,1533,0.0,174.0,95.62818003913894,90.0
BGE00147-NC_r_1_s_100_BGE00147-NC,BGE00147-NC,86089,4,4,1539,0.0,2.0,0.36257309941520466,0.0
BHNHM108-24_r_1.3_s_50_BHNHM108-24,BHNHM108-24,11699416,499,174,1530,15.0,50.0,30.880392156862744,31.0
BHNHM175-24_r_1.5_s_50_BHNHM175-24,BHNHM175-24,9731866,866,0,1533,14.0,104.0,46.41682974559687,46.0
BHNHM154-24_r_1.5_s_100_BHNHM154-24,BHNHM154-24,14331634,245,0,1533,0.0,37.0,15.909980430528377,17.0
BHNHM186-24_r_1.5_s_100_BHNHM186-24,BHNHM186-24,10483247,2027,179,1533,65.0,190.0,130.41095890410958,129.0
BHNHM183-24_r_1_s_100_BHNHM183-24,BHNHM183-24,7819269,515,134,1533,10.0,57.0,33.12720156555773,33.0
BHNHM133-24_r_1.3_s_50_BHNHM133-24,BHNHM133-24,6717911,326,0,1545,0.0,28.0,11.914563106796116,12.0
BHNHM102-24_r_1_s_100_BHNHM102-24,BHNHM102-24,59436604,1915,9,1530,40.0,219.0,114.37254901960785,105.0
BHNHM097-24_r_1_s_50_BHNHM097-24,BHNHM097-24,6668283,119,77,1533,0.0,20.0,4.686888454011742,4.0
BHNHM156-24_r_1_s_100_BHNHM156-24,BHNHM156-24,8816082,665,1,1545,0.0,72.0,38.49902912621359,39.0
BHNHM163-24_r_1.3_s_50_BHNHM163-24,BHNHM163-24,15443662,925,1291,1533,24.0,81.0,54.92563600782779,57.0
BHNHM141-24_r_1_s_50_BHNHM141-24,BHNHM141-24,9832610,1643,0,1533,0.0,249.0,90.71624266144813,87.0
BHNHM149-24_r_1.3_s_50_BHNHM149-24,BHNHM149-24,11601623,1346,13,1533,43.0,127.0,85.89236790606654,87.0
BHNHM170-24_r_1_s_50_BHNHM170-24,BHNHM170-24,7323498,545,4,1533,6.0,45.0,25.6692759295499,26.0
BHNHM174-24_r_1.3_s_50_BHNHM174-24,BHNHM174-24,8747289,1696,150,1533,36.0,140.0,83.37964774951077,82.0
BHNHM146-24_r_1.5_s_100_BHNHM146-24,BHNHM146-24,2982104,2149,15,1533,0.0,198.0,120.72211350293541,121.0
BHNHM096-24_r_1.3_s_100_BHNHM096-24,BHNHM096-24,13809137,577,19,1533,8.0,69.0,40.91976516634051,40.0
BHNHM117-24_r_1.3_s_100_BHNHM117-24,BHNHM117-24,14204951,87,1,1533,0.0,10.0,4.861056751467711,4.0
BHNHM164-24_r_1_s_50_BHNHM164-24,BHNHM164-24,9245593,2415,295,1533,87.0,224.0,147.77495107632095,147.0
BHNHM180-24_r_1_s_100_BHNHM180-24,BHNHM180-24,6478165,321,5,1533,0.0,36.0,19.140900195694716,19.0
BHNHM144-24_r_1.3_s_50_BHNHM144-24,BHNHM144-24,11849085,1099,447,1533,0.0,195.0,57.043052837573384,39.0
BHNHM138-24_r_1_s_100_BHNHM138-24,BHNHM138-24,45058,0,2,1545,0,0,0,0
BHNHM140-24_r_1.5_s_50_BHNHM140-24,BHNHM140-24,5502402,521,2,1533,0.0,65.0,21.412915851272015,20.0
