ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	marker_code	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons	group_id	r	s	fcleaner	merge	n_reads_in	n_reads_aligned	n_reads_skipped	ref_length	cov_min	cov_max	cov_avg	cov_med
0	0	data/BGE00430_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cantharidae	BLAST	family	COI-5P	657	1539	Cantharidae	UNIFI856-24_r_1_s_50	Rhagonycha milleri	0	UNIFI856-24	1	50	False	False	9047243	35171	558	1539	998.0	3573.0	1974.029239766082	1863.0
0	0	data/BGE00430_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cantharidae	BLAST	family	COI-5P	657	1539	Cantharidae	UNIFI856-24_r_1_s_100	Rhagonycha milleri	0	UNIFI856-24	1	100	False	False	9047243	27851	558	1539	739.0	3328.0	1753.0272904483431	1630.0
0	0	data/BGE00430_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cantharidae	BLAST	family	COI-5P	657	1539	Cantharidae	UNIFI856-24_r_1.3_s_50	Rhagonycha milleri	0	UNIFI856-24	1.3	50	False	False	9047243	34928	558	1539	997.0	3537.0	1958.0389863547757	1851.0
0	0	data/BGE00430_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cantharidae	BLAST	family	COI-5P	657	1539	Cantharidae	UNIFI856-24_r_1.3_s_100	Rhagonycha milleri	0	UNIFI856-24	1.3	100	False	False	9047243	27692	558	1539	740.0	3302.0	1740.029239766082	1617.0
0	0	data/BGE00430_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cantharidae	BLAST	family	COI-5P	657	1539	Cantharidae	UNIFI856-24_r_1.5_s_50	Rhagonycha milleri	0	UNIFI856-24	1.5	50	False	False	9047243	34358	558	1539	992.0	3522.0	1933.7251461988303	1812.0
0	0	data/BGE00430_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cantharidae	BLAST	family	COI-5P	657	1539	Cantharidae	UNIFI856-24_r_1.5_s_100	Rhagonycha milleri	0	UNIFI856-24	1.5	100	False	False	9047243	27479	558	1539	741.0	3292.0	1727.569200779727	1601.0
0	0	data/BGE00430_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cantharidae	BLAST	family	COI-5P	657	1539	Cantharidae	UNIFI857-24_r_1_s_50	Rhagonycha milleri	0	UNIFI857-24	1	50	False	False	7187054	88623	1313	1539	1775.0	7437.0	4138.4834307992205	3958.0
0	0	data/BGE00430_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cantharidae	BLAST	family	COI-5P	657	1539	Cantharidae	UNIFI857-24_r_1_s_100	Rhagonycha milleri	0	UNIFI857-24	1	100	False	False	7187054	60077	1313	1539	964.0	5973.0	3262.1812865497077	3019.0
0	0	data/BGE00430_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cantharidae	BLAST	family	COI-5P	657	1539	Cantharidae	UNIFI857-24_r_1.3_s_50	Rhagonycha milleri	0	UNIFI857-24	1.3	50	False	False	7187054	88054	1313	1539	1709.0	7402.0	4103.588693957115	3937.0
0	0	data/BGE00430_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cantharidae	BLAST	family	COI-5P	657	1539	Cantharidae	UNIFI857-24_r_1.3_s_100	Rhagonycha milleri	0	UNIFI857-24	1.3	100	False	False	7187054	59744	1313	1539	964.0	5944.0	3235.446393762183	2993.0
0	0	data/BGE00430_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cantharidae	BLAST	family	COI-5P	657	1539	Cantharidae	UNIFI857-24_r_1.5_s_50	Rhagonycha milleri	0	UNIFI857-24	1.5	50	False	False	7187054	86176	1313	1539	1684.0	7352.0	4030.3859649122805	3865.0
0	0	data/BGE00430_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cantharidae	BLAST	family	COI-5P	657	1539	Cantharidae	UNIFI857-24_r_1.5_s_100	Rhagonycha milleri	0	UNIFI857-24	1.5	100	False	False	7187054	59248	1313	1539	960.0	5901.0	3207.29044834308	2973.0
0	0	data/BGE00430_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cantharidae	BLAST	family	COI-5P	657	1539	Cantharidae	UNIFI858-24_r_1_s_50	Rhagonycha nigritarsis	0	UNIFI858-24	1	50	False	False	5583635	11936	214	1539	71.0	1401.0	492.2475633528265	457.0
0	0	data/BGE00430_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cantharidae	BLAST	family	COI-5P	657	1539	Cantharidae	UNIFI858-24_r_1_s_100	Rhagonycha nigritarsis	0	UNIFI858-24	1	100	False	False	5583635	6003	214	1539	35.0	891.0	313.7368421052632	288.0
0	0	data/BGE00430_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cantharidae	BLAST	family	COI-5P	657	1539	Cantharidae	UNIFI858-24_r_1.3_s_50	Rhagonycha nigritarsis	0	UNIFI858-24	1.3	50	False	False	5583635	11815	214	1539	64.0	1400.0	485.15204678362574	444.0
0	0	data/BGE00430_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cantharidae	BLAST	family	COI-5P	657	1539	Cantharidae	UNIFI858-24_r_1.3_s_100	Rhagonycha nigritarsis	0	UNIFI858-24	1.3	100	False	False	5583635	5942	214	1539	35.0	878.0	308.8070175438597	286.0
0	0	data/BGE00430_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cantharidae	BLAST	family	COI-5P	657	1539	Cantharidae	UNIFI858-24_r_1.5_s_50	Rhagonycha nigritarsis	0	UNIFI858-24	1.5	50	False	False	5583635	11512	214	1539	64.0	1374.0	474.1364522417154	425.0
0	0	data/BGE00430_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cantharidae	BLAST	family	COI-5P	657	1539	Cantharidae	UNIFI858-24_r_1.5_s_100	Rhagonycha nigritarsis	0	UNIFI858-24	1.5	100	False	False	5583635	5899	214	1539	35.0	874.0	305.9785575048733	280.0
