ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	marker_code	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons	group_id	r	s	fcleaner	merge	n_reads_in	n_reads_aligned	n_reads_skipped	ref_length	cov_min	cov_max	cov_avg	cov_med
0	0	data/BGE00406_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	654	1524	Ichneumonidae	BGLIB476-23_r_1_s_50	Hoplismenus axillatorius	0	BGLIB476-23	1	50	False	False	10242577	1435	50	1536	0.0	122.0	60.15625	57.0
0	0	data/BGE00406_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	654	1524	Ichneumonidae	BGLIB476-23_r_1_s_100	Hoplismenus axillatorius	0	BGLIB476-23	1	100	False	False	10242577	635	50	1536	0.0	87.0	34.130859375	32.0
0	0	data/BGE00406_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	654	1497	Ichneumonidae	BGLIB476-23_r_1.3_s_50	Hoplismenus axillatorius	0	BGLIB476-23	1.3	50	False	False	10242577	1227	50	1536	0.0	120.0	51.03515625	53.0
0	0	data/BGE00406_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	654	1476	Ichneumonidae	BGLIB476-23_r_1.3_s_100	Hoplismenus axillatorius	0	BGLIB476-23	1.3	100	False	False	10242577	596	50	1536	0.0	87.0	31.509765625	31.0
0	0	data/BGE00406_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	594	1410	Ichneumonidae	BGLIB476-23_r_1.5_s_50	Hoplismenus axillatorius	0	BGLIB476-23	1.5	50	False	False	10242577	1041	50	1536	0.0	120.0	43.0234375	45.0
0	0	data/BGE00406_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	594	1359	Ichneumonidae	BGLIB476-23_r_1.5_s_100	Hoplismenus axillatorius	0	BGLIB476-23	1.5	100	False	False	10242577	526	50	1536	0.0	87.0	27.46484375	23.5
0	0	data/BGE00406_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	657	1536	Ichneumonidae	BGLIB477-23_r_1_s_50	Ichneumon proletarius	0	BGLIB477-23	1	50	False	False	1737937	1186	2	1536	3.0	107.0	51.244140625	47.0
0	0	data/BGE00406_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	657	1536	Ichneumonidae	BGLIB477-23_r_1_s_100	Ichneumon proletarius	0	BGLIB477-23	1	100	False	False	1737937	654	2	1536	3.0	80.0	34.486328125	31.0
0	0	data/BGE00406_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	657	1536	Ichneumonidae	BGLIB477-23_r_1.3_s_50	Ichneumon proletarius	0	BGLIB477-23	1.3	50	False	False	1737937	1151	2	1536	3.0	106.0	49.650390625	46.0
0	0	data/BGE00406_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	657	1536	Ichneumonidae	BGLIB477-23_r_1.3_s_100	Ichneumon proletarius	0	BGLIB477-23	1.3	100	False	False	1737937	645	2	1536	3.0	80.0	33.783203125	31.0
